Name,Speech,Lemmas,verse_number,inferred_verse_number
Χορός,"οὐκ ἔνδον, ἀλλὰ φροῦδος ἀρτίως, νέας",οὐ ἔνδον ἄλλος φροῦδος ἄρτιος,735,735.0
Χορός,βουλὰς νέοισιν ἐγκαταζεύξας τρόποις.,βουλεύς νέος ἐγκαταζεύγνυμι τρόπος,,736.0
Ἄγγελος,ἰοὺ ἰού:,Ἰώ Ἰώ,,737.0
Ἄγγελος,βραδεῖαν ἡμᾶς ἆρ᾽ ὁ τήνδε τὴν ὁδὸν,βραδύς ἐγώ ἄρα ὅς ὅδε ὁ ὁδός,,738.0
Ἄγγελος,πέμπων ἔπεμψεν ἢ 'φάνην ἐγὼ βραδύς.,πέμπω πέμπω εἰμί φαίνω ἐγώ βραδύς,,739.0
Χορός,τί δ᾽ ἐστὶ χρείας τῆσδ᾽ ὑπεσπανισμένον;,τίς δέ εἰμί χρεία ὅδε ὑποσπανίζομαι,740,740.0
Ἄγγελος,τὸν ἄνδρ᾽ ἀπηύδα Τεῦκρος ἔνδοθεν στέγης,ὁ ἀνδρίς ἀπαυδάω Τεῦκρος ἔνδοθεν στέγη,,741.0
Ἄγγελος,"μὴ 'ξω παρήκειν, πρὶν παρὼν αὐτὸς τύχῃ.",μή ἄξος παρήκω πρίν πάρειμι αὐτός τύχη,,742.0
Χορός,"ἀλλ᾽ οἴχεταί τοι, πρὸς τὸ κέρδιστον τραπεὶς",ἄλλος οἴχομαι ὁ πρός ὁ κερδίων τέρπω,,743.0
Χορός,"γνώμης, θεοῖσιν ὡς καταλλαχθῇ χόλου.",γνώμη θέω ὅς καταλλάσσω χόλος,,744.0
Ἄγγελος,"ταῦτ᾽ ἐστὶ τἄπη μωρίας πολλῆς πλέα,",οὗτος εἰμί ἄπειμι μωρία πολύς πλέος,745,745.0
Ἄγγελος,εἴπερ τι Κάλχας εὖ φρονῶν μαντεύεται.,εἴπερ τίς Κάλχας εὖ φρονέω μαντεύομαι,,746.0
Χορός,ποῖον; τί δ᾽ εἰδὼς τοῦδε πράγματος πάρει;,ποῖος τίς δέ εἰδοί ὅδε πρᾶγμα πάρειμι,,747.0
Ἄγγελος,τοσοῦτον οἶδα καὶ παρὼν ἐτύγχανον.,τοσοῦτος οἶδα καί πάρειμι τυγχάνω,,748.0
Ἄγγελος,ἐκ γὰρ συνέδρου καὶ τυραννικοῦ κύκλου,ἐκ γάρ σύνεδρος καί τυραννικός κύκλος,,749.0
Ἄγγελος,"Κάλχας μεταστὰς οἶος Ἀτρειδῶν δίχα,",Κάλχας μεθίστημι ὄις Ἀτρείδης δίχα,750,750.0
Ἄγγελος,εἰς χεῖρα Τεύκρου δεξιὰν φιλοφρόνως,εἶμι χείρ Τεῦκρος δεξιά φιλόφρων,,751.0
Ἄγγελος,"θεὶς εἶπε κἀπέσκηψε, παντοίᾳ τέχνῃ",θέω εἶπον ἀποσκήπτω παντοῖος τέχνη,,752.0
Ἄγγελος,εἶρξαι κατ᾽ ἦμαρ τοὐμφανὲς τὸ νῦν τόδε,ἔργνυμι κάτος ἦμαρ ἐμφανής ὁ νῦν ὅδε,,753.0
Ἄγγελος,"Αἴανθ᾽ ὑπὸ σκηναῖσι μηδ᾽ ἀφέντ᾽ ἐᾶν,",Αἴας ὑπό σκηνάω Μῆδος ἀφίημι ἐάν,,754.0
Ἄγγελος,εἰ ζῶντ᾽ ἐκεῖνον εἰσιδεῖν θέλοι ποτέ.,εἰ ζάω ἐκεῖνος εἶδον ἐθέλω πότε,755,755.0
Ἄγγελος,ἐλᾷ γὰρ αὐτὸν τῇδε θἠμέρᾳ μόνῃ,ἐλαίς γάρ αὐτός ὅδε ἥμερος μόνος,,756.0
Ἄγγελος,"δίας Ἀθάνας μῆνις, ὡς ἔφη λέγων.",Δίη Ἀθήνη μῆνις ὅς φημί λέγος,,757.0
Ἄγγελος,τὰ γὰρ περισσὰ κἀνόνητα σώματα,ὁ γάρ περιίζομαι ἀνόνητος σῶμα,,758.0
Ἄγγελος,πίπτειν βαρείαις πρὸς θεῶν δυσπραξίαις,πίπτω βαρύς πρός θέα δυσπραξία,,759.0
Ἄγγελος,"ἔφασχ᾽ ὁ μάντις, ὅστις ἀνθρώπου φύσιν",φάσκω ὅς μάντις ὅστις ἄνθρωπος φύς,760,760.0
Ἄγγελος,βλαστὼν ἔπειτα μὴ κατ᾽ ἄνθρωπον φρονῇ.,βλάστη ἔπειτα μή κάτος ἄνθρωπος φρόνις,,761.0
Ἄγγελος,κεῖνος δ᾽ ἀπ᾽ οἴκων εὐθὺς ἐξορμώμενος,ἐκεῖνος δέ Ἆπις οἶκος εὐθύς ἐξορμάω,,762.0
Ἄγγελος,ἄνους καλῶς λέγοντος ηὑρέθη πατρός.,ἄνοος κάλως λέγω εὑρίσκω πατήρ,,763.0
Ἄγγελος,"ὁ μὲν γὰρ αὐτὸν ἐννέπει: τέκνον, δόρει",ὅς μέν γάρ αὐτός ἐνέπω τέκνον δόρυ,,764.0
Ἄγγελος,"βούλου κρατεῖν μέν, σὺν θεῷ δ᾽ ἀεὶ κρατεῖν.",βούλομαι κρατέω μέν σύν θεάω δέ ἀεί κρατέω,765,765.0
Ἄγγελος,ὁ δ᾽ ὑψικόμπως κἀφρόνως ἠμείψατο:,ὅς δέ ὑψίκομπος ἄφρων ἀμείβω,,766.0
Ἄγγελος,"πάτερ, θεοῖς μὲν κἂν ὁ μηδὲν ὢν ὁμοῦ",πατήρ θέω μέν κἀν ὅς μηδείς εἰμί ὁμός,,767.0
Ἄγγελος,κράτος κατακτήσαιτ᾽: ἐγὼ δὲ καὶ δίχα,Κράτης κατακτάομαι ἐγώ δέ καί δίχα,,768.0
Ἄγγελος,κείνων πέποιθα τοῦτ᾽ ἐπισπάσειν κλέος.,ἐκεῖνος πείθω οὗτος ἐπισπάω κλέος,,769.0
Ἄγγελος,τοσόνδ᾽ ἐκόμπει μῦθον.  εἶτα δεύτερον,τοσόσδε κομπέω μῦθος εἶτα δεύτερος,770,770.0
Ἄγγελος,"δίας Ἀθάνας, ἡνίκ᾽ ὀτρύνουσά νιν",Δίη Ἀθήνη ἑνίζω ὀτρύνω νιν,,771.0
Ἄγγελος,"ηὐδᾶτ᾽ ἐπ᾽ ἐχθροῖς χεῖρα φοινίαν τρέπειν,",αὐδάω ἐπί ἐχθρός χείρ φοίνιος τρέπω,,772.0
Ἄγγελος,τότ᾽ ἀντιφωνεῖ δεινὸν ἄρρητόν τ᾽ ἔπος:,τότε ἀντιφωνέω δεῖνος ἄρρητος σύ ἔπος,,773.0
Ἄγγελος,"ἄνασσα, τοῖς ἄλλοισιν Ἀργείων πέλας",ἄνασσα ὁ ἄλλος Ἀργεῖος πέλας,,774.0
Ἄγγελος,"ἵστω, καθ᾽ ἡμᾶς δ᾽ οὔποτ᾽ ἐκρήξει μάχη.",ἵστημι κάτος ἐγώ δέ οὔποτε ἔκρηξις μάχη,775,775.0
Ἄγγελος,τοιοῖσδέ τοι λόγοισιν ἀστεργῆ θεᾶς,τοιόσδε ὁ λόγος ἀστεργής θέα,,776.0
Ἄγγελος,"ἐκτήσατ᾽ ὀργήν, οὐ κατ᾽ ἄνθρωπον φρονῶν.",κτάομαι ὀργάω οὐ κάτος ἄνθρωπος φρονέω,,777.0
Ἄγγελος,"ἀλλ᾽ εἴπερ ἔστι τῇδε θἠμέρᾳ, τάχ᾽ ἂν",ἄλλος εἴπερ εἰμί ὅδε ἥμερος τάχα ἄν,,778.0
Ἄγγελος,γενοίμεθ᾽ αὐτοῦ σὺν θεῷ σωτήριοι.,γίγνομαι αὐτός σύν θεάω σωτήριος,,779.0
Ἄγγελος,τοσαῦθ᾽ ὁ μάντις εἶφ᾽: ὁ δ᾽ εὐθὺς ἐξ ἕδρας,τοσοῦτος ὅς μάντις εἶπον ὅς δέ εὐθύς ἐξ ἕδρα,780,780.0
Ἄγγελος,πέμπει με σοὶ φέροντα τάσδ᾽ ἐπιστολὰς,πέμπω ἐγώ σός φέρω ὅδε ἐπιστολεύς,,781.0
Ἄγγελος,"Τεῦκρος φυλάσσειν.  εἰ δ᾽ ἀπεστερήμεθα,",Τεῦκρος φυλάσσω εἰ δέ ἀποστερέω,,782.0
Ἄγγελος,"οὐκ ἔστιν ἁνὴρ κεῖνος, εἰ Κάλχας σοφός.",οὐ εἰμί ἀνήρ ἐκεῖνος εἰ Κάλχας σοφός,,783.0
Χορός,"ὦ δαΐα Τέκμησσα, δύσμορον γένος,",εἰμί δάιος δύσμορος γένος,,784.0
Χορός,ὅρα μολοῦσα τόνδ᾽ ὁποῖ᾽ ἔπη θροεῖ:,ὁράω βλώσκω ὅδε ὁποῖος ἔπειμι θροέω,785,785.0
Χορός,ξυρεῖ γὰρ ἐν χρῷ τοῦτο μὴ χαίρειν τινά.,ξυρέω γάρ ἐν χράω οὗτος μή χαίρω τίς,,786.0
Τέκμησσα,"τί μ᾽ αὖ τάλαιναν, ἀρτίως πεπαυμένην",τίς ἐγώ αὗ τάλας ἄρτιος παύω,,787.0
Τέκμησσα,"κακῶν ἀτρύτων, ἐξ ἕδρας ἀνίστατε;",κάκη ἄτρυτος ἐξ ἕδρα ἀνίστημι,,788.0
Χορός,"τοῦδ᾽ εἰσάκουε τἀνδρός, ὡς ἥκει φέρων",ὅδε εἰσακούω ἀνήρ ὅς ἥκω Φεραί,,789.0
Χορός,Αἴαντος ἡμῖν πρᾶξιν ἣν ἤλγησ᾽ ἐγώ.,Αἴας ἐγώ πρᾶξις ὅς ἀλγέω ἐγώ,790,790.0
Τέκμησσα,"οἴμοι, τί φής, ἄνθρωπε; μῶν ὀλώλαμεν;",οἴμοι τίς φημί ἄνθρωπος μής ὄλλυμι,,791.0
Ἄγγελος,"οὐκ οἶδα τὴν σὴν πρᾶξιν, Αἴαντος δ᾽ ὅτι,",οὐ οἶδα ὁ σής πρᾶξις Αἴας δέ ὅστις,,792.0
Ἄγγελος,"θυραῖος εἴπερ ἐστίν, οὐ θαρσῶ πέρι.",θυραῖος εἴπερ εἰμί οὐ θαρσέω περί,,793.0
Τέκμησσα,"καὶ μὴν θυραῖος, ὥστε μ᾽ ὠδίνειν τί φής.",καί μείς θυραῖος ὥστε ἐγώ ὠδίνω τίς φημί,,794.0
Ἄγγελος,ἐκεῖνον εἴργειν Τεῦκρος ἐξεφίεται,ἐκεῖνος ἔργω Τεῦκρος ἐξεφίημι,795,795.0
Ἄγγελος,σκηνῆς ὕπαυλον μηδ᾽ ἀφιέναι μόνον.,σκηνάω ὕπαυλος Μῆδος ἀφίημι μόνος,,796.0
Τέκμησσα,"ποῦ δ᾽ ἐστὶ Τεῦκρος, κἀπὶ τῷ λέγει τάδε;",πού δέ εἰμί Τεῦκρος ἐπί ὁ λέγω ὅδε,,797.0
Ἄγγελος,πάρεστ᾽ ἐκεῖνος ἄρτι: τήνδε δ᾽ ἔξοδον,πάρειμι ἐκεῖνος ἄρτι ὅδε δέ ἔξοδος,,798.0
Ἄγγελος,ὀλεθρίαν Αἴαντος ἐλπίζει φέρειν.,ὀλέθριος Αἴας ἐλπίζω φέρω,,799.0
Τέκμησσα,"οἴμοι τάλαινα, τοῦ ποτ᾽ ἀνθρώπων μαθών;",οἴμοι τάλας ὁ πότε ἄνθρωπος μάθη,800,800.0
Ἄγγελος,"τοῦ Θεστορείου μάντεως, καθ᾽ ἡμέραν",ὁ μάντις κάτος ἥμερος,,801.0
Ἄγγελος,"τὴν νῦν, ὅτ᾽ αὐτῷ θάνατον ἢ βίον φέρει.",ὁ νῦν ὅστε αὐτός θάνατος εἰμί βίος φέρω,,802.0
Τέκμησσα,"οἲ 'γώ, φίλοι, πρόστητ᾽ ἀναγκαίας τύχης,",ὄις ἄγαμαι φίλος προίστημι ἀνάγκη τύχη,,803.0
Τέκμησσα,"καὶ σπεύσαθ᾽, οἱ μὲν Τεῦκρον ἐν τάχει μολεῖν,",καί σπεύδω ἕ μέν Τεῦκρος ἐν τάχος βλώσκω,,804.0
Τέκμησσα,"οἱ δ᾽ ἑσπέρους ἀγκῶνας, οἱ δ᾽ ἀντηλίους",ἕ δέ ἕσπερος ἀγκών ἕ δέ ἀντήλιος,805,805.0
Τέκμησσα,ζητεῖτ᾽ ἰόντες τἀνδρὸς ἔξοδον κακήν.,ζητέω εἶμι ἀνήρ ἔξοδος κάκη,,806.0
Τέκμησσα,ἔγνωκα γὰρ δὴ φωτὸς ἠπατημένη,γιγνώσκω γάρ Δεύς φάος ἀπατάω,,807.0
Τέκμησσα,καὶ τῆς παλαιᾶς χάριτος ἐκβεβλημένη.,καί ὁ παλαιός Χάρις ἐκβάλλω,,808.0
Τέκμησσα,"οἴμοι, τί δράσω, τέκνον; οὐχ ἱδρυτέον:",οἴμοι τίς δράω τέκνον οὐ ἱδρυτέον,,809.0
Τέκμησσα,ἀλλ᾽ εἶμι κἀγὼ κεῖσ᾽ ὅποιπερ ἂν σθένω.,ἄλλος εἶμι ἄγαμαι ἐκεῖσε ὅποι ἄν σθένω,810,810.0
Τέκμησσα,"χωρῶμεν, ἐγκονῶμεν, οὐχ ἕδρας ἀκμὴ",χωράζω ἐγκονέω οὐ ἕδρα ἀκμή,,811.0
Τέκμησσα,σῴζειν θέλοντας ἄνδρα γ᾽ ὃς σπεύδῃ θανεῖν.,σώζω ἐθέλω ἀνήρ γε ὅς σπεύδω θνήσκω,,812.0
Χορός,"χωρεῖν ἕτοιμος, κοὐ λόγῳ δείξω μόνον:",χωρέω ἑτοῖμος οὐ λόγος δείκνυμι μόνος,,813.0
Χορός,"τάχος γὰρ ἔργου καὶ ποδῶν ἅμ᾽ ἕψεται,",τάχος γάρ ἔργνυμι καί ποδόω ἅμα ἕπομαι,,814.0
Αἴας,ὁ μὲν σφαγεὺς ἕστηκεν ᾗ τομώτατος,ὅς μέν σφαγεύς ἵστημι ᾗ τομός,815,815.0
Αἴας,"γένοιτ᾽ ἄν, εἴ τῳ καὶ λογίζεσθαι σχολή:",γίγνομαι ἄν εἰ ὁ καί λογίζομαι σχολή,,816.0
Αἴας,δῶρον μὲν ἀνδρὸς Ἕκτορος ξένων ἐμοὶ,δῶρον μέν ἀνήρ Ἕκτωρ ξένη ἐγώ,,817.0
Αἴας,μάλιστα μισηθέντος ἐχθίστου θ᾽ ὁρᾶν:,μάλιστα μισέω ἔχθιστος σύ ὁράω,,818.0
Αἴας,"πέπηγε δ᾽ ἐν γῇ πολεμίᾳ τῇ Τρῳάδι,",πήγνυμι δέ ἐν γῆ πολέμιος ὁ Τρῳάς,,819.0
Αἴας,σιδηροβρῶτι θηγάνῃ νεηκονής:,σιδηροβρώς θηγάνη νεηκονής,820,820.0
Αἴας,"ἔπηξα δ᾽ αὐτὸν εὖ περιστείλας ἐγώ,",ἐφήκω δέ αὐτός εὖ περιστέλλω ἐγώ,,821.0
Αἴας,εὐνούστατον τῷδ᾽ ἀνδρὶ διὰ τάχους θανεῖν.,εὔνους ὅδε ἀνδρίς Δίη τάχος θνήσκω,,822.0
Αἴας,οὕτω μὲν εὐσκευοῦμεν: ἐκ δὲ τῶνδέ μοι,οὕτως μέν εὐσκευέω ἐκ δέ ὅδε ἐγώ,,823.0
Αἴας,"σὺ πρῶτος, ὦ Ζεῦ, καὶ γὰρ εἰκός, ἄρκεσον.",σύ πρότερος εἰμί Ζεύς καί γάρ ἔοικα ἀρκέω,,824.0
Αἴας,αἰτήσομαι δέ σ᾽ οὐ μακρὸν γέρας λαχεῖν.,αἰτέω δέ σός οὐ μακρός γέρας λαγχάνω,825,825.0
Αἴας,"πέμψον τιν᾽ ἡμῖν ἄγγελον, κακὴν φάτιν",πέμπω τίνω ἐγώ ἄγγελος κάκη φάτις,,826.0
Αἴας,"Τεύκρῳ φέροντα, πρῶτος ὥς με βαστάσῃ",Τεῦκρος φέρω πρότερος ὅς ἐγώ βαστάζω,,827.0
Αἴας,"πεπτῶτα τῷδε περὶ νεορράντῳ ξίφει,",πίπτω ὅδε περί νεόρραντος ξίφος,,828.0
Αἴας,καὶ μὴ πρὸς ἐχθρῶν του κατοπτευθεὶς πάρος,καί μή πρός ἔχθρα ὁ κατοπτεύω Πάρος,,829.0
Αἴας,ῥιφθῶ κυσὶν πρόβλητος οἰωνοῖς θ᾽ ἕλωρ.,ῥίπτω κύων πρόβλητος οἰωνός σύ ἕλωρ,830,830.0
Αἴας,"τοσαῦτά σ᾽, ὦ Ζεῦ, προστρέπω, καλῶ δ᾽ ἅμα",τοσοῦτος σός εἰμί Ζεύς προστρέπω κάλως δέ ἅμα,,831.0
Αἴας,"πομπαῖον Ἑρμῆν χθόνιον εὖ με κοιμίσαι,",πομπαῖος Ἑρμῆς χθόνιος εὖ ἐγώ κοιμίζω,,832.0
Αἴας,ξὺν ἀσφαδάστῳ καὶ ταχεῖ πηδήματι,σύν ἀσφάδαστος καί τάχος πήδημα,,833.0
Αἴας,πλευρὰν διαρρήξαντα τῷδε φασγάνῳ.,πλευρά διαρρήγνυμι ὅδε φάσγανον,,834.0
Αἴας,καλῶ δ᾽ ἀρωγοὺς τὰς ἀεί τε παρθένους,κάλως δέ ἀρωγός ὁ ἀεί σύ παρθένος,835,835.0
Αἴας,"ἀεί θ᾽ ὁρώσας πάντα τἀν βροτοῖς πάθη,",ἀεί σύ ὁράω πάντῃ ἄν βρότος πάθη,,836.0
Αἴας,"σεμνὰς Ἐρινῦς τανύποδας, μαθεῖν ἐμὲ",σεμνός Ἐρινύς τανύπους μανθάνω ἐγώ,,837.0
Αἴας,"πρὸς τῶν Ἀτρειδῶν ὡς διόλλυμαι τάλας,",πρός ὁ Ἀτρείδης ὅς διόλλυμι τάλας,,838.0
Αἴας,καί σφας κακοὺς κάκιστα καὶ πανωλέθρους,καί σφάζω κακός κακός καί πανώλεθρος,,839.0
Αἴας,"ξυναρπάσειαν, ὥσπερ εἰσορῶσ᾽ ἐμὲ",συναρπάζω ὥσπερ εἰσοράω ἐγώ,840,840.0
Αἴας,"αὐτοσφαγῆ πίπτοντα, τὼς αὐτοσφαγεῖς",αὐτοσφαγής πίπτω ὁ αὐτοσφαγής,,841.0
Αἴας,πρὸς τῶν φιλίστων ἐκγόνων ὀλοίατο.,πρός ὁ φίλτατος ἔκγονος ὄλλυμι,,842.0
Αἴας,"ἴτ᾽, ὦ ταχεῖαι ποίνιμοί τ᾽ Ἐρινύες,",εἶμι εἰμί ταχύς ποίνιμος σύ Ἐρινύς,,843.0
Αἴας,"γεύεσθε, μὴ φείδεσθε πανδήμου στρατοῦ:",γεύω μή φείδομαι πάνδημος στρατός,,844.0
Αἴας,"σὺ δ᾽, ὦ τὸν αἰπὺν οὐρανὸν διφρηλατῶν",σύ δέ εἰμί ὁ αἰπύς οὐρανός διφρήλατος,845,845.0
Αἴας,"Ἥλιε, πατρῴαν τὴν ἐμὴν ὅταν χθόνα",ἥλιος πατρώιος ὁ ἐμέω ὅταν χθών,,846.0
Αἴας,"ἴδῃς, ἐπισχὼν χρυσόνωτον ἡνίαν",εἶδον ἐπίσχω χρυσόνωτος ἡνία2,,847.0
Αἴας,ἄγγειλον ἄτας τὰς ἐμὰς μόρον τ᾽ ἐμὸν,ἀγγέλλω ἄτη ὁ ἐμός μόρον σύ ἐμός,,848.0
Αἴας,γέροντι πατρὶ τῇ τε δυστήνῳ τροφῷ.,γέρων πατήρ ὁ σύ δύστηνος τροφός,,849.0
Αἴας,"ἦ που τάλαινα, τήνδ᾽ ὅταν κλύῃ φάτιν,",εἰμί πού τάλας ὅδε ὅταν κλύω φάτις,850,850.0
Αἴας,ἥσει μέγαν κωκυτὸν ἐν πάσῃ πόλει.,ἧσις Μέγης ἐν πάομαι πόλις,,851.0
Αἴας,"ἀλλ᾽ οὐδὲν ἔργον ταῦτα θρηνεῖσθαι μάτην,",ἄλλος οὐδείς ἔργνυμι οὗτος θρηνέω μάτη,,852.0
Αἴας,ἀλλ᾽ ἀρκτέον τὸ πρᾶγμα σὺν τάχει τινί.,ἄλλος ἀρκτέον ὁ πρᾶγμα σύν τάχος τίς,,853.0
Αἴας,"ὦ Θάνατε Θάνατε, νῦν μ᾽ ἐπίσκεψαι μολών.",εἰμί θάνατος θάνατος νῦν ἐγώ ἐπισκέπτομαι βλώσκω,,854.0
Αἴας,καίτοι σὲ μὲν κἀκεῖ προσαυδήσω ξυνών.,καίτοι σός μέν ἄκος προσαυδάω ξυνός,855,855.0
Αἴας,"σὲ δ᾽, ὦ φαεννῆς ἡμέρας τὸ νῦν σέλας,",σός δέ εἰμί φαεινός ἥμερος ὁ νῦν σέλας,,856.0
Αἴας,"καὶ τὸν διφρευτὴν Ἥλιον προσεννέπω,",καί ὁ διφρευτής ἥλιος προσεννέπω,,857.0
Αἴας,πανύστατον δὴ κοὔποτ᾽ αὖθις ὕστερον.,πανύστατον Δεύς οὔποτε αὖθις ὕστερον,,858.0
Αἴας,"ὦ φέγγος, ὦ γῆς ἱερὸν οἰκείας πέδον",εἰμί φέγγος εἰμί γῆ ἱερόν οἰκεῖος μέτειμι,,859.0
Αἴας,"Σαλαμῖνος, ὦ πατρῷον ἑστίας βάθρον",Σαλαμίς εἰμί πατρώιος Ἑστία βάθρον,860,860.0
Αἴας,κλειναί τ᾽ Ἀθῆναι καὶ τὸ σύντροφον γένος,κλεινός σύ Ἀθῆναι καί ὁ σύντροφος γένος,,861.0
Αἴας,"κρῆναί τε ποταμοί θ᾽ οἵδε, καὶ τὰ Τρωϊκὰ",κραίνω σύ ποταμός σύ ὅδε καί ὁ Τρωικός,,862.0
Αἴας,"πεδία προσαυδῶ, χαίρετ᾽, ὦ τροφῆς ἐμοί:",πέδιον προσαυδάω χαίρω εἰμί τρέφω ἐγώ,,863.0
Αἴας,"τοῦθ᾽ ὑμὶν Αἴας τοὔπος ὕστατον θροεῖ,",οὗτος σύ Αἴας ἔπος ὕστατος θροέω,,864.0
Αἴας,τὰ δ᾽ ἄλλ᾽ ἐν Ἅιδου τοῖς κάτω μυθήσομαι.,ὁ δέ ἄλλος ἐν Ἅιδης ὁ κάτος μυθέομαι,865,865.0
Ἡμιχόριον 1,πόνος πόνῳ πόνον φέρει.,πόνος πόνος πόνος φέρω,,866.0
Ἡμιχόριον 1,πᾷ πᾷ,παῖς παῖς,,867.0
Ἡμιχόριον 1,πᾷ γὰρ οὐκ ἔβαν ἐγώ;,παῖς γάρ οὐ βαίνω ἐγώ,,868.0
Ἡμιχόριον 1,κοὐδεὶς ἐπίσταταί με συμμαθεῖν τόπος.,οὐδείς ἐφίστημι ἐγώ συμμανθάνω τόπος,,869.0
Ἡμιχόριον 1,ἰδού.,Ἴδης,870,870.0
Ἡμιχόριον 1,δοῦπον αὖ κλύω τινά.,δοῦπος αὗ κλύω τίς,,871.0
Ἡμιχόριον 2,ἡμῶν γε ναὸς κοινόπλουν ὁμιλίαν.,ἐγώ γε ναός κοινόπλους ὁμιλία,,872.0
Ἡμιχόριον 1,τί οὖν δή;,τίς οὖν Δεύς,,873.0
Ἡμιχόριον 2,πᾶν ἐστίβηται πλευρὸν ἕσπερον νεῶν,Πάν στιβέω πλευρόν ἕσπερος ναός,,874.0
Ἡμιχόριον 1,ἔχεις οὖν;,ἔχις οὖν,875,875.0
Ἡμιχόριον 2,"πόνου γε πλῆθος, κοὐδὲν εἰς ὄψιν πλέον.",πόνος γε πλῆθος οὐδείς εἶμι ὄψις πλέος,,876.0
Ἡμιχόριον 1,ἀλλ᾽ οὐδὲ μὲν δὴ τὴν ἀφ᾽ ἡλίου βολῶν,ἄλλος οὐδέ μέν Δεύς ὁ Ἆπις ἥλιος ἀντιβολέω,,877.0
Ἡμιχόριον 1,κέλευθον ἁνὴρ οὐδαμοῦ δηλοῖ φανείς.,κέλευθος ἀνήρ οὐδαμός δῆλος φαίνω,,878.0
Χορός,"τίς ἂν δῆτά μοι, τίς ἂν φιλοπόνων",τίς ἄν δῆτα ἐγώ τίς ἄν φιλόπονος,,879.0
Χορός,"ἁλιαδᾶν ἔχων ἀΰπνους ἄγρας,",ἁλιάδης ἔχω ἄυπνος ἄγρα,880,880.0
Χορός,ἢ τίς Ὀλυμπιάδων θεᾶν ἢ ῥυτῶν,εἰμί τίς Ὀλυμπιάς θέα εἰμί ῥυτά,,881.0
Χορός,"Βοσπορίων ποταμῶν, τὸν ὠμόθυμον",βοσπόριος ποταμός ὁ ὠμόθυμος,,882.0
Χορός,εἴ ποθι πλαζόμενον λεύσσων,εἰ πόθι πλάζω λεύσσω,885,885.0
Χορός,ἀπύοι; σχέτλια γὰρ,ἄπυος σχέτλιος γάρ,,886.0
Χορός,ἐμέ γε τὸν μακρῶν ἀλάταν πόνων,ἐγώ γε ὁ μάκρα ἀλήτης πόνος,,887.0
Χορός,"οὐρίῳ μὴ πελάσαι δρόμῳ,",οὔριον μή πελάω δρόμος,,888.0
Χορός,ἀλλ᾽ ἀμενηνὸν ἄνδρα μὴ λεύσσειν ὅπου.,ἄλλος ἀμενηνός ἀνήρ μή λεύσσω ὅπου,890,890.0
Τέκμησσα,ἰώ μοί μοι.,Ἰώ ἐγώ ἐγώ,,891.0
Χορός,τίνος βοὴ πάραυλος ἐξέβη νάπους;,τίς βόα πάραυλος ἐκβαίνω νάπος,,892.0
Τέκμησσα,ἰὼ τλήμων.,Ἰώ τλήμων,,893.0
Χορός,τὴν δουρίληπτον δύσμορον νύμφην ὁρῶ,ὁ δορίληπτος δύσμορος νύμφη ὅρος,,894.0
Χορός,"Τέκμησσαν, οἴκτῳ, τῷδε συγκεκραμένην.",οἶκτος ὅδε συγκεράννυμι,895,895.0
Τέκμησσα,"ᾤχωκ᾽, ὄλωλα, διαπεπόρθημαι, φίλοι.",οἴχομαι ὄλλυμι διαπορθέω φίλος,,896.0
Χορός,τί δ᾽ ἔστιν;,τίς δέ εἰμί,,897.0
Τέκμησσα,Αἴας ὅδ᾽ ἡμῖν ἀρτίως νεοσφαγὴς,Αἴας ὅδε ἐγώ ἄρτιος νεοσφαγής,,898.0
Τέκμησσα,"κεῖται, κρυφαίῳ φασγάνῳ περιπτυχής.",κέω κρυφαῖος φάσγανον περιπτυχή,,899.0
Χορός,ὤμοι ἐμῶν νόστων:,ὤμοι ἐμέω νόστος,900,900.0
Χορός,"ὤμοι, κατέπεφνες, ἄναξ,",ὤμοι κατέπεφνον Ἄνακες,,901.0
Χορός,"τόνδε συνναύταν, τάλας",ὅδε συνναύτης τάλας,,902.0
Χορός,ὦ ταλαίφρων γύναι:,εἰμί ταλαίφρων γυνή,,903.0
Τέκμησσα,ὡς ὧδε τοῦδ᾽ ἔχοντος αἰάζειν πάρα.,ὅς ὧδε ὅδε ἔχω αἰάζω παρά,905,905.0
Χορός,τίνος ποτ᾽ ἆρ᾽ ἔπραξε χειρὶ δύσμορος;,τίς πότε ἄρα πράσσω χείρ δύσμορος,,906.0
Τέκμησσα,"αὐτὸς πρὸς αὑτοῦ, δῆλον: ἐν γάρ οἱ χθονὶ",αὐτός πρός ἑαυτοῦ Δῆλος ἐν γάρ ἕ χθών,,907.0
Τέκμησσα,πηκτὸν τόδ᾽ ἔγχος περιπετὲς κατηγορεῖ.,πηκτός ὅδε ἔγχος περιπετής κατηγορέω,910,910.0
Χορός,"ὤμοι ἐμᾶς ἄτας, οἶος ἄρ᾽ αἱμάχθης, ἄφαρκτος φίλων:",ὤμοι ἐμός ἄτη ὄις ἄρα αἱμάσσω ἄφαρκτος φίλος,,911.0
Χορός,"ἐγὼ δ᾽ ὁ πάντα κωφός, ὁ πάντ᾽ ἄϊδρις, κατημέλησα.  πᾷ πᾷ",ἐγώ δέ ὅς πάντῃ κωφός ὅς πάντῃ ἄιδρις καταμελέω παῖς παῖς,,912.0
Χορός,"κεῖται ὁ δυστράπελος, δυσώνυμος Αἴας;",κέω ὅς δυστράπελος δυσώνυμος Αἴας,,913.0
