Name,Speech,Lemmas,verse_number,inferred_verse_number
Κλυταιμνήστρα,χρόνος διῆγέ μ᾽ αἰὲν ὡς θανουμένην.,χρόνος διάγω ἐγώ ἀεί ὅς θνήσκω,,782.0
Κλυταιμνήστρα,νῦν δ᾽—ἡμέρᾳ γὰρ τῇδ᾽ ἀπήλλαγμαι φόβου,νῦν δέ ἥμερος γάρ ὅδε ἀπαλλαξείω φόβος,,783.0
Κλυταιμνήστρα,πρὸς τῆσδ᾽ ἐκείνου θ᾽: ἥδε γὰρ μείζων βλάβη,πρός ὅδε ἐκεῖνος σύ ὅδε γάρ μέγας βλάβη,,784.0
Κλυταιμνήστρα,"ξύνοικος ἦν μοι, τοὐμὸν ἐκπίνουσ᾽ ἀεὶ",ἔοικα ἐάν ἐγώ ἐμός ἐκπίνω ἀεί,785,785.0
Κλυταιμνήστρα,ψυχῆς ἄκρατον αἷμα—νῦν δ᾽ ἕκηλά που,ψύχω ἄκρατος αἷμα νῦν δέ ἕκηλος πού,,786.0
Κλυταιμνήστρα,τῶν τῆσδ᾽ ἀπειλῶν οὕνεχ᾽ ἡμερεύσομεν.,ὁ ὅδε ἀπειλέω οὕνεκα ἡμερεύω,,787.0
Ἠλέκτρα,"οἴμοι τάλαινα: νῦν γὰρ οἰμῶξαι πάρα,",οἴμοι τάλας νῦν γάρ οἰμώσσω παρά,,788.0
Ἠλέκτρα,"Ὀρέστα, τὴν σὴν ξυμφοράν, ὅθ᾽ ὧδ᾽ ἔχων",Ὀρέστης ὁ σής συμφορά ὅθι ὧδε ἔχω,,789.0
Ἠλέκτρα,πρὸς τῆσδ᾽ ὑβρίζει μητρός.  ἆρ᾽ ἔχει καλῶς;,πρός ὅδε ὑβρίζω μήτηρ ἄρα ἔχις κάλως,790,790.0
Κλυταιμνήστρα,οὔτοι σύ: κεῖνος δ᾽ ὡς ἔχει καλῶς ἔχει.,οὔτοι σύ ἐκεῖνος δέ ὅς ἔχις κάλως ἔχις,,791.0
Ἠλέκτρα,"ἄκουε, Νέμεσι τοῦ θανόντος ἀρτίως.",ἀκούω νέμεσις ὁ θνήσκω ἄρτιος,,792.0
Κλυταιμνήστρα,ἤκουσεν ὧν δεῖ κἀπεκύρωσεν καλῶς.,ἀκούω ὅς Δεύς ἐπικυρόω κάλως,,793.0
Ἠλέκτρα,ὕβριζε: νῦν γὰρ εὐτυχοῦσα τυγχάνεις.,ὑβρίζω νῦν γάρ εὐτυχέω τυγχάνω,,794.0
Κλυταιμνήστρα,οὔκουν Ὀρέστης καὶ σὺ παύσετον τάδε.,οὔκουν Ὀρέστης καί σύ παύω ὅδε,795,795.0
Ἠλέκτρα,"πεπαύμεθ᾽ ἡμεῖς, οὐχ ὅπως σὲ παύσομεν.",παύω ἐγώ οὐ ὅπως σός παύω,,796.0
Κλυταιμνήστρα,"πολλῶν ἂν ἥκοις, ὦ ξέν᾽, ἄξιος τυχεῖν,",πολύς ἄν ἥκω εἰμί ξένη Ἀξιός τυγχάνω,,797.0
Κλυταιμνήστρα,εἰ τήνδ᾽ ἔπαυσας τῆς πολυγλώσσου βοῆς.,εἰ ὅδε ἐπαύω ὁ πολύγλωσσος βόα,,798.0
Παιδαγωγός,"οὐκοῦν ἀποστείχοιμ᾽ ἄν, εἰ τάδ᾽ εὖ κυρεῖ.",οὔκουν ἀποστείχω ἄν εἰ ὅδε εὖ κῦρος,,799.0
Κλυταιμνήστρα,ἥκιστ᾽: ἐπείπερ οὔτ᾽ ἐμοῦ κατάξι᾽ ἂν,ἥκιστος ἐπεί οὔτε ἐγώ κάταξις ἄν,800,800.0
Κλυταιμνήστρα,πράξειας οὔτε τοῦ πορεύσαντος ξένου.,πράσσω οὔτε ὁ πορεύω ξένος,,801.0
Κλυταιμνήστρα,ἀλλ᾽ εἴσιθ᾽ εἴσω: τήνδε δ᾽ ἔκτοθεν βοᾶν,ἄλλος εἴσειμι εἴδομαι ὅδε δέ ἔκτοθεν βόα,,802.0
Κλυταιμνήστρα,ἔα τά θ᾽ αὑτῆς καὶ τὰ τῶν φίλων κακά.,ἔα ὁ σύ ἑαυτοῦ καί ὁ ὁ φίλος κάκη,,803.0
Ἠλέκτρα,ἆρ᾽ ὑμὶν ὡς ἀλγοῦσα κὠδυνωμένη,ἄρα σύ ὅς ἀλγέω ὀδυνάω,,804.0
Ἠλέκτρα,δεινῶς δακρῦσαι κἀπικωκῦσαι δοκεῖ,δεῖνος δακρύω ἐπικωκύω δοκέω,805,805.0
Ἠλέκτρα,τὸν υἱὸν ἡ δύστηνος ὧδ᾽ ὀλωλότα;,ὁ υἱός ἧ δύστηνος ὧδε ὄλλυμι,,806.0
Ἠλέκτρα,ἀλλ᾽ ἐγγελῶσα φροῦδος: ὦ τάλαιν᾽ ἐγώ.,ἄλλος ἐγγελάω φροῦδος εἰμί τάλας ἐγώ,,807.0
Ἠλέκτρα,"Ὀρέστα φίλταθ᾽, ὥς μ᾽ ἀπώλεσας θανών.",Ὀρέστης φίλτατος ὅς ἐγώ ἀπόλλυμι θνήσκω,,808.0
Ἠλέκτρα,ἀποσπάσας γὰρ τῆς ἐμῆς οἴχει φρενὸς,ἀποσπάω γάρ ὁ ἐμέω οἴχομαι φρήν,,809.0
Ἠλέκτρα,"αἵ μοι μόναι παρῆσαν ἐλπίδων ἔτι,",ὅς ἐγώ μόνος πάρειμι ἐλπίς ἔτι,810,810.0
Ἠλέκτρα,σὲ πατρὸς ἥξειν ζῶντα τιμωρόν ποτε,σός πατήρ ἥκω ζάω τιμωρός πότε,,811.0
Ἠλέκτρα,κἀμοῦ ταλαίνης.  νῦν δὲ ποῖ με χρὴ μολεῖν;,ἁμός τάλας νῦν δέ ποι ἐγώ χράω βλώσκω,,812.0
Ἠλέκτρα,"μόνη γάρ εἰμι, σοῦ τ᾽ ἀπεστερημένη",μόνος γάρ εἶμι σεύω σύ ἀποστερέω,,813.0
Ἠλέκτρα,καὶ πατρός.  ἤδη δεῖ με δουλεύειν πάλιν,καί πατήρ ἤδη Δεύς ἐγώ δουλεύω πάλιν,,814.0
Ἠλέκτρα,ἐν τοῖσιν ἐχθίστοισιν ἀνθρώπων ἐμοὶ,ἐν ὁ ἔχθιστος ἄνθρωπος ἐγώ,815,815.0
Ἠλέκτρα,φονεῦσι πατρός.  ἆρά μοι καλῶς ἔχει;,φονάω πατήρ ἄρα ἐγώ κάλως ἔχις,,816.0
Ἠλέκτρα,ἀλλ᾽ οὔ τι μὴν ἔγωγε τοῦ λοιποῦ χρόνου,ἄλλος οὐ τίς μείς ἐγώ ὁ λοιπός χρόνος,,817.0
Ἠλέκτρα,"ξύνοικος, εἴσειμ᾽, ἀλλὰ τῇδε πρὸς πύλῃ",ἔοικα εἴσειμι ἄλλος ὅδε πρός Πυλεύς,,818.0
Ἠλέκτρα,παρεῖσ᾽ ἐμαυτὴν ἄφιλος αὐανῶ βίον.,πάρειμι ἐμαυτοῦ ἄφιλος αὐαίνω βίος,,819.0
Ἠλέκτρα,"πρὸς ταῦτα καινέτω τις, εἰ βαρύνεται,",πρός οὗτος καίνω τίς εἰ βαρύνω,820,820.0
Ἠλέκτρα,"τῶν ἔνδον ὄντων: ὡς χάρις μέν, ἢν κτάνῃ,",ὁ ἔνδον εἰμί ὅς Χάρις μέν ἐάν κτείνω,,821.0
Ἠλέκτρα,"λύπη δ᾽, ἐὰν ζῶ: τοῦ βίου δ᾽ οὐδεὶς πόθος.",λύπη δέ ἐάν ζάω ὁ βίος δέ οὐδείς πόθος,,822.0
Χορός,ποῦ ποτε κεραυνοὶ Διὸς ἢ ποῦ φαέθων,πού πότε κεραυνός Δῖος εἰμί πού Φαέθων,,823.0
Χορός,"Ἅλιος, εἰ ταῦτ᾽ ἐφορῶντες κρύπτουσιν ἕκηλοι;",Ἅλιος εἰ οὗτος ἐφοράω κρύπτω ἕκηλος,825,825.0
Ἠλέκτρα,"ἒ ἔ, αἰαῖ.",ἒ ἒ αἶα,,826.0
Χορός,"ὦ παῖ, τί δακρύεις;",εἰμί παῖς τίς δακρύω,,827.0
Ἠλέκτρα,φεῦ.,φεῦ,,828.0
Χορός,μηδὲν μέγ᾽ ἀΰσῃς.,μηδείς Μέγης αὔω2,830,830.0
Ἠλέκτρα,ἀπολεῖς.,ἄπολις,,831.0
Χορός,πῶς;,πῶς,,832.0
Ἠλέκτρα,εἰ τῶν φανερῶς οἰχομένων,εἰ ὁ φανερός οἴχομαι,,833.0
Ἠλέκτρα,"εἰς Ἀΐδαν ἐλπίδ᾽ ὑποίσεις, κατ᾽ ἐμοῦ τακομένας",εἶμι Ἅιδης ἐλπίς ὑφεῖσα κάτος ἐγώ τήκω,,834.0
Ἠλέκτρα,μᾶλλον ἐπεμβάσει.,μᾶλλον ἐπέμβασις,835,835.0
Χορός,οἶδα γὰρ ἄνακτ᾽ Ἀμφιάρεων χρυσοδέτοις,οἶδα γάρ ἄναξ Ἀμφιάραος χρυσόδετος,,836.0
Χορός,ἕρκεσι κρυφθέντα γυναικῶν: καὶ νῦν ὑπὸ γαίας,ἕρκος κρύπτω γυναικόω καί νῦν ὑπό γαῖα,,837.0
Ἠλέκτρα,"ἒ ἔ, ἰώ.",ἒ ἒ Ἰώ,840,840.0
Χορός,πάμψυχος ἀνάσσει.,πάμψυχος ἀνάσσω,,841.0
Ἠλέκτρα,φεῦ.,φεῦ,,842.0
Χορός,φεῦ δῆτ᾽: ὀλοὰ γὰρ,φεῦ δέομαι ὀλοός γάρ,,843.0
Ἠλέκτρα,ἐδάμη.,δαμάω,,844.0
Χορός,ναί.,Ναίς,,845.0
Ἠλέκτρα,οἶδ᾽ οἶδ᾽: ἐφάνη γὰρ μελέτωρ,οἶδα οἶδα φαίνω γάρ μελέτωρ,,846.0
Ἠλέκτρα,"ἀμφὶ τὸν ἐν πένθει: ἐμοὶ δ᾽ οὔτις ἔτ᾽ ἔσθ᾽: ὃς γὰρ ἔτ᾽ ἦν,",ἀμφί ὁ ἐν πένθος ἐγώ δέ Οὖτις ἔτης ἔσθω ὅς γάρ ἔτης ἐάν,,847.0
Ἠλέκτρα,φροῦδος ἀναρπασθείς.,φροῦδος ἀναρπάζω,,848.0
Χορός,δειλαία δειλαίων κυρεῖς.,δείλαιος δείλαιος κυρέω,,849.0
Ἠλέκτρα,"κἀγὼ τοῦδ᾽ ἴστωρ, ὑπερίστωρ,",ἄγαμαι ὅδε ἵστωρ ὑπερίστωρ,850,850.0
Ἠλέκτρα,πανσύρτῳ παμμήνῳ πολλῶν,πάνσυρτος πάμμηνος πολύς,,851.0
Ἠλέκτρα,δεινῶν στυγνῶν τ᾽ αἰῶνι.,δεῖνα στυγνάζω σύ αἰών,,852.0
Χορός,εἴδομεν ἁθρήνεις.,εἶδον θρηνέω,,853.0
Ἠλέκτρα,μή μέ νυν μηκέτι,μή ἐγώ νῦν μηκέτι,855,855.0
Ἠλέκτρα,"παραγάγῃς, ἵν᾽ οὐ",παράγω ἵνα οὐ,,856.0
Χορός,τί φής;,τίς φημί,,857.0
Ἠλέκτρα,πάρεισιν ἐλπίδων ἔτι κοινοτόκων,πάρειμι ἐλπίς ἔτι κοινότοκος,,858.0
Ἠλέκτρα,εὐπατριδᾶν ἀρωγαί.,εὐπατρίδης ἀρωγή,,859.0
Χορός,πᾶσι θνατοῖς ἔφυ μόρος.,πᾶς θνητός φύω μόρος,860,860.0
Ἠλέκτρα,ἦ καὶ χαλάργοις ἐν ἁμίλλαις,εἰμί καί χαλαργός ἐν ἅμιλλα,,861.0
Ἠλέκτρα,"οὕτως, ὡς κείνῳ δυστάνῳ,",οὕτως ὅς ἐκεῖνος δύστηνος,,862.0
Ἠλέκτρα,τμητοῖς ὁλκοῖς ἐγκῦρσαι;,τμητός ὁλκός ἐγκύρω,,863.0
Χορός,ἄσκοπος ἁ λώβα.,ἄσκοπος ὅς λώβη,,864.0
Ἠλέκτρα,πῶς γὰρ οὔκ; εἰ ξένος,πῶς γάρ οὐ εἰ ξένος,865,865.0
Ἠλέκτρα,ἄτερ ἐμᾶν χερῶν,ἄτερ ἐμός χείρ,,866.0
Χορός,παπαῖ.,παπάω,,867.0
Ἠλέκτρα,"κέκευθεν, οὔτε του τάφου ἀντιάσας",κεύθω οὔτε ὁ Τάφος ἀντιάω,,868.0
Ἠλέκτρα,οὔτε γόων παρ᾽ ἡμῶν.,οὔτε γόος Πάρις ἐγώ,870,870.0
Χρυσόθεμις,"ὑφ᾽ ἡδονῆς τοι, φιλτάτη, διώκομαι",ὑφάω ἡδονή ὁ φίλτατος διώκω,,871.0
Χρυσόθεμις,τὸ κόσμιον μεθεῖσα σὺν τάχει μολεῖν:,ὁ κόσμιον μεθίημι σύν τάχος βλώσκω,,872.0
Χρυσόθεμις,φέρω γὰρ ἡδονάς τε κἀνάπαυλαν ὧν,φέρω γάρ ἡδονή σύ ἀνάπαυλα ὅς,,873.0
Χρυσόθεμις,πάροιθεν εἶχες καὶ κατέστενες κακῶν,πάροιθε ἔχω καί καταστένω κάκη,,874.0
Ἠλέκτρα,πόθεν δ᾽ ἂν εὕροις τῶν ἐμῶν σὺ πημάτων,πίνω δέ ἄν εὑρίσκω ὁ ἐμέω σύ πῆμα,875,875.0
Ἠλέκτρα,"ἄρηξιν, οἷς ἴασιν οὐκ ἔνεστ᾽ ἰδεῖν;",ἄρηξις ὅς εἶμι οὐ ἐνίστημι εἶδον,,876.0
Χρυσόθεμις,"πάρεστ᾽ Ὀρέστης ἡμίν, ἴσθι τοῦτ᾽ ἐμοῦ",πάρειμι Ὀρέστης ἐγώ εἰμί οὗτος ἐγώ,,877.0
Χρυσόθεμις,"κλύουσ᾽, ἐναργῶς, ὥσπερ εἰσορᾷς ἐμέ.",κλύω ἐναργής ὥσπερ εἰσοράω ἐγώ,,878.0
Ἠλέκτρα,"ἀλλ᾽ ἦ μέμηνας, ὦ τάλαινα, κἀπὶ τοῖς",ἄλλος εἰμί μαίνομαι εἰμί τάλας ἐπί ὁ,,879.0
Ἠλέκτρα,σαυτῆς κακοῖσι κἀπὶ τοῖς ἐμοῖς γελᾷς;,κακός ἐπί ὁ ἐμέω γελάω,880,880.0
Χρυσόθεμις,"μὰ τὴν πατρῴαν ἑστίαν, ἀλλ᾽ οὐχ ὕβρει",μά ὁ πατρώιος Ἑστία ἄλλος οὐ ὕβρις,,881.0
Χρυσόθεμις,"λέγω τάδ᾽, ἀλλ᾽ ἐκεῖνον ὡς παρόντα νῷν.",λέγος ὅδε ἄλλος ἐκεῖνος ὅς πάρειμι ἐγώ,,882.0
Ἠλέκτρα,οἴμοι τάλαινα: καὶ τίνος βροτῶν λόγον,οἴμοι τάλας καί τίς βρότος λόγος,,883.0
Ἠλέκτρα,τόνδ᾽ εἰσακούσασ᾽ ὧδε πιστεύεις ἄγαν;,ὅδε εἰσακούω ὧδε πιστεύω ἄγαν,,884.0
Χρυσόθεμις,"ἐγὼ μὲν ἐξ ἐμοῦ τε κοὐκ ἄλλης, σαφῆ",ἐγώ μέν ἐξ ἐγώ σύ οὐ ἄλλος σαφής,885,885.0
Χρυσόθεμις,"σημεῖ᾽ ἰδοῦσα, τῷδε πιστεύω λόγῳ.",σημεία εἶδον ὅδε πιστεύω λόγος,,886.0
Ἠλέκτρα,"τίν᾽, ὦ τάλαιν᾽, ἔχουσα πίστιν; ἐς τί μοι",τίνω εἰμί τάλας ἔχω πίστις εἰς τίς ἐγώ,,887.0
Ἠλέκτρα,βλέψασα θάλπει τῷδ᾽ ἀνηκέστῳ πυρί;,βλέπω θάλπος ὅδε ἀνήκεστος Πύρις,,888.0
Χρυσόθεμις,"πρός νυν θεῶν ἄκουσον, ὡς μαθοῦσά μου",πρός νῦν θέα ἀκούω ὅς μανθάνω ἐγώ,,889.0
Χρυσόθεμις,τὸ λοιπὸν ἢ φρονοῦσαν ἢ μωρὰν λέγῃς.,ὁ λοιπός εἰμί φρονέω εἰμί μωρός λέγος,890,890.0
Ἠλέκτρα,"σὺ δ᾽ οὖν λέγ᾽, εἴ σοι τῷ λόγῳ τις ἡδονή.",σύ δέ οὖν λέγος εἰ σός ὁ λόγος τίς ἡδονή,,891.0
Χρυσόθεμις,καὶ δὴ λέγω σοι πᾶν ὅσον κατειδόμην.,καί Δεύς λέγος σός Πάν ὅσος κατεῖδον,,892.0
Χρυσόθεμις,"ἐπεὶ γὰρ ἦλθον πατρὸς ἀρχαῖον τάφον,",ἔπειμι γάρ ἔρχομαι πατήρ ἀρχαῖος Τάφος,,893.0
Χρυσόθεμις,ὁρῶ κολώνης ἐξ ἄκρας νεορρύτους,ὅρος κολώνη ἐξ ἄκρα νεόρρυτος,,894.0
Χρυσόθεμις,πηγὰς γάλακτος καὶ περιστεφῆ κύκλῳ,πηγάς γάλα καί περιστεφής κύκλος,895,895.0
Χρυσόθεμις,πάντων ὅσ᾽ ἐστὶν ἀνθέων θήκην πατρός.,πᾶς ὅσος εἰμί ἄνθη θήκη πατήρ,,896.0
Χρυσόθεμις,"ἰδοῦσα δ᾽ ἔσχον θαῦμα, καὶ περισκοπῶ",εἶδον δέ ἔχω Θαύμας καί περισκοπέω,,897.0
Χρυσόθεμις,μή πού τις ἡμῖν ἐγγὺς ἐγχρίμπτῃ βροτῶν.,μή πού τίς ἐγώ ἐγγύς ἐγχρίμπτω βρότος,,898.0
Χρυσόθεμις,"ὡς δ᾽ ἐν γαλήνῃ πάντ᾽ ἐδερκόμην τόπον,",ὅς δέ ἐν γαλήνη πάντῃ δέρκομαι τόπος,,899.0
Χρυσόθεμις,τύμβου προσεῖρπον ἆσσον: ἐσχάτης δ᾽ ὁρῶ,τύμβος προσέρπω ἆσσον ἔσχατος δέ ὅρος,900,900.0
Χρυσόθεμις,πυρᾶς νεώρη βόστρυχον τετμημένον:,πυράζω νεώρης βόστρυχος τέμνω,,901.0
Χρυσόθεμις,"κεὐθὺς τάλαιν᾽ ὡς εἶδον, ἐμπαίει τί μοι",εὐθύς τάλας ὅς εἶδον ἐμπαίω τίς ἐγώ,,902.0
Χρυσόθεμις,"ψυχῇ σύνηθες ὄμμα, φιλτάτου βροτῶν",ψύχω συνήθης ὄμμα φίλτατος βρότος,,903.0
Χρυσόθεμις,πάντων Ὀρέστου τοῦθ᾽ ὁρᾶν τεκμήριον:,πᾶς Ὀρέστης οὗτος ὁράω τεκμήριον,,904.0
Χρυσόθεμις,"καὶ χερσὶ βαστάσασα δυσφημῶ μὲν οὔ,",καί χείρ βαστάζω δύσφημος μέν οὐ,905,905.0
Χρυσόθεμις,χαρᾷ δὲ πίμπλημ᾽ εὐθὺς ὄμμα δακρύων.,χαρά δέ πίμπλημι εὐθύς ὄμμα δάκρυον,,906.0
Χρυσόθεμις,καὶ νῦν θ᾽ ὁμοίως καὶ τότ᾽ ἐξεπίσταμαι,καί νῦν σύ ὅμοιος καί τότε ἐξεπίσταμαι,,907.0
Χρυσόθεμις,μή του τόδ᾽ ἀγλάϊσμα πλὴν κείνου μολεῖν:,μή ὁ ὅδε ἀγλάισμα πλέω ἐκεῖνος βλώσκω,,908.0
Χρυσόθεμις,τῷ γὰρ προσήκει πλήν γ᾽ ἐμοῦ καὶ σοῦ τόδε;,ὁ γάρ προσήκω πλέω γε ἐγώ καί σεύω ὅδε,,909.0
Χρυσόθεμις,"κἀγὼ μὲν οὐκ ἔδρασα, τοῦτ᾽ ἐπίσταμαι,",ἄγαμαι μέν οὐ δράω οὗτος ἐφίστημι,910,910.0
Χρυσόθεμις,οὐδ᾽ αὖ σύ: πῶς γάρ; ᾗ γε μηδὲ πρὸς θεοὺς,οὐδέ αὗ σύ πῶς γάρ ᾗ γε Μῆδος πρός θεός,,911.0
Χρυσόθεμις,ἔξεστ᾽ ἀκλαύστῳ τῆσδ᾽ ἀποστῆναι στέγης.,ξέω ἄκλαυστος ὅδε ἀφεστήξω στέγη,,912.0
Χρυσόθεμις,ἀλλ᾽ οὐδὲ μὲν δὴ μητρὸς οὔθ᾽ ὁ νοῦς φιλεῖ,ἄλλος οὐδέ μέν Δεύς μήτηρ οὔτε ὅς νόος φῖλος,,913.0
Χρυσόθεμις,τοιαῦτα πράσσειν οὔτε δρῶσ᾽ ἐλάνθαν᾽ ἄν:,τοιοῦτος πράσσω οὔτε δράω λανθάνω ἄν,,914.0
Χρυσόθεμις,ἀλλ᾽ ἔστ᾽ Ὀρέστου ταῦτα τἀπιτύμβια.,ἄλλος ἔστε Ὀρέστης οὗτος ἐπιτύμβιος,915,915.0
Χρυσόθεμις,"ἀλλ᾽, ὦ φίλη, θάρσυνε: τοῖς αὐτοῖσί τοι",ἄλλος εἰμί φίλος θάρσυνος ὁ αὐτός ὁ,,916.0
Χρυσόθεμις,οὐχ αὑτὸς αἰεὶ δαιμόνων παραστατεῖ.,οὐ αὐτός ἀεί δαίμων παραστατέω,,917.0
Χρυσόθεμις,νῷν ἦν τὰ πρόσθεν στυγνός: ἡ δὲ νῦν ἴσως,ἐγώ ἐάν ὁ πρόσθεν στυγνός ἧ δέ νῦν ἴσος,,918.0
Χρυσόθεμις,πολλῶν ὑπάρξει κῦρος ἡμέρα καλῶν.,πολύς ὕπαρξις Κῦρος ἥμερος κάλη,,919.0
Ἠλέκτρα,"φεῦ, τῆς ἀνοίας ὥς σ᾽ ἐποικτίρω πάλαι.",φεῦ ὁ ἄνοια ὅς σός ἐποικτείρω πάλα,920,920.0
Χρυσόθεμις,τί δ᾽ ἔστιν; οὐ πρὸς ἡδονὴν λέγω τάδε;,τίς δέ εἰμί οὐ πρός ἡδονή λέγος ὅδε,,921.0
Ἠλέκτρα,οὐκ οἶσθ᾽ ὅποι γῆς οὐδ᾽ ὅποι γνώμης φέρει.,οὐ ὀιστός ὅποι γῆ οὐδέ ὅποι γνώμη φέρω,,922.0
Χρυσόθεμις,πῶς δ᾽ οὐκ ἐγὼ κάτοιδ᾽ ἅ γ᾽ εἶδον ἐμφανῶς;,πῶς δέ οὐ ἐγώ κάτοιδα ὅς γε εἶδον ἐμφανής,,923.0
Ἠλέκτρα,"τέθνηκεν, ὦ τάλαινα, τἀκείνου δέ σοι",θνήσκω εἰμί τάλας ἐκεῖνος δέ σός,,924.0
Ἠλέκτρα,σωτήρι᾽ ἔρρει: μηδὲν εἰς κεῖνόν γ᾽ ὅρα.,σωτήριος ἔρρω μηδείς εἶμι ἐκεῖνος γε ὁράω,925,925.0
Χρυσόθεμις,οἴμοι τάλαινα: τοῦ τάδ᾽ ἤκουσας βροτῶν;,οἴμοι τάλας ὁ ὅδε ἀκούω βρότος,,926.0
Ἠλέκτρα,"τοῦ πλησίον παρόντος, ἡνίκ᾽ ὤλλυτο.",ὁ πίμπλημι πάρειμι ἑνίζω ὄλλυμι,,927.0
Χρυσόθεμις,καὶ ποῦ 'στιν οὗτος; θαῦμά τοί μ᾽ ὑπέρχεται.,καί πού εἰμί οὗτος Θαύμας ὁ ἐγώ ὑπέρχομαι,,928.0
Ἠλέκτρα,"κατ᾽ οἶκον, ἡδὺς οὐδὲ μητρὶ δυσχερής.",κάτος οἶκος ἡδύς οὐδέ μήτηρ δυσχερής,,929.0
Χρυσόθεμις,οἴμοι τάλαινα: τοῦ γὰρ ἀνθρώπων ποτ᾽ ἦν,οἴμοι τάλας ὁ γάρ ἄνθρωπος πότε ἐάν,930,930.0
Χρυσόθεμις,τὰ πολλὰ πατρὸς πρὸς τάφον κτερίσματα;,ὁ πολύς πατήρ πρός Τάφος κτερίσματα,,931.0
Ἠλέκτρα,οἶμαι μάλιστ᾽ ἔγωγε τοῦ τεθνηκότος,οἴμη μάλιστα ἐγώ ὁ θνήσκω,,932.0
Ἠλέκτρα,μνημεῖ᾽ Ὀρέστου ταῦτα προσθεῖναί τινα.,μνημεῖον Ὀρέστης οὗτος προστίθημι τίς,,933.0
Χρυσόθεμις,ὦ δυστυχής: ἐγὼ δὲ σὺν χαρᾷ λόγους,εἰμί δυστυχέω ἐγώ δέ σύν χαρά λόγος,,934.0
Χρυσόθεμις,"τοιούσδ᾽ ἔχουσ᾽ ἔσπευδον, οὐκ εἰδυῖ᾽ ἄρα",τοιόσδε ἔχω σπεύδω οὐ οἶδα ἄρα,935,935.0
Χρυσόθεμις,"ἵν᾽ ἦμεν ἄτης: ἀλλὰ νῦν, ὅθ᾽ ἱκόμην,",ἵνα εἰμί ἄτη ἄλλος νῦν ὅθι ἱκνέομαι,,936.0
Χρυσόθεμις,τά τ᾽ ὄντα πρόσθεν ἄλλα θ᾽ εὑρίσκω κακά.,ὁ σύ εἰμί πρόσθεν ἄλλος σύ εὑρίσκω κάκη,,937.0
Ἠλέκτρα,"οὕτως ἔχει σοι ταῦτ᾽: ἐὰν δέ μοι πίθῃ,",οὕτως ἔχις σός οὗτος ἐάν δέ ἐγώ πείθω,,938.0
Ἠλέκτρα,τῆς νῦν παρούσης πημονῆς λύσεις βάρος.,ὁ νῦν πάρειμι πημονή λύσις βάρος,,939.0
Χρυσόθεμις,ἦ τοὺς θανόντας ἐξαναστήσω ποτέ;,εἰμί ὁ θνήσκω ἐξανίστημι πότε,940,940.0
Ἠλέκτρα,οὐκ ἔσθ᾽ ὅ γ᾽ εἶπον: οὐ γὰρ ὧδ᾽ ἄφρων ἔφυν.,οὐ ἔσθω ὅς γε εἶπον οὐ γάρ ὧδε ἄφρα φύω,,941.0
Χρυσόθεμις,τί γὰρ κελεύεις ὧν ἐγὼ φερέγγυος;,τίς γάρ κελεύω ὅς ἐγώ φερέγγυος,,942.0
Ἠλέκτρα,τλῆναί σε δρῶσαν ἃν ἐγὼ παραινέσω.,τλάω σός δράω ὅς ἐγώ παραινέω,,943.0
Χρυσόθεμις,"ἀλλ᾽ εἴ τις ὠφέλειά γ᾽, οὐκ ἀπώσομαι.",ἄλλος εἰ τίς ὠφέλεια γε οὐ ἀπωθέω,,944.0
Ἠλέκτρα,"ὅρα, πόνου τοι χωρὶς οὐδὲν εὐτυχεῖ.",ὁράω πόνος ὁ χωρίς οὐδείς εὐτυχέω,945,945.0
Χρυσόθεμις,ὁρῶ.  ξυνοίσω πᾶν ὅσονπερ ἂν σθένω.,ὅρος συμφέρω Πάν ὅσος ἄν σθένω,,946.0
Ἠλέκτρα,ἄκουε δή νυν ᾗ βεβούλευμαι ποεῖν.,ἀκούω Δεύς νῦν ᾗ βουλεύω ποιέω,,947.0
Ἠλέκτρα,παρουσίαν μὲν οἶσθα καὶ σύ που φίλων,παρουσία μέν οἶδα καί σύ πού φίλος,,948.0
Ἠλέκτρα,"ὡς οὔτις ἡμῖν ἔστιν, ἀλλ᾽ Ἅιδης λαβὼν",ὅς Οὖτις ἐγώ εἰμί ἄλλος Ἅιδης λαβή,,949.0
Ἠλέκτρα,ἀπεστέρηκε καὶ μόνα λελείμμεθον.,ἀποστερέω καί μόνος λείπω,950,950.0
Ἠλέκτρα,ἐγὼ δ᾽ ἕως μὲν τὸν κασίγνητον βίῳ,ἐγώ δέ ἕως μέν ὁ κασίγνητος βίος,,951.0
Ἠλέκτρα,"θάλλοντ᾽ ἔτ᾽ εἰσήκουον, εἶχον ἐλπίδας",θάλλω ἔτης εἰσακούω ἔχω ἐλπίς,,952.0
Ἠλέκτρα,φόνου ποτ᾽ αὐτὸν πράκτορ᾽ ἵξεσθαι πατρός:,φόνος πότε αὐτός πράκτωρ ἱκνέομαι πατήρ,,953.0
Ἠλέκτρα,"νῦν δ᾽ ἡνίκ᾽ οὐκέτ᾽ ἔστιν, εἰς σὲ δὴ βλέπω,",νῦν δέ ἑνίζω οὐκέτι εἰμί εἶμι σός Δεύς βλέπω,,954.0
Ἠλέκτρα,ὅπως τὸν αὐτόχειρα πατρῴου φόνου,ὅπως ὁ αὐτόχειρ πατρώιος φόνος,955,955.0
