Name,Speech,Lemmas,verse_number,inferred_verse_number
Θησεύς,"πρὸς τούσδε βωμούς, πάντ᾽ ἀναγκάσει λεὼν",πρός ὅδε βωμός πάντῃ ἀναγκάζω λαός,,899.0
Θησεύς,ἄνιππον ἱππότην τε θυμάτων ἄπο,ἄνιππος ἱππότης σύ θῦμα ἀπό,,900.0
Θησεύς,"σπεύδειν ἀπὸ ῥυτῆρος, ἔνθα δίστομοι",σπεύδω ἀπό ῥυτήρ ἔνθα δίστομος,900,900.5
Θησεύς,"μάλιστα συμβάλλουσιν ἐμπόρων ὁδοί,",μάλιστα συμβάλλω ἔμπορος ὁδάω,,901.0
Θησεύς,"ὡς μὴ παρέλθωσ᾽ αἱ κόραι, γέλως δ᾽ ἐγὼ",ὅς μή παρέρχομαι ὅς κόρη γέλως δέ ἐγώ,,902.0
Θησεύς,"ξένῳ γένωμαι τῷδε, χειρωθεὶς βίᾳ.",ξένος γίγνομαι ὅδε χειρόω βία,,903.0
Θησεύς,"ἴθ᾽, ὡς ἄνωγα, σὺν τάχει.  τοῦτον δ᾽ ἐγώ,",εἶμι ὅς ἄνωγα σύν τάχος οὗτος δέ ἐγώ,,904.0
Θησεύς,"εἰ μὲν δι᾽ ὀργῆς ἧκον, ἧς ὅδ᾽ ἄξιος,",εἰ μέν Δίη ὀργάω ἥκω εἷς ὅδε Ἀξιός,905,905.0
Θησεύς,ἄτρωτον οὐ μεθῆκ᾽ ἂν ἐξ ἐμῆς χερός.,ἄτρωτος οὐ μεθήκω ἄν ἐξ ἐμέω χείρ,,906.0
Θησεύς,"νῦν δ᾽ οὕσπερ αὐτὸς τοὺς νόμους εἰσῆλθ᾽ ἔχων,",νῦν δέ ὅς αὐτός ὁ νόμος εἰσέρχομαι ἔχω,,907.0
Θησεύς,τούτοισι κοὐκ ἄλλοισιν ἁρμοσθήσεται.,οὗτος οὐ ἄλλος ἁρμόζω,,908.0
Θησεύς,"οὐ γάρ ποτ᾽ ἔξει τῆσδε τῆς χώρας, πρὶν ἂν",οὐ γάρ πότε ξέω ὅδε ὁ χώρα πρίν ἄν,,909.0
Θησεύς,κείνας ἐναργεῖς δεῦρό μοι στήσῃς ἄγων:,ἐκεῖνος ἐναργής δεῦρο ἐγώ ἵστημι ἄγη,910,910.0
Θησεύς,ἐπεὶ δέδρακας οὔτ᾽ ἐμοῦ καταξίως,ἔπειμι δράω οὔτε ἐγώ κατάξιος,,911.0
Θησεύς,οὔθ᾽ ὧν πέφυκας αὐτὸς οὔτε σῆς χθονός:,οὔτε ὅς φύω αὐτός οὔτε σής χθών,,912.0
Θησεύς,ὅστις δίκαι᾽ ἀσκοῦσαν εἰσελθὼν πόλιν,ὅστις δίκαιος ἀσκέω εἰσέρχομαι πόλις,,913.0
Θησεύς,"κἄνευ νόμου κραίνουσαν οὐδέν, εἶτ᾽ ἀφεὶς",ἄνευ νόμος κραίνω οὐδείς εἴτε ἀφίημι,,914.0
Θησεύς,"τὰ τῆσδε τῆς γῆς κύρι᾽, ὧδ᾽ ἐπεισπεσὼν",ὁ ὅδε ὁ γῆ κύριος ὧδε ἐπεισπίπτω,915,915.0
Θησεύς,"ἄγεις θ᾽ ἃ χρῄζεις καὶ παρίστασαι βίᾳ,",ἄγνυμι σύ ὅς χρῄζω καί παρίστημι βία,,916.0
Θησεύς,καί μοι πόλιν κένανδρον ἢ δούλην τινὰ,καί ἐγώ πόλις κένανδρος εἰμί δούλη τίς,,917.0
Θησεύς,ἔδοξας εἶναι κἄμ᾽ ἴσον τῷ μηδενί.,δοκέω εἰμί ἁμός Ἶσος ὁ μηδείς,,918.0
Θησεύς,καίτοι σε Θῆβαί γ᾽ οὐκ ἐπαίδευσαν κακόν:,καίτοι σός Θήβη γε οὐ παιδεύω κακός,,919.0
Θησεύς,"οὐ γὰρ φιλοῦσιν ἄνδρας ἐκδίκους τρέφειν,",οὐ γάρ φιλέω ἀνήρ ἔκδικος τρέφω,920,920.0
Θησεύς,"οὐδ᾽ ἄν σ᾽ ἐπαινέσειαν, εἰ πυθοίατο",οὐδέ ἄν σός ἐπαινέω εἰ πύθω,,921.0
Θησεύς,"συλῶντα τἀμὰ καὶ τὰ τῶν θεῶν, βίᾳ",συλάω ἁμός καί ὁ ὁ θέα βία,,922.0
Θησεύς,ἄγοντα φωτῶν ἀθλίων ἱκτήρια.,ἄγω φάος ἄθλιος ἱκετήριος,,923.0
Θησεύς,"οὔκουν ἔγωγ᾽ ἂν σῆς ἐπεμβαίνων χθονός,",οὔκουν ἐγώ ἄν σής ἐπεμβαίνω χθών,,924.0
Θησεύς,"οὐδ᾽ εἰ τὰ πάντων εἶχον ἐνδικώτατα,",οὐδέ εἰ ὁ πᾶς ἔχω ἔνδικος,925,925.0
Θησεύς,"ἄνευ γε τοῦ κραίνοντος, ὅστις ἦν, χθονὸς",ἄνευ γε ὁ κραίνω ὅστις ἐάν χθών,,926.0
Θησεύς,"οὔθ᾽ εἷλκον οὔτ᾽ ἂν ἦγον, ἀλλ᾽ ἠπιστάμην",οὔτε ἕλκω οὔτε ἄν ἄγω ἄλλος ἐπίσταμαι,,927.0
Θησεύς,ξένον παρ᾽ ἀστοῖς ὡς διαιτᾶσθαι χρεών.,ξένος Πάρις ἀστός ὅς διαιτάω χράω2,,928.0
Θησεύς,σὺ δ᾽ ἀξίαν οὐκ οὖσαν αἰσχύνεις πόλιν,σύ δέ ἄξιος οὐ εἰμί αἰσχύνω πόλις,,929.0
Θησεύς,"τὴν αὐτὸς αὑτοῦ, καί σ᾽ ὁ πληθύων χρόνος",ὁ αὐτός ἑαυτοῦ καί σός ὅς πληθύς χρόνος,930,930.0
Θησεύς,γέρονθ᾽ ὁμοῦ τίθησι καὶ τοῦ νοῦ κενόν.,γέρων ὁμός τίθημι καί ὁ νέομαι κενός,,931.0
Θησεύς,"εἶπον μὲν οὖν καὶ πρόσθεν, ἐννέπω δὲ νῦν,",εἶπον μέν οὖν καί πρόσθεν ἐνέπω δέ νῦν,,932.0
Θησεύς,"τὰς παῖδας ὡς τάχιστα δεῦρ᾽ ἄγειν τινά,",ὁ παῖς ὅς ταχύς δεῦρο ἄγω τίς,,933.0
Θησεύς,εἰ μὴ μέτοικος τῆσδε τῆς χώρας θέλεις,εἰ μή μέτοικος ὅδε ὁ χώρα ἐθέλω,,934.0
Θησεύς,εἶναι βίᾳ τε κοὐχ ἑκών:  καὶ ταῦτά σοι,εἰμί βία σύ οὐ ἑκών καί οὗτος σός,935,935.0
Θησεύς,τῷ νῷ θ᾽ ὁμοίως κἀπὸ τῆς γλώσσης λέγω.,ὁ ἐγώ σύ ὅμοιος ἀπό ὁ γλῶσσα λέγος,,936.0
Χορός,"ὁρᾷς ἵν᾽ ἥκεις, ὦ ξέν᾽; ὡς ἀφ᾽ ὧν μὲν εἶ",ὁράω ἵνα ἥκω εἰμί ξένη ὅς Ἆπις ὅς μέν εἰ,,937.0
Χορός,"φαίνει δίκαιος, δρῶν δ᾽ ἐφευρίσκει κακά.",φαίνω δίκαιος δράω δέ ἐφευρίσκω κάκη,,938.0
Κρέων,"ἐγὼ οὔτ᾽ ἄνανδρον τήνδε τὴν πόλιν νέμων,",ἐγώ οὔτε ἄνανδρος ὅδε ὁ πόλις νέμος,,939.0
Κρέων,"ὦ τέκνον Αἰγέως, οὔτ᾽ ἄβουλον, ὡς σὺ φῄς,",εἰμί τέκνον αἴγεος οὔτε ἄβουλος ὅς σύ φημί,940,940.0
Κρέων,"τοὔργον τόδ᾽ ἐξέπραξα, γιγνώσκων δ᾽ ὅτι",ἔργνυμι ὅδε ἐκπράσσω γιγνώσκω δέ ὅστις,,941.0
Κρέων,οὐδείς ποτ᾽ αὐτοὺς τῶν ἐμῶν ἂν ἐμπέσοι,οὐδείς πότε αὐτός ὁ ἐμέω ἄν ἐμπίτνω,,942.0
Κρέων,"ζῆλος ξυναίμων, ὥστ᾽ ἐμοῦ τρέφειν βίᾳ.",ζῆλος αἱμόω ὥστε ἐγώ τρέφω βία,,943.0
Κρέων,ᾔδη δ᾽ ὁθούνεκ᾽ ἄνδρα καὶ πατροκτόνον,οἶδα δέ ὁθούνεκα ἀνήρ καί πατροκτόνος,,944.0
Κρέων,"κἄναγνον οὐ δεξοίατ᾽, οὐδ᾽ ὅτῳ γάμοι",ἄναγνος οὐ δέχομαι οὐδέ ὅστις γάμος,945,945.0
Κρέων,ξυνόντες ηὑρέθησαν ἀνόσιοι τέκνων.,σύνειμι εὑρίσκω ἀνόσιος τέκνον,,946.0
Κρέων,τοιοῦτον αὐτοῖς Ἄρεος εὔβουλον πάγον,τοιοῦτος αὐτός Ἄρεος εὔβουλος πάγος,,947.0
Κρέων,"ἐγὼ ξυνῄδη χθόνιον ὄνθ᾽, ὃς οὐκ ἐᾷ",ἐγώ σύνοιδα χθόνιος εἰμί ὅς οὐ ἐάω,,948.0
Κρέων,τοιούσδ᾽ ἀλήτας τῇδ᾽ ὁμοῦ ναίειν πόλει:,τοιόσδε ἀλήτης ὅδε ὁμός ναίω πόλις,,949.0
Κρέων,ᾧ πίστιν ἴσχων τήνδ᾽ ἐχειρούμην ἄγραν.,ὅς πίστις ἴσχω ὅδε χειρόω ἄγρα,950,950.0
Κρέων,"καὶ ταῦτ᾽ ἂν οὐκ ἔπρασσον, εἰ μή μοι πικρὰς",καί οὗτος ἄν οὐ πράσσω εἰ μή ἐγώ πίκρα,,951.0
Κρέων,αὐτῷ τ᾽ ἀρὰς ἠρᾶτο καὶ τὠμῷ γένει:,αὐτός σύ ἀρά ἀράομαι καί ἁμός γένος,,952.0
Κρέων,ἀνθ᾽ ὧν πεπονθὼς ἠξίουν τάδ᾽ ἀντιδρᾶν.,ἄνθη ὅς πάσχω ἀξιόω ὅδε ἀντιδράω,,953.0
Κρέων,θυμοῦ γὰρ οὐδὲν γῆράς ἐστιν ἄλλο πλὴν,θύμον γάρ οὐδείς γῆρας εἰμί ἄλλος πλέω,,954.0
Κρέων,θανεῖν:  θανόντων δ᾽ οὐδὲν ἄλγος ἅπτεται.,θνήσκω θνήσκω δέ οὐδείς ἄλγος ἅπτω,955,955.0
Κρέων,πρὸς ταῦτα πράξεις οἷον ἂν θέλῃς:  ἐπεὶ,πρός οὗτος πράσσω οἷος ἄν ἐθέλω ἔπειμι,,956.0
Κρέων,"ἐρημία με, κεἰ δίκαι᾽, ὅμως λέγω,",ἐρημία ἐγώ εἰ δίκαιος ὅμως λέγος,,957.0
Κρέων,"σμικρὸν τίθησι: πρὸς δὲ τὰς πράξεις ὅμως,",μικρός τίθημι πρός δέ ὁ πράσσω ὅμως,,958.0
Κρέων,"καὶ τηλικόσδ᾽ ὤν, ἀντιδρᾶν πειράσομαι.",καί τηλικόσδε εἰμί ἀντιδράω πειράω,,959.0
Οἰδίπους,"ὦ λῆμ᾽ ἀναιδές, τοῦ καθυβρίζειν δοκεῖς,",εἰμί λήμη ἀναιδής ὁ καθυβρίζω δοκέω,960,960.0
Οἰδίπους,"πότερον ἐμοῦ γέροντος ἢ σαυτοῦ, τόδε;",πότερος ἐγώ γέρων εἰμί ὅδε,,961.0
Οἰδίπους,ὅστις φόνους μοι καὶ γάμους καὶ συμφορὰς,ὅστις φόνος ἐγώ καί γάμος καί συμφορά,,962.0
Οἰδίπους,"τοῦ σοῦ διῆκας στόματος, ἃς ἐγὼ τάλας",ὁ σεύω διίημι στόμα ἕως ἐγώ τάλας,,963.0
Οἰδίπους,"ἤνεγκον ἄκων:  θεοῖς γὰρ ἦν οὕτω φίλον,",φέρω ἄκος θέω γάρ ἐάν οὕτως φίλος,,964.0
Οἰδίπους,τάχ᾽ ἄν τι μηνίουσιν εἰς γένος πάλαι.,τάχα ἄν τίς μηνίω εἶμι γένος πάλα,965,965.0
Οἰδίπους,ἐπεὶ καθ᾽ αὑτόν γ᾽ οὐκ ἂν ἐξεύροις ἐμοὶ,ἔπειμι κάτος ἑαυτοῦ γε οὐ ἄν ἐξευρίσκω ἐγώ,,966.0
Οἰδίπους,"ἁμαρτίας ὄνειδος οὐδέν, ἀνθ᾽ ὅτου",ἁμαρτία ὄνειδος οὐδείς ἄνθη ὅστις,,967.0
Οἰδίπους,τάδ᾽ εἰς ἐμαυτὸν τοὺς ἐμούς θ᾽ ἡμάρτανον.,ὅδε εἶμι ἐμαυτοῦ ὁ ἐμός σύ ἁμαρτάνω,,968.0
Οἰδίπους,"ἐπεὶ δίδαξον, εἴ τι θέσφατον πατρὶ",ἔπειμι διδάσκω εἰ τίς θέσφατος πατήρ,,969.0
Οἰδίπους,"χρησμοῖσιν ἱκνεῖθ᾽ ὥστε πρὸς παίδων θανεῖν,",χρησμός ἱκνέομαι ὥστε πρός παῖς θνήσκω,970,970.0
Οἰδίπους,"πῶς ἂν δικαίως τοῦτ᾽ ὀνειδίζοις ἐμοί,",πῶς ἄν δίκαιος οὗτος ὀνειδίζω ἐγώ,,971.0
Οἰδίπους,"ὃς οὔτε βλάστας πω γενεθλίους πατρός,",ὅς οὔτε βλάστη πω γενέθλιος πατήρ,,972.0
Οἰδίπους,"οὐ μητρὸς εἶχον, ἀλλ᾽ ἀγέννητος τότ᾽ ἦ;",οὐ μήτηρ ἔχω ἄλλος ἀγέννητος τότε εἰμί,,973.0
Οἰδίπους,"εἰ δ᾽ αὖ φανεὶς δύστηνος, ὡς ἐγὼ 'φάνην,",εἰ δέ αὗ φαίνω δύστηνος ὅς ἐγώ φαίνω,,974.0
Οἰδίπους,"ἐς χεῖρας ἦλθον πατρὶ καὶ κατέκτανον,",εἰς χείρ ἔρχομαι πατήρ καί κατακτείνω,,975.0
Οἰδίπους,"μηδὲν ξυνιεὶς ὧν ἔδρων εἰς οὕς τ᾽ ἔδρων,",μηδείς συνίημι ὅς δράω εἶμι ὅς σύ δράω,975,975.5
Οἰδίπους,πῶς ἂν τό γ᾽ ἆκον πρᾶγμ᾽ ἂν εἰκότως ψέγοις;,πῶς ἄν ὁ γε ἄκων πρᾶγμα ἄν ἐοικότως ψέγω,,976.0
Οἰδίπους,"μητρὸς δέ, τλῆμον, οὐκ ἐπαισχύνει γάμους",μήτηρ δέ τλήμων οὐ ἐπαισχύνομαι γάμος,,977.0
Οἰδίπους,"οὔσης ὁμαίμου σῆς μ᾽ ἀναγκάζων λέγειν,",εἰμί ὅμαιμος σής ἐγώ ἀναγκάζω λέγω,,978.0
Οἰδίπους,"οἵους ἐρῶ τάχ᾽:  οὐ γὰρ οὖν σιγήσομαι,",οἷος ἔραμαι τάχα οὐ γάρ οὖν σιγάω,,979.0
Οἰδίπους,σοῦ γ᾽ εἰς τόδ᾽ ἐξελθόντος ἀνόσιον στόμα.,σεύω γε εἶμι ὅδε ἐξέρχομαι ἀνόσιος στόμα,980,980.0
Οἰδίπους,"ἔτικτε γάρ μ᾽ ἔτικτεν, ὤμοι μοι κακῶν,",τίκτω γάρ ἐγώ τίκτω ὤμοι ἐγώ κάκη,,981.0
Οἰδίπους,"οὐκ εἰδότ᾽ οὐκ εἰδυῖα, καὶ τεκοῦσά με,",οὐ οἶδα οὐ οἶδα καί τίκτω ἐγώ,,982.0
Οἰδίπους,αὑτῆς ὄνειδος παῖδας ἐξέφυσέ μοι.,ἑαυτοῦ ὄνειδος παῖς ἐκφύω ἐγώ,,983.0
Οἰδίπους,"ἀλλ᾽ ἓν γὰρ οὖν ἔξοιδα, σὲ μὲν ἑκόντ᾽ ἐμὲ",ἄλλος εἷς γάρ οὖν ἔξοιδα σός μέν ἑκοντί ἐγώ,,984.0
Οἰδίπους,κείνην τε ταῦτα δυσστομεῖν:  ἐγὼ δέ νιν,ἐκεῖνος σύ οὗτος δυστομέω ἐγώ δέ νιν,985,985.0
Οἰδίπους,ἄκων ἔγημα φθέγγομαί τ᾽ ἄκων τάδε.,ἄκος γαμέω φθέγγομαι σύ ἄκος ὅδε,,986.0
Οἰδίπους,ἀλλ᾽ οὐ γὰρ οὔτ᾽ ἐν τοῖσδ᾽ ἁλώσομαι κακὸς,ἄλλος οὐ γάρ οὔτε ἐν ὅδε ἁλίσκομαι κακός,,987.0
Οἰδίπους,γάμοισιν οὔθ᾽ οὓς αἰὲν ἐμφορεῖς σύ μοι,γάμος οὔτε ὅς ἀεί ἐμφορέω σύ ἐγώ,,988.0
Οἰδίπους,φόνους πατρῴους ἐξονειδίζων πικρῶς.,φόνος πατρώιος ἐξονειδίζω πικρός,990,990.0
Οἰδίπους,ἓν γάρ μ᾽ ἄμειψαι μοῦνον ὧν σ᾽ ἀνιστορῶ.,εἷς γάρ ἐγώ ἀμείβω μόνος ὅς σός ἀνιστορέω,,991.0
Οἰδίπους,εἴ τις σὲ τὸν δίκαιον αὐτίκ᾽ ἐνθάδε,εἰ τίς σός ὁ δίκαιος αὐτίκα ἐνθάδε,,992.0
Οἰδίπους,"κτείνοι παραστάς,   πότερα πυνθάνοι᾽ ἂν εἰ",κτείνω παραστάς πότερος πυνθάνομαι ἄν εἰ,,993.0
Οἰδίπους,πατήρ σ᾽ ὁ καίνων ἢ τίνοι᾽ ἂν εὐθέως;,πατήρ σός ὅς Καινόν εἰμί τίνω ἄν εὐθέως,,994.0
Οἰδίπους,"δοκῶ μέν, εἴπερ ζῆν φιλεῖς, τὸν αἴτιον",δόκος μέν εἴπερ Ζεύς φιλέω ὁ αἴτιος,995,995.0
Οἰδίπους,τίνοι᾽ ἂν οὐδὲ τοὔνδικον περιβλέποις.,τίνω ἄν οὐδέ ἔνδικος περιβλέπω,,996.0
Οἰδίπους,"τοιαῦτα μέντοι καὐτὸς εἰσέβην κακά,",τοιοῦτος μέντοι αὐτός εἰσβαίνω κάκη,,997.0
Οἰδίπους,θεῶν ἀγόντων:  οἷς ἐγὼ οὐδὲ τὴν πατρὸς,θέα ἄγω ὅς ἐγώ οὐδέ ὁ πατήρ,,998.0
Οἰδίπους,ψυχὴν ἂν οἶμαι ζῶσαν ἀντειπεῖν ἐμοί.,ψύχω ἄν οἴμη ζάω ἀντεῖπον ἐγώ,,999.0
Οἰδίπους,"σὺ δ᾽, εἶ γὰρ οὐ δίκαιος, ἀλλ᾽ ἅπαν καλὸν",σύ δέ εἰ γάρ οὐ δίκαιος ἄλλος ἅπας κάλως,1000,1000.0
Οἰδίπους,"λέγειν νομίζων ῥητὸν ἄρρητόν τ᾽ ἔπος,",λέγω νομίζω ῥάζω ἄρρητος σύ ἔπος,,1001.0
Οἰδίπους,τοιαῦτ᾽ ὀνειδίζεις με τῶνδ᾽ ἐναντίον.,τοιοῦτος ὀνειδίζω ἐγώ ὅδε ἐναντίον,,1002.0
Οἰδίπους,"καί σοι τὸ Θησέως ὄνομα θωπεῦσαι καλόν,",καί σός ὁ Θησεύς ὄνομα θωπεύω κάλως,,1003.0
Οἰδίπους,"καὶ τὰς Ἀθήνας, ὡς κατῴκηνται καλῶς:",καί ὁ Ἀθῆναι ὅς κατοικέω κάλως,,1004.0
Οἰδίπους,"κᾆθ᾽ ὧδ᾽ ἐπαινῶν πολλὰ τοῦδ᾽ ἐκλανθάνει,",ἀίτας ὧδε ἔπαινος πολύς ὅδε ἐκλανθάνω,1005,1005.0
Οἰδίπους,ὁθούνεκ᾽ εἴ τις γῆ θεοὺς ἐπίσταται,ὁθούνεκα εἰ τίς γῆ θεός ἐφίστημι,,1006.0
Οἰδίπους,"τιμαῖς σεβίζειν, ἥδε τοῦθ᾽ ὑπερφέρει:",τιμάω σεβίζω ὅδε οὗτος ὑπερφέρω,,1007.0
Οἰδίπους,ἀφ᾽ ἧς σὺ κλέψας τὸν ἱκέτην γέροντ᾽ ἐμὲ,Ἆπις εἷς σύ κλέπτω ὁ ἵκω γέρων ἐγώ,,1008.0
Οἰδίπους,αὐτόν τ᾽ ἐχειροῦ τὰς κόρας τ᾽ οἴχει λαβών.,αὐτός σύ χειρόω ὁ Κόρα σύ οἴχομαι λαβή,,1009.0
Οἰδίπους,ἀνθ᾽ ὧν ἐγὼ νῦν τάσδε τὰς θεὰς ἐμοὶ,ἄνθη ὅς ἐγώ νῦν ὅδε ὁ θέα ἐγώ,1010,1010.0
Οἰδίπους,καλῶν ἱκνοῦμαι καὶ κατασκήπτω λιταῖς,κάλη ἱκνέομαι καί κατασκήπτω λιτή,,1011.0
Οἰδίπους,"ἐλθεῖν ἀρωγοὺς ξυμμάχους θ᾽, ἵν᾽ ἐκμάθῃς",ἔρχομαι ἀρωγός σύμμαχος σύ ἵνα ἐκμανθάνω,,1012.0
Οἰδίπους,οἵων ὑπ᾽ ἀνδρῶν ἥδε φρουρεῖται πόλις.,οἷος ὑπό ἀνδρόω ὅδε φρουρέω πόλις,,1013.0
Χορός,"ὁ ξεῖνος, ὦναξ, χρηστός:  αἱ δὲ συμφοραὶ",ὅς ξένος ἄναξ χρηστός ὅς δέ συμφορά,,1014.0
Χορός,"αὐτοῦ πανώλεις, ἄξιαι δ᾽ ἀμυναθεῖν.",αὐτός πανώλης ἄξιος δέ ἀμυνάθω,1015,1015.0
Θησεύς,"ἅλις λόγων, ὡς οἱ μὲν ἐξειργασμένοι",ἅλις λόγος ὅς ἕ μέν ἐξεργάζομαι,,1016.0
Θησεύς,"σπεύδουσιν, ἡμεῖς δ᾽ οἱ παθόντες ἕσταμεν.",σπεύδω ἐγώ δέ ἕ πάσχω ἵστημι,,1017.0
Κρέων,τί δῆτ᾽ ἀμαυρῷ φωτὶ προστάσσεις ποεῖν;,τίς δέομαι ἀμαυρός φάος προσστάζω ποιέω,,1018.0
Θησεύς,"ὁδοῦ κατάρχειν τῆς ἐκεῖ, πομπὸν δέ με",ὁδάω κατάρχω ὁ ἐκεῖ πομπός δέ ἐγώ,,1019.0
Θησεύς,"χωρεῖν, ἵν᾽, εἰ μὲν ἐν τόποισι τοῖσδ᾽ ἔχεις",χωρέω ἵνα εἰ μέν ἐν τόπος ὅδε ἔχις,1020,1020.0
Θησεύς,τὰς παῖδας ἡμῖν αὐτὸς ἐκδείξῃς ἐμοί:,ὁ παῖς ἐγώ αὐτός ἐκδείκνυμι,,1021.0
Θησεύς,"εἰ δ᾽ ἐγκρατεῖς φεύγουσιν, οὐδὲν δεῖ πονεῖν.",εἰ δέ ἐγκρατέω φεύγω οὐδείς Δεύς πονέω,,1022.0
Θησεύς,"ἄλλοι γὰρ οἱ σπεύδοντες, οὓς οὐ μή ποτε",ἄλλος γάρ ἕ σπεύδω ὅς οὐ μή πότε,,1023.0
Θησεύς,χώρας φυγόντες τῆσδ᾽ ἐπεύξωνται θεοῖς.,χώρα φεύγω ὅδε ἐπεύχομαι θέω,,1024.0
Θησεύς,ἀλλ᾽ ἐξυφηγοῦ:  γνῶθι δ᾽ ὡς ἔχων ἔχει,ἄλλος ἐξυφηγέομαι γιγνώσκω δέ ὅς ἔχω ἔχις,1025,1025.0
Θησεύς,καί σ᾽ εἷλε θηρῶνθ᾽ ἡ τύχη:  τὰ γὰρ δόλῳ,καί σός αἱρέω θηράω ἧ τύχη ὁ γάρ δόλος,,1026.0
Θησεύς,τῷ μὴ δικαίῳ κτήματ᾽ οὐχὶ σῴζεται.,ὁ μή δίκαιος κτῆμα οὐ σώζω,,1027.0
Θησεύς,κοὐκ ἄλλον ἕξεις εἰς τάδ᾽:  ὡς ἔξοιδά σε,οὐ ἄλλος ἕξις εἶμι ὅδε ὅς ἔξοιδα σός,,1028.0
Θησεύς,οὐ ψιλὸν οὐδ᾽ ἄσκευον ἐς τοσήνδ᾽ ὕβριν,οὐ πτίλον οὐδέ ἄσκευος εἰς τοσόσδε ὕβρις,,1029.0
Θησεύς,"ἥκοντα τόλμης τῆς παρεστώσης τανῦν,",ἥκω τόλμα ὁ παρίστημι τανῦν,1030,1030.0
Θησεύς,ἀλλ᾽ ἔσθ᾽ ὅτῳ σὺ πιστὸς ὢν ἔδρας τάδε.,ἄλλος ἔσθω ὅστις σύ πιστός εἰμί δράω ὅδε,,1031.0
Θησεύς,"ἃ δεῖ μ᾽ ἀθρῆσαι, μηδὲ τήνδε τὴν πόλιν",ὅς Δεύς ἐγώ ἀθρέω Μῆδος ὅδε ὁ πόλις,,1032.0
Θησεύς,ἑνὸς ποῆσαι φωτὸς ἀσθενεστέραν.,ἕνος ποιέω φάος ἀσθενής,,1033.0
Θησεύς,"νοεῖς τι τούτων, ἢ μάτην τὰ νῦν τέ σοι",νοέω τίς οὗτος εἰμί μάτη ὁ νῦν σύ σός,,1034.0
Θησεύς,δοκεῖ λελέχθαι χὤτε ταῦτ᾽ ἐμηχανῶ;,δοκέω λέγω3 ὅστε οὗτος μηχανάομαι,1035,1035.0
Κρέων,οὐδὲν σὺ μεμπτὸν ἐνθάδ᾽ ὢν ἐρεῖς ἐμοί:,οὐδείς σύ μεμπτός ἐνθάδε εἰμί ἐρέω ἐγώ,,1036.0
Κρέων,οἴκοι δὲ χἠμεῖς εἰσόμεσθ᾽ ἃ χρὴ ποεῖν.,ἔοικα δέ ἐγώ εἶμι ὅς χράω ποιέω,,1037.0
Θησεύς,"χωρῶν ἀπείλει νῦν:  σὺ δ᾽ ἡμίν, Οἰδίπους,",Χῶρος ἀπειλέω νῦν σύ δέ ἐγώ Οἰδίπους,,1038.0
Θησεύς,"ἕκηλος αὐτοῦ μίμνε, πιστωθεὶς ὅτι,",ἕκηλος αὐτός μίμνω πιστόω ὅστις,,1039.0
Θησεύς,"ἢν μὴ θάνω 'γὼ πρόσθεν, οὐχὶ παύσομαι",ἐάν μή θνήσκω ἄγαμαι πρόσθεν οὐ παύω,1040,1040.0
Θησεύς,πρὶν ἄν σε τῶν σῶν κύριον στήσω τέκνων.,πρίν ἄν σός ὁ σής κύριος ἵστημι τέκνον,,1041.0
Οἰδίπους,"ὄναιο, Θησεῦ, τοῦ τε γενναίου χάριν",ὀνίνημι Θησεύς ὁ σύ γενναῖος Χάρις,,1042.0
Οἰδίπους,καὶ τῆς πρὸς ἡμᾶς ἐνδίκου προμηθίας.,καί ὁ πρός ἐγώ ἔνδικος προμήθεια,,1043.0
Χορός,εἴην ὅθι δαΐων,ἐάω ὅθι δάιος,,1044.0
Χορός,ἀνδρῶν τάχ᾽ ἐπιστροφαὶ,ἀνδρόω τάχα ἐπιστροφή,1045,1045.0
Χορός,τὸν χαλκοβόαν Ἄρη,ὁ χαλκοβόας Ἄρης,,1046.0
Χορός,"μείξουσιν, ἢ πρὸς Πυθίαις",μίγνυμι εἰμί πρός Πύθιος,,1047.0
Χορός,"ἢ λαμπάσιν ἀκταῖς,",εἰμί λαμπάς ἀκτάζω,,1048.0
Χορός,οὗ πότνιαι σεμνὰ τιθηνοῦνται τέλη,ἕ Ποτνιαί σεμνόν τιθηνέομαι τέλος,1050,1050.0
Χορός,"θνατοῖσιν, ὧν καὶ χρυσέα",θνητός ὅς καί χρύσεος,,1051.0
Χορός,κλῂς ἐπὶ γλώσσᾳ βέβακε,κλάω ἐπί γλῶσσα βάζω,,1052.0
Χορός,προσπόλων Εὐμολπιδᾶν:,πρόσπολος,,1053.0
Χορός,ἔνθ᾽ οἶμαι τὸν ἐγρεμάχαν,ἔνθα οἴμη ὁ ἐγρεμάχης,,1054.0
Χορός,Θησέα καὶ τὰς διστόλους,Θησεύς καί ὁ δίστολος,1055,1055.0
Χορός,ἀδμῆτας ἀδελφὰς,ἄδμητος ἀδελφή,,1056.0
Χορός,αὐτάρκει τάχ᾽ ἐμμίξειν βοᾷ,αὐτάρκης τάχα ἐμμίγνυμαι βόα,,1057.0
Χορός,τούσδ᾽ ἀνὰ χώρους:,ὅδε ἄνα Χῶρος,,1058.0
Χορός,ἤ που τὸν ἐφεσπέρου,εἰμί πού ὁ ἐφέσπερος,,1059.0
Χορός,πέτρας νιφάδος πελῶσ᾽,πέτρα νιφάς πέλω,1060,1060.0
Χορός,"Οἰάτιδος εἰς νόμον,",οἰάτης εἶμι νόμος,,1061.0
