Name,Speech,Lemmas,verse_number,inferred_verse_number
Κρέων,"ὅστις δ᾽ ἀνωφέλητα φιτύει τέκνα,",ὅστις δέ ἀνωφέλητος φιτύω τέκνον,645,645.0
Κρέων,τί τόνδ᾽ ἂν εἴποις ἄλλο πλὴν αὑτῷ πόνους,τίς ὅδε ἄν εἶπον ἄλλος πλέω ἑαυτοῦ πόνος,,646.0
Κρέων,"φῦσαι, πολὺν δὲ τοῖσιν ἐχθροῖσιν γέλων;",φύω πολύς δέ ὁ ἐχθρός γέλως,,647.0
Κρέων,"μή νύν ποτ᾽, ὦ παῖ, τὰς φρένας ὑφ᾽ ἡδονῆς",μή νῦν πότε εἰμί παῖς ὁ φρήν ὑφάω ἡδονή,,648.0
Κρέων,"γυναικὸς οὕνεκ᾽ ἐκβάλῃς, εἰδὼς ὅτι",γυνή οὕνεκα ἐκβάλλω εἰδοί ὅστις,,649.0
Κρέων,"ψυχρὸν παραγκάλισμα τοῦτο γίγνεται,",ψυχρός παραγκάλισμα οὗτος γίγνομαι,650,650.0
Κρέων,γυνὴ κακὴ ξύνευνος ἐν δόμοις.  τί γὰρ,γυνή κάκη σύνευνος ἐν δόμος τίς γάρ,,651.0
Κρέων,γένοιτ᾽ ἂν ἕλκος μεῖζον ἢ φίλος κακός;,γίγνομαι ἄν ἕλκος μέγας εἰμί φίλος κακός,,652.0
Κρέων,ἀλλὰ πτύσας ὡσεί τε δυσμενῆ μέθες,ἄλλος πτύω ὡσεί σύ δυσμενής μεθίημι,,653.0
Κρέων,τὴν παῖδ᾽ ἐν Αἴδου τήνδε νυμφεύειν τινί.,ὁ παῖς ἐν αἰδέομαι ὅδε νυμφεύω τίς,,654.0
Κρέων,ἐπεὶ γὰρ αὐτὴν εἷλον ἐμφανῶς ἐγὼ,ἔπειμι γάρ αὐτός αἱρέω ἐμφανής ἐγώ,655,655.0
Κρέων,"πόλεως ἀπιστήσασαν ἐκ πάσης μόνην,",πόλις ἀπιστέω ἐκ πᾶς μόνος,,656.0
Κρέων,"ψευδῆ γ᾽ ἐμαυτὸν οὐ καταστήσω πόλει,",ψεῦδις γε ἐμαυτοῦ οὐ καθίστημι πόλις,,657.0
Κρέων,ἀλλὰ κτενῶ.  πρὸς ταῦτ᾽ ἐφυμνείτω Δία,ἄλλος κτείνω πρός οὗτος ἐφυμνέω Δίη,,658.0
Κρέων,ξύναιμον.  εἰ γὰρ δὴ τά γ᾽ ἐγγενῆ φύσει,σύναιμος εἰ γάρ Δεύς ὁ γε ἐγγενής φύσις,,659.0
Κρέων,"ἄκοσμα θρέψω, κάρτα τοὺς ἔξω γένους",ἄκοσμος τρέφω κάρτα ὁ ἔξεστι γένος,660,660.0
Κρέων,ἐν τοῖς γὰρ οἰκείοισιν ὅστις ἔστ᾽ ἀνὴρ,ἐν ὁ γάρ οἰκέω ὅστις ἔστε ἀνήρ,,661.0
Κρέων,"χρηστός, φανεῖται κἀν πόλει δίκαιος ὤν.",χρηστός φαίνω κἀν πόλις δίκαιος εἰμί,,662.0
Κρέων,ὅστις δ᾽ ὑπερβὰς ἢ νόμους βιάζεται,ὅστις δέ ὑπερβαίνω εἰμί νόμος βιάζω,,663.0
Κρέων,"ἢ τοὐπιτάσσειν τοῖς κρατύνουσιν νοεῖ,",εἰμί ἐπιτάσσω ὁ κρατύνω νοέω,,664.0
Κρέων,οὐκ ἔστ᾽ ἐπαίνου τοῦτον ἐξ ἐμοῦ τυχεῖν.,οὐ ἔστε ἔπαινος οὗτος ἐξ ἐγώ τυγχάνω,665,665.0
Κρέων,ἀλλ᾽ ὃν πόλις στήσειε τοῦδε χρὴ κλύειν,ἄλλος ὅς πόλις ἵστημι ὅδε χράω κλύω,,666.0
Κρέων,καὶ σμικρὰ καὶ δίκαια καὶ τἀναντία.,καί μικρός καί δίκαιος καί ἐναντίος,,667.0
Κρέων,καὶ τοῦτον ἂν τὸν ἄνδρα θαρσοίην ἐγὼ,καί οὗτος ἄν ὁ ἀνήρ θαρσέω ἐγώ,,668.0
Κρέων,"καλῶς μὲν ἄρχειν, εὖ δ᾽ ἂν ἄρχεσθαι θέλειν,",κάλως μέν ἄρχω εὖ δέ ἄν ἄρχω ἐθέλω,,669.0
Κρέων,δορός τ᾽ ἂν ἐν χειμῶνι προστεταγμένον,δόρυ σύ ἄν ἐν χειμών προστάσσω,670,670.0
Κρέων,μένειν δίκαιον κἀγαθὸν παραστάτην.,μένω δίκαιος ἀγαθός παραστάτης,,671.0
Κρέων,ἀναρχίας δὲ μεῖζον οὐκ ἔστιν κακόν.,ἀναρχία δέ μέγας οὐ εἰμί κακός,,672.0
Κρέων,"αὕτη πόλεις ὄλλυσιν, ἥδ᾽ ἀναστάτους",οὗτος πόλις ὄλλυμι ἡδύς ἀνάστατος,,673.0
Κρέων,"οἴκους τίθησιν, ἥδε συμμάχου δορὸς",οἶκος τίθημι ὅδε σύμμαχος δόρυ,,674.0
Κρέων,τροπὰς καταρρήγνυσι:  τῶν δ᾽ ὀρθουμένων,τροπή καταρρήγνυμι ὁ δέ ὀρθόω,675,675.0
Κρέων,σῴζει τὰ πολλὰ σώμαθ᾽ ἡ πειθαρχία.,σώζω ὁ πολύς σῶμα ἧ πειθαρχία,,676.0
Κρέων,"οὕτως ἀμυντέ᾽ ἐστὶ τοῖς κοσμουμένοις,",οὕτως ἀμύντης εἰμί ὁ κοσμέω,,677.0
Κρέων,κοὔτοι γυναικὸς οὐδαμῶς ἡσσητέα.,οὔτοι γυνή οὐδαμός ἡσσητέος,,678.0
Κρέων,"κρεῖσσον γάρ, εἴπερ δεῖ, πρὸς ἀνδρὸς ἐκπεσεῖν,",κρείσσων γάρ εἴπερ Δεύς πρός ἀνήρ ἐκπίτνω,,679.0
Κρέων,κοὐκ ἂν γυναικῶν ἥσσονες καλοίμεθ᾽ ἄν.,οὐ ἄν γυναικόω ἥσσων καλέω ἄν,680,680.0
Χορός,"ἡμῖν μέν, εἰ μὴ τῷ χρόνῳ κεκλέμμεθα,",ἐγώ μέν εἰ μή ὁ χρόνος κλέπτω,,681.0
Χορός,λέγειν φρονούντως ὧν λέγεις δοκεῖς πέρι.,λέγω φρονούντως ὅς λέγω δοκέω περί,,682.0
Αἵμων,"πάτερ, θεοὶ φύουσιν ἀνθρώποις φρένας,",πατήρ θέω φύω ἄνθρωπος φρήν,,683.0
Αἵμων,πάντων ὅσ᾽ ἐστὶ κτημάτων ὑπέρτατον.,πᾶς ὅσος εἰμί κτῆμα ὑπέρ,,684.0
Αἵμων,"ἐγὼ δ᾽ ὅπως σὺ μὴ λέγεις ὀρθῶς τάδε,",ἐγώ δέ ὅπως σύ μή λέγω ὀρθός ὅδε,685,685.0
Αἵμων,οὔτ᾽ ἂν δυναίμην μήτ᾽ ἐπισταίμην λέγειν.,οὔτε ἄν δύναμαι μάομαι ἐφίστημι λέγω,,686.0
Αἵμων,γένοιτο μεντἂν χἀτέρῳ καλῶς ἔχον.,γίγνομαι μέντοι ἅτερος κάλως ἔχω,,687.0
Αἵμων,σοῦ δ᾽ οὖν πέφυκα πάντα προσκοπεῖν ὅσα,σεύω δέ οὖν φύω πάντῃ προσκοπέω ὅσος,,688.0
Αἵμων,λέγει τις ἢ πράσσει τις ἢ ψέγειν ἔχει.,λέγω τίς εἰμί πράσσω τίς εἰμί ψέγω ἔχις,,689.0
Αἵμων,"τὸ γὰρ σὸν ὄμμα δεινὸν, ἀνδρὶ δημότῃ",ὁ γάρ σός ὄμμα δεῖνος ἀνδρίς δημότης,690,690.0
Αἵμων,"λόγοις τοιούτοις, οἷς σὺ μὴ τέρψει κλύων:",λόγος τοιοῦτος ὅς σύ μή τέρπω κλύω,,691.0
Αἵμων,"ἐμοὶ δ᾽ ἀκούειν ἔσθ᾽ ὑπὸ σκότου τάδε,",ἐγώ δέ ἀκούω ἔσθω ὑπό σκότος ὅδε,,692.0
Αἵμων,"τὴν παῖδα ταύτην οἷ᾽, ὀδύρεται πόλις,",ὁ παῖς οὗτος ἵημι ὀδύρομαι πόλις,,693.0
Αἵμων,πασῶν γυναικῶν ὡς ἀναξιωτάτη,πᾶς γυναικόω ὅς ἀνάξιος,,694.0
Αἵμων,κάκιστ᾽ ἀπ᾽ ἔργων εὐκλεεστάτων φθίνει.,κακός Ἆπις ἔργνυμι εὐκλεής φθίω,695,695.0
Αἵμων,ἥτις τὸν αὑτῆς αὐτάδελφον ἐν φοναῖς,ὅστις ὁ ἑαυτοῦ αὐτάδελφος ἐν φονάω,,696.0
Αἵμων,πεπτῶτ᾽ ἄθαπτον μήθ᾽ ὑπ᾽ ὠμηστῶν κυνῶν,πίπτω ἄθαπτος μάομαι ὑπό ὠμηστής κύων,,697.0
Αἵμων,εἴασ᾽ ὀλέσθαι μήθ᾽ ὑπ᾽ οἰωνῶν τινος.,ἐάω ὄλλυμι μάομαι ὑπό οἰωνός τίς,,698.0
Αἵμων,οὐχ ἥδε χρυσῆς ἀξία τιμῆς λαχεῖν;,οὐ ὅδε χρύσεος ἄξιος τιμάω λαγχάνω,,699.0
Αἵμων,τοιάδ᾽ ἐρεμνὴ σῖγ᾽ ἐπέρχεται φάτις.,τοιόσδε ἐρεμνός σῖγα ἐπέρχομαι φάτις,700,700.0
Αἵμων,"ἐμοὶ δὲ σοῦ πράσσοντος εὐτυχῶς, πάτερ,",ἐγώ δέ σεύω πράσσω εὐτυχής πατήρ,,701.0
Αἵμων,"οὐκ ἔστιν οὐδὲν κτῆμα τιμιώτερον,",οὐ εἰμί οὐδείς κτῆμα τίμιος,,702.0
Αἵμων,τί γὰρ πατρὸς θάλλοντος εὐκλείας τέκνοις,τίς γάρ πατήρ θάλλω εὔκλεια τέκνον,,703.0
Αἵμων,"ἄγαλμα μεῖζον, ἢ τί πρὸς παίδων πατρί;",ἄγαλμα μέγας εἰμί τίς πρός παῖς πατήρ,,704.0
Αἵμων,"μή νυν ἓν ἦθος μοῦνον ἐν σαυτῷ φόρει,",μή νῦν εἷς ἦθος μόνος ἐν φορέω,705,705.0
Αἵμων,"ὡς φὴς σύ, κοὐδὲν ἄλλο, τοῦτ᾽ ὀρθῶς ἔχειν.",ὅς φημί σύ οὐδείς ἄλλος οὗτος ὀρθός ἔχω,,706.0
Αἵμων,"ὅστις γὰρ αὐτὸς ἢ φρονεῖν μόνος δοκεῖ,",ὅστις γάρ αὐτός εἰμί φρονέω μόνος δοκέω,,707.0
Αἵμων,"ἢ γλῶσσαν, ἣν οὐκ ἄλλος, ἢ ψυχὴν ἔχειν,",εἰμί γλῶσσα ὅς οὐ ἄλλος εἰμί ψύχω ἔχω,,708.0
Αἵμων,οὗτοι διαπτυχθέντες ὤφθησαν κενοί.,οὗτος διαπτύσσω ὁράω κενός,,709.0
Αἵμων,"ἀλλ᾽ ἄνδρα, κεἴ τις ᾖ σοφός, τὸ μανθάνειν",ἄλλος ἀνήρ εἰ τίς εἰμί σοφός ὁ μανθάνω,710,710.0
Αἵμων,"πόλλ᾽, αἰσχρὸν οὐδὲν καὶ τὸ μὴ τείνειν ἄγαν.",πολύς αἰσχρός οὐδείς καί ὁ μή τείνω ἄγαν,,711.0
Αἵμων,ὁρᾷς παρὰ ῥείθροισι χειμάρροις ὅσα,ὁράω παρά ῥεῖθρον χειμάρρους ὅσος,,712.0
Αἵμων,"δένδρων ὑπείκει, κλῶνας ὡς ἐκσῴζεται,",δένδρον ὑφίημι κλών ὅς ἐκσῴζω,,713.0
Αἵμων,τὰ δ᾽ ἀντιτείνοντ᾽ αὐτόπρεμν᾽ ἀπόλλυται.,ὁ δέ ἀντιτείνω αὐτόπρεμνος ἀπόλλυμι,,714.0
Αἵμων,αὕτως δὲ ναὸς ὅστις ἐγκρατῆ πόδα,αὔτως δέ ναός ὅστις ἐγκρατέω πούς,715,715.0
Αἵμων,"τείνας ὑπείκει μηδέν, ὑπτίοις κάτω",τείνω ὑφίημι μηδείς ὕπτιος κάτος,,716.0
Αἵμων,στρέψας τὸ λοιπὸν σέλμασιν ναυτίλλεται.,στρέφω ὁ λοιπός σέλμα ναυτίλλομαι,,717.0
Αἵμων,ἀλλ᾽ εἶκε καὶ θυμῷ μετάστασιν δίδου.,ἄλλος ἔοικα καί θύμον μεθίστημι δίδημι,,718.0
Αἵμων,γνώμη γὰρ εἴ τις κἀπ᾽ ἐμοῦ νεωτέρου,γνώμη γάρ εἰ τίς Ἆπις ἐγώ νέος,,719.0
Αἵμων,"πρόσεστι, φήμ᾽ ἔγωγε πρεσβεύειν πολὺ",πρόσειμι φήμη ἐγώ πρεσβεύω πολύς,720,720.0
Αἵμων,φῦναι τὸν ἄνδρα πάντ᾽ ἐπιστήμης πλέων:,φύω ὁ ἀνήρ πάντῃ ἐπιστήμη πλέος,,721.0
Αἵμων,"εἰ δ᾽ οὖν, φιλεῖ γὰρ τοῦτο μὴ ταύτῃ ῥέπειν,",εἰ δέ οὖν φῖλος γάρ οὗτος μή οὗτος ῥέπω,,722.0
Αἵμων,καὶ τῶν λεγόντων εὖ καλὸν τὸ μανθάνειν.,καί ὁ λέγω εὖ κάλως ὁ μανθάνω,,723.0
Χορός,"ἄναξ, σέ τ᾽ εἰκός, εἴ τι καίριον λέγει,",Ἄνακες σός σύ ἔοικα εἰ τίς καίριος λέγω,,724.0
Χορός,"μαθεῖν, σέ τ᾽ αὖ τοῦδ᾽:  εὖ γὰρ εἴρηται διπλῇ.",μανθάνω σός σύ αὗ ὅδε εὖ γάρ ἔρομαι διπλάζω,725,725.0
Κρέων,οἱ τηλικοίδε καὶ διδαξόμεσθα δὴ,ἕ τηλικόσδε καί διδάσκω Δεύς,,726.0
Κρέων,φρονεῖν ὑπ᾽ ἀνδρὸς τηλικοῦδε τὴν φύσιν;,φρονέω ὑπό ἀνήρ τηλικόσδε ὁ φύς,,727.0
Αἵμων,"μηδὲν τὸ μὴ δίκαιον:  εἰ δ᾽ ἐγὼ νέος,",μηδείς ὁ μή δίκαιος εἰ δέ ἐγώ ναῦς,,728.0
Αἵμων,οὐ τὸν χρόνον χρὴ μᾶλλον ἢ τἄργα σκοπεῖν.,οὐ ὁ χρόνος χράω μᾶλλον εἰμί ἀργός σκοπάω,,729.0
Κρέων,ἔργον γάρ ἐστι τοὺς ἀκοσμοῦντας σέβειν;,ἔργνυμι γάρ εἰμί ὁ ἀκοσμέω σέβω,730,730.0
Αἵμων,"οὐδ᾽ ἂν κελεύσαιμ᾽, εὐσεβεῖν εἰς τοὺς κακούς.",οὐδέ ἄν κελεύω εὐσεβέω εἶμι ὁ κακός,,731.0
Κρέων,οὐχ ἥδε γὰρ τοιᾷδ᾽ ἐπείληπται νόσῳ;,οὐ ὅδε γάρ τοιόσδε ἐπιλαμβάνω νόσος,,732.0
Αἵμων,οὔ φησι Θήβης τῆσδ᾽ ὁμόπτολις λεώς.,οὐ φημί Θήβη ὅδε ὁμόπολις λαός,,733.0
Κρέων,πόλις γὰρ ἡμῖν ἁμὲ χρὴ τάσσειν ἐρεῖ;,πόλις γάρ ἐγώ ἁμός χράω τάσσω ἔρομαι,,734.0
Αἵμων,ὁρᾷς τόδ᾽ ὡς εἴρηκας ὡς ἄγαν νέος;,ὁράω ὅδε ὅς ἐρῶ ὅς ἄγαν ναῦς,735,735.0
Κρέων,ἄλλῳ γὰρ ἢ 'μοὶ χρή με τῆσδ᾽ ἄρχειν χθονός;,ἄλλος γάρ εἰμί ἐγώ χράω ἐγώ ὅδε ἄρχω χθών,,736.0
Αἵμων,πόλις γὰρ οὐκ ἔσθ᾽ ἥτις ἀνδρός ἐσθ᾽ ἑνός.,πόλις γάρ οὐ ἔσθω ὅστις ἀνήρ ἔσθω ἕνος,,737.0
Κρέων,οὐ τοῦ κρατοῦντος ἡ πόλις νομίζεται;,οὐ ὁ κρατέω ἧ πόλις νομίζω,,738.0
Αἵμων,καλῶς γ᾽ ἐρήμης ἂν σὺ γῆς ἄρχοις μόνος.,κάλως γε ἐρῆμος ἄν σύ γῆ ἄρχω μόνος,,739.0
Κρέων,"ὅδ᾽, ὡς ἔοικε, τῇ γυναικὶ συμμαχεῖ.",ὅδε ὅς ἔοικα ὁ γυνή συμμάχομαι,740,740.0
Αἵμων,εἴπερ γυνὴ σύ.  σοῦ γὰρ οὖν προκήδομαι.,εἴπερ γυνή σύ σεύω γάρ οὖν προκήδομαι,,741.0
Κρέων,"ὦ παγκάκιστε, διὰ δίκης ἰὼν πατρί;",εἰμί πάγκακος Δίη δίκη εἶμι πατήρ,,742.0
Αἵμων,οὐ γὰρ δίκαιά σ᾽ ἐξαμαρτάνονθ᾽ ὁρῶ.,οὐ γάρ δίκαιος σός ἐξαμαρτάνω ὅρος,,743.0
Κρέων,ἁμαρτάνω γὰρ τὰς ἐμὰς ἀρχὰς σέβων;,ἁμαρτάνω γάρ ὁ ἐμός ἀρχή σέβας,,744.0
Αἵμων,οὐ γὰρ σέβεις τιμάς γε τὰς θεῶν πατῶν.,οὐ γάρ σέβω τιμάω γε ὁ θέα πάτος,745,745.0
Κρέων,ὦ μιαρὸν ἦθος καὶ γυναικὸς ὕστερον.,εἰμί μιαρός ἦθος καί γυνή ὕστερον,,746.0
Αἵμων,οὔ τἂν ἕλοις ἥσσω γε τῶν αἰσχρῶν ἐμέ.,οὐ ἄν αἱρέω ἕννυμι γε ὁ αἰσχρός ἐγώ,,747.0
Κρέων,ὁ γοῦν λόγος σοι πᾶς ὑπὲρ κείνης ὅδε.,ὅς γοῦν λόγος σός πᾶς ὑπέρ ἐκεῖνος ὅδε,,748.0
Αἵμων,"καὶ σοῦ γε κἀμοῦ, καὶ θεῶν τῶν νερτέρων.",καί σεύω γε ἁμός καί θέα ὁ νέρτερος,,749.0
Κρέων,ταύτην ποτ᾽ οὐκ ἔσθ᾽ ὡς ἔτι ζῶσαν γαμεῖς.,οὗτος πότε οὐ ἔσθω ὅς ἔτι ζάω γαμέω,750,750.0
Αἵμων,ἣ δ᾽ οὖν θανεῖται καὶ θανοῦσ᾽ ὀλεῖ τινα.,ἧ δέ οὖν θνήσκω καί θνήσκω ὄλλυμι τίς,,751.0
Κρέων,ἦ κἀπαπειλῶν ὧδ᾽ ἐπεξέρχει θρασύς;,εἰμί ἐπαπειλέω ὧδε ἐπεξέρχομαι θρασύς,,752.0
Αἵμων,τίς δ᾽ ἔστ᾽ ἀπειλὴ πρὸς κενὰς γνώμας λέγειν;,τίς δέ ἔστε ἀπειλέω πρός κενός γνώμη λέγω,,753.0
Κρέων,"κλαίων φρενώσεις, ὢν φρενῶν αὐτὸς κενός.",κλαίω φρένωσις εἰμί φρενόω αὐτός κενός,,754.0
Αἵμων,"εἰ μὴ πατὴρ ἦσθ᾽, εἶπον ἄν σ᾽ οὐκ εὖ φρονεῖν.",εἰ μή πατήρ ἔσθω εἶπον ἄν σός οὐ εὖ φρονέω,755,755.0
Κρέων,γυναικὸς ὢν δούλευμα μὴ κώτιλλέ με.,γυνή εἰμί δούλευμα μή κωτίλλω ἐγώ,,756.0
Αἵμων,βούλει λέγειν τι καὶ λέγων μηδὲν κλύειν;,βούλομαι λέγω τίς καί λέγος μηδείς κλύω,,757.0
Κρέων,"ἄληθες; ἀλλ᾽ οὐ τόνδ᾽ Ὄλυμπον, ἴσθ᾽ ὅτι,",ἀλήθω ἄλλος οὐ ὅδε Ὄλυμπος εἰμί ὅστις,,758.0
Κρέων,χαίρων ἐπὶ ψόγοισι δεννάσεις ἐμέ.,χαίρω ἐπί ψόγος δεννάζω ἐγώ,,759.0
Κρέων,ἄγαγε τὸ μῖσος ὡς κατ᾽ ὄμματ᾽ αὐτίκα,ἄγω ὁ μῖσος ὅς κάτος ὄμμα αὐτίκα,760,760.0
Κρέων,παρόντι θνῄσκῃ πλησία τῷ νυμφίῳ.,πάρειμι θνήσκω πλήσιος ὁ νυμφίος,,761.0
Αἵμων,"οὐ δῆτ᾽ ἔμοιγε, τοῦτο μὴ δόξῃς ποτέ,",οὐ δέομαι ἐγώ οὗτος μή δόξα πότε,,762.0
Αἵμων,"οὔθ᾽ ἥδ᾽ ὀλεῖται πλησία, σύ τ᾽ οὐδαμὰ",οὔτε ἡδύς ὄλλυμι πλήσιος σύ σύ οὐδαμῆ,,763.0
Αἵμων,"τοὐμὸν προσόψει κρᾶτ᾽ ἐν ὀφθαλμοῖς ὁρῶν,",ἐμός πρόσοψις κράς ἐν ὀφθαλμός ὅρος,,764.0
Αἵμων,ὡς τοῖς θέλουσι τῶν φίλων μαίνῃ συνών.,ὅς ὁ ἐθέλω ὁ φίλος μαίνη σύνειμι,765,765.0
Χορός,"ἁνήρ, ἄναξ, βέβηκεν ἐξ ὀργῆς ταχύς:",ἀνήρ Ἄνακες βαίνω ἐξ ὀργάω ταχύς,,766.0
Χορός,νοῦς δ᾽ ἐστὶ τηλικοῦτος ἀλγήσας βαρύς.,νόος δέ εἰμί τηλικοῦτος ἀλγέω βαρύς,,767.0
Κρέων,δράτω:  φρονείτω μεῖζον ἢ κατ᾽ ἄνδρ᾽ ἰών:,δράω φρονέω μέγας εἰμί κάτος ἀνδρίς εἶμι,,768.0
Κρέων,τὼ δ᾽ οὖν κόρα τώδ᾽ οὐκ ἀπαλλάξει μόρου.,ὁ δέ οὖν Κόρα ὅδε οὐ ἀπάλλαξις μόρον,,769.0
Χορός,ἄμφω γὰρ αὐτὼ καὶ κατακτεῖναι νοεῖς;,ἄμφω γάρ αὐτός καί κατακτείνω νοέω,770,770.0
Κρέων,οὐ τήν γε μὴ θιγοῦσαν:  εὖ γὰρ οὖν λέγεις.,οὐ ὁ γε μή θιγγάνω εὖ γάρ οὖν λέγω,,771.0
Χορός,μόρῳ δὲ ποίῳ καί σφε βουλεύει κτανεῖν;,μόρον δέ ποῖος καί σφεῖς βουλεύω κτείνω,,772.0
Κρέων,ἄγων ἔρημος ἔνθ᾽ ἂν ᾖ βροτῶν στίβος,ἄγη ἐρῆμος ἔνθα ἄν εἰμί βρότος στίβος,,773.0
Κρέων,"κρύψω πετρώδει ζῶσαν ἐν κατώρυχι,",κρύπτω πετρώδης ζάω ἐν κατῶρυξ,,774.0
Κρέων,"φορβῆς τοσοῦτον ὡς ἄγος μόνον προθείς,",φορβή τοσοῦτος ὅς ἄγος μόνος προθέω,775,775.0
Κρέων,ὅπως μίασμα πᾶσ᾽ ὑπεκφύγῃ πόλις.,ὅπως μίασμα πάομαι ὑπεκφεύγω πόλις,,776.0
Κρέων,"κἀκεῖ τὸν Ἅιδην, ὃν μόνον σέβει θεῶν,",ἄκος ὁ Ἅιδης ὅς μόνος σέβομαι θέα,,777.0
Κρέων,"αἰτουμένη που τεύξεται τὸ μὴ θανεῖν,",αἰτέω πού τεύχω ὁ μή θνήσκω,,778.0
Κρέων,ἢ γνώσεται γοῦν ἀλλὰ τηνικαῦθ᾽ ὅτι,εἰμί γιγνώσκω γοῦν ἄλλος τηνικαῦτα ὅστις,,779.0
Κρέων,πόνος περισσός ἐστι τἀν Ἅιδου σέβειν.,πόνος περισσός εἰμί ἄν Ἅιδης σέβω,780,780.0
Χορός,"Ἔρως ἀνίκατε μάχαν, Ἔρως, ὃς ἐν κτήμασι πίπτεις,",ἔρος ἀνίκητος μάχη ἔρος ὅς ἐν κτῆμα πίπτω,,781.0
Χορός,"ὃς ἐν μαλακαῖς παρειαῖς νεάνιδος ἐννυχεύεις,",ὅς ἐν μαλακός παρείας νεᾶνις ἐννυχεύω,,782.0
Χορός,φοιτᾷς δ᾽ ὑπερπόντιος ἔν τ᾽ ἀγρονόμοις αὐλαῖς:,φοίτης δέ ὑπερπόντιος ἐν σύ ἀγρόνομος αὐλή,785,785.0
Χορός,καί σ᾽ οὔτ᾽ ἀθανάτων φύξιμος οὐδεὶς,καί σός οὔτε ἀθάνατος φύξιμος οὐδείς,,786.0
Χορός,οὔθ᾽ ἁμερίων σέ γ᾽ ἀνθρώπων.  ὁ δ᾽ ἔχων μέμηνεν.,οὔτε ἡμέριος σός γε ἄνθρωπος ὅς δέ ἔχω μαίνομαι,790,790.0
Χορός,"σὺ καὶ δικαίων ἀδίκους φρένας παρασπᾷς ἐπὶ λώβᾳ,",σύ καί δίκαιος ἄδικος φρήν παρασπάω ἐπί λώβη,,791.0
Χορός,σὺ καὶ τόδε νεῖκος ἀνδρῶν ξύναιμον ἔχεις ταράξας:,σύ καί ὅδε νεῖκος ἀνδρόω σύναιμος ἔχις ταράσσω,,792.0
Χορός,νικᾷ δ᾽ ἐναργὴς βλεφάρων ἵμερος εὐλέκτρου,νίκη δέ ἐναργής βλέφαρον ἵμερος εὔλεκτρος,795,795.0
Χορός,"νύμφας, τῶν μεγάλων πάρεδρος ἐν ἀρχαῖς",νύμφη ὁ μέγας πάρεδρος ἐν ἀρχή,,796.0
Χορός,"θεσμῶν.  ἄμαχος γὰρ ἐμπαίζει θεὸς, Ἀφροδίτα.",θεσμός ἄμαχος γάρ ἐμπαίζω θεός Ἀφροδίτη,800,800.0
Χορός,νῦν δ᾽ ἤδη 'γὼ καὐτὸς θεσμῶν,νῦν δέ ἤδη ἄγαμαι αὐτός θεσμός,,801.0
Χορός,ἔξω φέρομαι τάδ᾽ ὁρῶν ἴσχειν δ᾽,ἔξεστι φέρω ὅδε ὅρος ἴσχω δέ,,802.0
Χορός,οὐκέτι πηγὰς δύναμαι δάκρυ,οὐκέτι πηγάς δύναμαι δάκρυον,,803.0
Χορός,τὸν παγκοίτην ὅθ᾽ ὁρῶ θάλαμον,ὁ παγκοίτης ὅθι ὅρος θάλαμος,,804.0
Χορός,τήνδ᾽ Ἀντιγόνην ἀνύτουσαν.,ὅδε ἀνύω,805,805.0
Ἀντιγόνη,"ὁρᾶτ᾽ ἔμ᾽, ὦ γᾶς πατρίας πολῖται, τὰν νεάταν ὁδὸν",ὁράω ἐγώ εἰμί γῆ πάτριος πολίτης ὁ νέατος ὁδός,,806.0
Ἀντιγόνη,"στείχουσαν, νέατον δὲ φέγγος λεύσσουσαν ἀελίου,",στείχω νέατος δέ φέγγος λεύσσω ἀέλιος,,807.0
Ἀντιγόνη,κοὔποτ᾽ αὖθις.  ἀλλά μ᾽ ὁ παγκοίτας Ἅιδας ζῶσαν ἄγει,οὔποτε αὖθις ἄλλος ἐγώ ὅς παγκοίτης Ἅιδης ζάω ἄγνυμι,810,810.0
Ἀντιγόνη,τὰν Ἀχέροντος,ὁ Ἀχέρων,,811.0
Ἀντιγόνη,"ἀκτάν, οὔθ᾽ ὑμεναίων ἔγκληρον, οὔτ᾽ ἐπινύμφειός",ἀκτάζω οὔτε ὑμέναιος ἔγκληρος οὔτε ἐπινύμφειος,,812.0
Ἀντιγόνη,"πώ μέ τις ὕμνος ὕμνησεν, ἀλλ᾽ Ἀχέροντι νυμφεύσω.",πω ἐγώ τίς ὕμνος ὑμνέω ἄλλος Ἀχέρων νυμφεύω,815,815.0
Χορός,οὐκοῦν κλεινὴ καὶ ἔπαινον ἔχουσ᾽,οὔκουν κλεινός καί ἔπαινος ἔχω,,816.0
Χορός,"ἐς τόδ᾽ ἀπέρχει κεῦθος νεκύων,",εἰς ὅδε ἀπέρχομαι κεῦθος νέκυς,,817.0
Χορός,οὔτε φθινάσιν πληγεῖσα νόσοις,οὔτε φθινάς πλήσσω νόσος,,818.0
Χορός,"οὔτε ξιφέων ἐπίχειρα λαχοῦσ᾽,",οὔτε ξίφος ἐπίχειρον λαγχάνω,820,820.0
Χορός,ἀλλ᾽ αὐτόνομος ζῶσα μόνη δὴ,ἄλλος αὐτόνομος ζάω μόνος Δεύς,,821.0
Χορός,θνητῶν Ἅιδην καταβήσει.,θνητός Ἅιδης καθάπτω,,822.0
Ἀντιγόνη,ἤκουσα δὴ λυγρότατον ὀλέσθαι τὰν Φρυγίαν ξέναν,ἀκούω Δεύς λυγρός ὄλλυμι ὁ Φρύγιος ξένη,,823.0
