Name,Speech,verse_number,inferred_verse_number,lemmata
Ἠλέκτρα,"πρὸς ταῦτα καινέτω τις, εἰ βαρύνεται,",820.0,820.0,πρός οὗτος καίνω τις εἰ βαρύνω
Ἠλέκτρα,"τῶν ἔνδον ὄντων: ὡς χάρις μέν, ἢν κτάνῃ,",,821.0,ὁ ἔνδον εἰμί ὡς χάρις μέν ἐάν κτείνω
Ἠλέκτρα,"λύπη δ᾽, ἐὰν ζῶ: τοῦ βίου δ᾽ οὐδεὶς πόθος.",,822.0,λύπη δ ἐάν ζάω ὁ βίος δ οὐδείς πόθος
Χορός,ποῦ ποτε κεραυνοὶ Διὸς ἢ ποῦ φαέθων,,823.0,ποῦ ποτέ κεραυνός Ζεύς ἤ ποῦ φαέθω
Χορός,"Ἅλιος, εἰ ταῦτ᾽ ἐφορῶντες κρύπτουσιν ἕκηλοι;",825.0,825.0,ἥλιος εἰ ταῦτ ἐφοράω κρύπτω ἕκηλος
Ἠλέκτρα,"ἒ ἔ, αἰαῖ.",,826.0,ἒ εἰμί αἰαῖ
Χορός,"ὦ παῖ, τί δακρύεις;",,827.0,ὦ παῖς τίς δακρύω
Ἠλέκτρα,φεῦ.,,828.0,φεῦ
Χορός,μηδὲν μέγ᾽ ἀΰσῃς.,830.0,830.0,μηδείς μέγ αὔω
Ἠλέκτρα,ἀπολεῖς.,,831.0,ἀπόλλυμι
Χορός,πῶς;,,832.0,πῶς
Ἠλέκτρα,εἰ τῶν φανερῶς οἰχομένων,,833.0,εἰ ὁ φανερός οἴχομαι
Ἠλέκτρα,"εἰς Ἀΐδαν ἐλπίδ᾽ ὑποίσεις, κατ᾽ ἐμοῦ τακομένας",,834.0,εἰς ᾍδης ἐλπίδ ὑποφέρω κατά ἐγώ τήκω
Ἠλέκτρα,μᾶλλον ἐπεμβάσει.,835.0,835.0,μᾶλλον ἐπεμβαίνω
Χορός,οἶδα γὰρ ἄνακτ᾽ Ἀμφιάρεων χρυσοδέτοις,,836.0,οἶδα γάρ ἄνακτ Ἀμφιάραος χρυσόδετος
Χορός,ἕρκεσι κρυφθέντα γυναικῶν: καὶ νῦν ὑπὸ γαίας,,837.0,ἕρκος κρύπτω γυνή καί νῦν ὑπό γαῖα
Ἠλέκτρα,"ἒ ἔ, ἰώ.",840.0,840.0,ἒ εἰμί ἰώ
Χορός,πάμψυχος ἀνάσσει.,,841.0,πάμψυχος ἀνάσσω
Ἠλέκτρα,φεῦ.,,842.0,φεῦ
Χορός,φεῦ δῆτ᾽: ὀλοὰ γὰρ,,843.0,φεῦ δῆτ ὀλοός γάρ
Ἠλέκτρα,ἐδάμη.,,844.0,δαμάζω
Χορός,ναί.,,845.0,ναί
Ἠλέκτρα,οἶδ᾽ οἶδ᾽: ἐφάνη γὰρ μελέτωρ,,846.0,οἶδ οἶδ φαίνω γάρ μελέτωρ
Ἠλέκτρα,"ἀμφὶ τὸν ἐν πένθει: ἐμοὶ δ᾽ οὔτις ἔτ᾽ ἔσθ᾽: ὃς γὰρ ἔτ᾽ ἦν,",,847.0,ἀμφί ὁ ἐν πένθος ἐγώ δ οὔτις ἔτ εἰμί ὅς γάρ ἔτ εἰμί
Ἠλέκτρα,φροῦδος ἀναρπασθείς.,,848.0,φροῦδος ἀναρπάζω
Χορός,δειλαία δειλαίων κυρεῖς.,,849.0,δείλαιος δείλαιος κυρέω
Ἠλέκτρα,"κἀγὼ τοῦδ᾽ ἴστωρ, ὑπερίστωρ,",850.0,850.0,ἐγώ τοῦδ ἵστωρ ὑπερίστωρ
Ἠλέκτρα,πανσύρτῳ παμμήνῳ πολλῶν,,851.0,πάνσυρτος πάμμηνος πολύς
Ἠλέκτρα,δεινῶν στυγνῶν τ᾽ αἰῶνι.,,852.0,δεινός στυγνός τ αἰών
Χορός,εἴδομεν ἁθρήνεις.,,853.0,εἶδον θρηνέω
Ἠλέκτρα,μή μέ νυν μηκέτι,855.0,855.0,μή ἐγώ νῦν μηκέτι
Ἠλέκτρα,"παραγάγῃς, ἵν᾽ οὐ",,856.0,παράγω ἵνα οὐ
Χορός,τί φής;,,857.0,τίς φημί
Ἠλέκτρα,πάρεισιν ἐλπίδων ἔτι κοινοτόκων,,858.0,πάρειμι ἐλπίς ἔτι κοινότοκος
Ἠλέκτρα,εὐπατριδᾶν ἀρωγαί.,,859.0,εὐπατρίδης ἀρωγή
Χορός,πᾶσι θνατοῖς ἔφυ μόρος.,860.0,860.0,πᾶς θνητός φύω μόρος
Ἠλέκτρα,ἦ καὶ χαλάργοις ἐν ἁμίλλαις,,861.0,εἰμί καί χήλαργος ἐν ἅμιλλα
Ἠλέκτρα,"οὕτως, ὡς κείνῳ δυστάνῳ,",,862.0,οὕτως ὡς ἐκεῖνος δύστηνος
Ἠλέκτρα,τμητοῖς ὁλκοῖς ἐγκῦρσαι;,,863.0,τμητός ὁλκός ἐγκύρω
Χορός,ἄσκοπος ἁ λώβα.,,864.0,ἄσκοπος ὁ λώβη
Ἠλέκτρα,πῶς γὰρ οὔκ; εἰ ξένος,865.0,865.0,πῶς γάρ οὐ εἰ ξένος
Ἠλέκτρα,ἄτερ ἐμᾶν χερῶν,,866.0,ἄτερ ἐμός χείρ
Χορός,παπαῖ.,,867.0,παπαῖ
Ἠλέκτρα,"κέκευθεν, οὔτε του τάφου ἀντιάσας",,868.0,κεύθω οὔτε τις τάφος ἀντιάω
Ἠλέκτρα,οὔτε γόων παρ᾽ ἡμῶν.,870.0,870.0,οὔτε γόος παρ ἐγώ
Χρυσόθεμις,"ὑφ᾽ ἡδονῆς τοι, φιλτάτη, διώκομαι",,871.0,ὑπό ἡδονά σύ φίλτατος διώκω
Χρυσόθεμις,τὸ κόσμιον μεθεῖσα σὺν τάχει μολεῖν:,,872.0,ὁ κόσμιος μεθίημι σύν τάχος βλώσκω
Χρυσόθεμις,φέρω γὰρ ἡδονάς τε κἀνάπαυλαν ὧν,,873.0,φέρω γάρ ἡδονή τε ἀνάπαυλα ὅς
Χρυσόθεμις,πάροιθεν εἶχες καὶ κατέστενες κακῶν,,874.0,πάροιθε ἔχω καί καταστένω κακός
Ἠλέκτρα,πόθεν δ᾽ ἂν εὕροις τῶν ἐμῶν σὺ πημάτων,875.0,875.0,πόθεν δ ἄν εὑρίσκω ὁ ἐμός σύ πῆμα
Ἠλέκτρα,"ἄρηξιν, οἷς ἴασιν οὐκ ἔνεστ᾽ ἰδεῖν;",,876.0,ἄρηξις ὅς εἶμι οὐ ἔνεστ εἶδον
Χρυσόθεμις,"πάρεστ᾽ Ὀρέστης ἡμίν, ἴσθι τοῦτ᾽ ἐμοῦ",,877.0,πάρεστ Ὀρέστης ἐγώ εἰμί τοῦτ ἐγώ
Χρυσόθεμις,"κλύουσ᾽, ἐναργῶς, ὥσπερ εἰσορᾷς ἐμέ.",,878.0,κλύουσ ἐναργής ὥσπερ εἰσοράω ἐγώ
Ἠλέκτρα,"ἀλλ᾽ ἦ μέμηνας, ὦ τάλαινα, κἀπὶ τοῖς",,879.0,ἀλλ εἰμί μαίνομαι ὦ τάλας ἐπί ὁ
Ἠλέκτρα,σαυτῆς κακοῖσι κἀπὶ τοῖς ἐμοῖς γελᾷς;,880.0,880.0,σεαυτοῦ κακός ἐπί ὁ ἐμός γελάω
Χρυσόθεμις,"μὰ τὴν πατρῴαν ἑστίαν, ἀλλ᾽ οὐχ ὕβρει",,881.0,μά ὁ πατρῷος ἑστία ἀλλ οὐ ὕβρις
Χρυσόθεμις,"λέγω τάδ᾽, ἀλλ᾽ ἐκεῖνον ὡς παρόντα νῷν.",,882.0,λέγω τάδ ἀλλ ἐκεῖνος ὡς πάρειμι ἐγώ
Ἠλέκτρα,οἴμοι τάλαινα: καὶ τίνος βροτῶν λόγον,,883.0,οἴμοι τάλας καί τίς βροτός λόγος
Ἠλέκτρα,τόνδ᾽ εἰσακούσασ᾽ ὧδε πιστεύεις ἄγαν;,,884.0,τόνδ εἰσακούσασ ὧδε πιστεύω ἄγαν
Χρυσόθεμις,"ἐγὼ μὲν ἐξ ἐμοῦ τε κοὐκ ἄλλης, σαφῆ",885.0,885.0,ἐγώ μέν ἐκ ἐγώ τε οὐ ἄλλος σαφής
Χρυσόθεμις,"σημεῖ᾽ ἰδοῦσα, τῷδε πιστεύω λόγῳ.",,886.0,σημεῖ εἶδον ὅδε πιστεύω λόγος
Ἠλέκτρα,"τίν᾽, ὦ τάλαιν᾽, ἔχουσα πίστιν; ἐς τί μοι",,887.0,σύ ὦ τάλαιν ἔχω πίστις εἰς τίς ἐγώ
Ἠλέκτρα,βλέψασα θάλπει τῷδ᾽ ἀνηκέστῳ πυρί;,,888.0,βλέπω θάλπω τῷδ ἀνήκεστος πῦρ
Χρυσόθεμις,"πρός νυν θεῶν ἄκουσον, ὡς μαθοῦσά μου",,889.0,πρός νῦν θεός ἀκούω ὡς μανθάνω ἐγώ
Χρυσόθεμις,τὸ λοιπὸν ἢ φρονοῦσαν ἢ μωρὰν λέγῃς.,890.0,890.0,ὁ λοιπός ἤ φρονέω ἤ μωρός λέγω
Ἠλέκτρα,"σὺ δ᾽ οὖν λέγ᾽, εἴ σοι τῷ λόγῳ τις ἡδονή.",,891.0,σύ δ οὖν λέγ εἰ σύ ὁ λόγος τις ἡδονά
Χρυσόθεμις,καὶ δὴ λέγω σοι πᾶν ὅσον κατειδόμην.,,892.0,καί δή λέγω σύ πᾶς ὅσος κατεῖδον
Χρυσόθεμις,"ἐπεὶ γὰρ ἦλθον πατρὸς ἀρχαῖον τάφον,",,893.0,ἐπεί γάρ ἔρχομαι πατήρ ἀρχαῖος τάφος
Χρυσόθεμις,ὁρῶ κολώνης ἐξ ἄκρας νεορρύτους,,894.0,ὁράω κολώνη ἐκ ἄκρα νεόρρυτος
Χρυσόθεμις,πηγὰς γάλακτος καὶ περιστεφῆ κύκλῳ,895.0,895.0,πηγή γάλα καί περιστεφής κύκλος
Χρυσόθεμις,πάντων ὅσ᾽ ἐστὶν ἀνθέων θήκην πατρός.,,896.0,πᾶς ὅσ εἰμί ἄνθη θήκη πατήρ
Χρυσόθεμις,"ἰδοῦσα δ᾽ ἔσχον θαῦμα, καὶ περισκοπῶ",,897.0,εἶδον δ ἔχω θαῦμα καί περισκοπέω
Χρυσόθεμις,μή πού τις ἡμῖν ἐγγὺς ἐγχρίμπτῃ βροτῶν.,,898.0,μή πού τις ἐγώ ἐγγύς ἐγχρίμπτω βροτός
Χρυσόθεμις,"ὡς δ᾽ ἐν γαλήνῃ πάντ᾽ ἐδερκόμην τόπον,",,899.0,ὡς δ ἐν γαλήνη πάντ δέρκομαι τόπος
Χρυσόθεμις,τύμβου προσεῖρπον ἆσσον: ἐσχάτης δ᾽ ὁρῶ,900.0,900.0,τύμβος προσέρπω ἆσσον ἔσχατος δ ὁράω
Χρυσόθεμις,πυρᾶς νεώρη βόστρυχον τετμημένον:,,901.0,πυρά νεώρης βόστρυχος τέμνω
Χρυσόθεμις,"κεὐθὺς τάλαιν᾽ ὡς εἶδον, ἐμπαίει τί μοι",,902.0,εὐθύς τάλαιν ὡς εἶδον ἐμπαίω τίς ἐγώ
Χρυσόθεμις,"ψυχῇ σύνηθες ὄμμα, φιλτάτου βροτῶν",,903.0,ψυχή συνήθης ὄμμα φίλτατος βροτός
Χρυσόθεμις,πάντων Ὀρέστου τοῦθ᾽ ὁρᾶν τεκμήριον:,,904.0,πᾶς Ὀρέστης τοῦθ ὁράω τεκμήριον
Χρυσόθεμις,"καὶ χερσὶ βαστάσασα δυσφημῶ μὲν οὔ,",905.0,905.0,καί χείρ βαστάζω δυσφημέω μέν οὐ
Χρυσόθεμις,χαρᾷ δὲ πίμπλημ᾽ εὐθὺς ὄμμα δακρύων.,,906.0,χαρά δέ πίμπλημ εὐθύς ὄμμα δάκρυον
Χρυσόθεμις,καὶ νῦν θ᾽ ὁμοίως καὶ τότ᾽ ἐξεπίσταμαι,,907.0,καί νῦν θ ὅμοιος καί τότ ἐξεπίσταμαι
Χρυσόθεμις,μή του τόδ᾽ ἀγλάϊσμα πλὴν κείνου μολεῖν:,,908.0,μή τις τόδ ἀγλάισμα πλήν ἐκεῖνος βλώσκω
Χρυσόθεμις,τῷ γὰρ προσήκει πλήν γ᾽ ἐμοῦ καὶ σοῦ τόδε;,,909.0,ὁ γάρ προσήκω πλήν γε ἐγώ καί σύ ὅδε
Χρυσόθεμις,"κἀγὼ μὲν οὐκ ἔδρασα, τοῦτ᾽ ἐπίσταμαι,",910.0,910.0,ἐγώ μέν οὐ δράω τοῦτ ἐπίσταμαι
Χρυσόθεμις,οὐδ᾽ αὖ σύ: πῶς γάρ; ᾗ γε μηδὲ πρὸς θεοὺς,,911.0,οὐδ αὖ σύ πῶς γάρ ἵημι γε μηδέ πρός θεός
Χρυσόθεμις,ἔξεστ᾽ ἀκλαύστῳ τῆσδ᾽ ἀποστῆναι στέγης.,,912.0,ἔξεστ ἄκλαυστος τῆσδ ἀφεστήξω στέγη
Χρυσόθεμις,ἀλλ᾽ οὐδὲ μὲν δὴ μητρὸς οὔθ᾽ ὁ νοῦς φιλεῖ,,913.0,ἀλλ οὐδέ μέν δή μήτηρ οὔθ ὁ νόος φιλέω
Χρυσόθεμις,τοιαῦτα πράσσειν οὔτε δρῶσ᾽ ἐλάνθαν᾽ ἄν:,,914.0,τοιοῦτος πράσσω οὔτε δρῶσ ἐλάνθαν ἀνά
Χρυσόθεμις,ἀλλ᾽ ἔστ᾽ Ὀρέστου ταῦτα τἀπιτύμβια.,915.0,915.0,ἀλλ εἰμί Ὀρέστης οὗτος ἐπιτύμβιος
Χρυσόθεμις,"ἀλλ᾽, ὦ φίλη, θάρσυνε: τοῖς αὐτοῖσί τοι",,916.0,ἀλλ ὦ φίλος θαρσύνω ὁ αὐτός σύ
Χρυσόθεμις,οὐχ αὑτὸς αἰεὶ δαιμόνων παραστατεῖ.,,917.0,οὐ αὐτός ἀεί δαίμων παραστατέω
Χρυσόθεμις,νῷν ἦν τὰ πρόσθεν στυγνός: ἡ δὲ νῦν ἴσως,,918.0,ἐγώ εἰμί ὁ πρόσθεν στυγνός ὁ δέ νῦν ἴσως
Χρυσόθεμις,πολλῶν ὑπάρξει κῦρος ἡμέρα καλῶν.,,919.0,πολύς ὑπάρχω κῦρος ἡμέρα καλός
Ἠλέκτρα,"φεῦ, τῆς ἀνοίας ὥς σ᾽ ἐποικτίρω πάλαι.",920.0,920.0,φεῦ ὁ ἄνοια ὡς σ ἐποικτείρω πάλαι
Χρυσόθεμις,τί δ᾽ ἔστιν; οὐ πρὸς ἡδονὴν λέγω τάδε;,,921.0,τίς δ εἰμί οὐ πρός ἡδονή λέγω ὅδε
Ἠλέκτρα,οὐκ οἶσθ᾽ ὅποι γῆς οὐδ᾽ ὅποι γνώμης φέρει.,,922.0,οὐ οἶσθ ὅποι γῆ οὐδ ὅποι γνώμη φέρω
Χρυσόθεμις,πῶς δ᾽ οὐκ ἐγὼ κάτοιδ᾽ ἅ γ᾽ εἶδον ἐμφανῶς;,,923.0,πῶς δ οὐ ἐγώ κάτοιδ ὅς γε εἶδον ἐμφανής
Ἠλέκτρα,"τέθνηκεν, ὦ τάλαινα, τἀκείνου δέ σοι",,924.0,θνήσκω ὦ τάλας ἐκεῖνος δέ σύ
Ἠλέκτρα,σωτήρι᾽ ἔρρει: μηδὲν εἰς κεῖνόν γ᾽ ὅρα.,925.0,925.0,σωτήρι ἔρρω μηδείς εἰς ἐκεῖνος γε ὁράω
Χρυσόθεμις,οἴμοι τάλαινα: τοῦ τάδ᾽ ἤκουσας βροτῶν;,,926.0,οἴμοι τάλας ὁ τάδ ἀκούω βροτός
Ἠλέκτρα,"τοῦ πλησίον παρόντος, ἡνίκ᾽ ὤλλυτο.",,927.0,ὁ πλησίος πάρειμι ἡνίκα ὄλλυμι
Χρυσόθεμις,καὶ ποῦ 'στιν οὗτος; θαῦμά τοί μ᾽ ὑπέρχεται.,,928.0,καί ποῦ εἰμί οὗτος θαῦμα ὁ μ ὑπέρχομαι
Ἠλέκτρα,"κατ᾽ οἶκον, ἡδὺς οὐδὲ μητρὶ δυσχερής.",,929.0,κατά οἶκος ἡδύς οὐδέ μήτηρ δυσχερής
Χρυσόθεμις,οἴμοι τάλαινα: τοῦ γὰρ ἀνθρώπων ποτ᾽ ἦν,930.0,930.0,οἴμοι τάλας ὁ γάρ ἄνθρωπος ποτ εἰμί
Χρυσόθεμις,τὰ πολλὰ πατρὸς πρὸς τάφον κτερίσματα;,,931.0,ὁ πολύς πατήρ πρός τάφος κτερίσματα
Ἠλέκτρα,οἶμαι μάλιστ᾽ ἔγωγε τοῦ τεθνηκότος,,932.0,οἴομαι μάλιστ ἐγώ ὁ θνήσκω
Ἠλέκτρα,μνημεῖ᾽ Ὀρέστου ταῦτα προσθεῖναί τινα.,,933.0,μνημεῖ Ὀρέστης οὗτος προστίθημι τις
Χρυσόθεμις,ὦ δυστυχής: ἐγὼ δὲ σὺν χαρᾷ λόγους,,934.0,ὦ δυστυχής ἐγώ δέ σύν χαρά λόγος
Χρυσόθεμις,"τοιούσδ᾽ ἔχουσ᾽ ἔσπευδον, οὐκ εἰδυῖ᾽ ἄρα",935.0,935.0,τοιούσδ ἔχουσ σπεύδω οὐ εἰδυῖ ἄρα
Χρυσόθεμις,"ἵν᾽ ἦμεν ἄτης: ἀλλὰ νῦν, ὅθ᾽ ἱκόμην,",,936.0,ἵνα εἰμί ἄτη ἀλλά νῦν ὅθ ἱκνέομαι
Χρυσόθεμις,τά τ᾽ ὄντα πρόσθεν ἄλλα θ᾽ εὑρίσκω κακά.,,937.0,ὁ τ εἰμί πρόσθεν ἄλλος θ εὑρίσκω κακός
Ἠλέκτρα,"οὕτως ἔχει σοι ταῦτ᾽: ἐὰν δέ μοι πίθῃ,",,938.0,οὕτως ἔχω σύ ταῦτ ἐάν δέ ἐγώ πείθω
Ἠλέκτρα,τῆς νῦν παρούσης πημονῆς λύσεις βάρος.,,939.0,ὁ νῦν πάρειμι πημονή λύω βάρος
Χρυσόθεμις,ἦ τοὺς θανόντας ἐξαναστήσω ποτέ;,940.0,940.0,εἰμί ὁ θνήσκω ἐξανίστημι ποτέ
Ἠλέκτρα,οὐκ ἔσθ᾽ ὅ γ᾽ εἶπον: οὐ γὰρ ὧδ᾽ ἄφρων ἔφυν.,,941.0,οὐ εἰμί ὁ γε εἶπον οὐ γάρ ὧδ ἄφρων φύω
Χρυσόθεμις,τί γὰρ κελεύεις ὧν ἐγὼ φερέγγυος;,,942.0,τίς γάρ κελεύω ὅς ἐγώ φερέγγυος
Ἠλέκτρα,τλῆναί σε δρῶσαν ἃν ἐγὼ παραινέσω.,,943.0,τλάω σύ δράω ὅς ἐγώ παραινέω
Χρυσόθεμις,"ἀλλ᾽ εἴ τις ὠφέλειά γ᾽, οὐκ ἀπώσομαι.",,944.0,ἀλλ εἰ τις ὠφέλεια γε οὐ ἀπωθέω
Ἠλέκτρα,"ὅρα, πόνου τοι χωρὶς οὐδὲν εὐτυχεῖ.",945.0,945.0,ὁράω πόνος σύ χωρίς οὐδείς εὐτυχέω
Χρυσόθεμις,ὁρῶ.  ξυνοίσω πᾶν ὅσονπερ ἂν σθένω.,,946.0,ὁράω  συμφέρω πᾶς ὅσος ἄν σθένω
Ἠλέκτρα,ἄκουε δή νυν ᾗ βεβούλευμαι ποεῖν.,,947.0,ἀκούω δή νῦν ἵημι βουλεύω ποιέω
Ἠλέκτρα,παρουσίαν μὲν οἶσθα καὶ σύ που φίλων,,948.0,παρουσία μέν οἶδα καί σύ πού φίλος
Ἠλέκτρα,"ὡς οὔτις ἡμῖν ἔστιν, ἀλλ᾽ Ἅιδης λαβὼν",,949.0,ὡς οὔτις ἐγώ εἰμί ἀλλ ᾍδης λαμβάνω
Ἠλέκτρα,ἀπεστέρηκε καὶ μόνα λελείμμεθον.,950.0,950.0,ἀποστερέω καί μόνος λείπω
Ἠλέκτρα,ἐγὼ δ᾽ ἕως μὲν τὸν κασίγνητον βίῳ,,951.0,ἐγώ δ ἕως μέν ὁ κασίγνητος βίος
Ἠλέκτρα,"θάλλοντ᾽ ἔτ᾽ εἰσήκουον, εἶχον ἐλπίδας",,952.0,θάλλοντ ἔτ εἰσακούω ἔχω ἐλπίς
Ἠλέκτρα,φόνου ποτ᾽ αὐτὸν πράκτορ᾽ ἵξεσθαι πατρός:,,953.0,φόνος ποτ αὐτός πράκτορ ἱκνέομαι πατήρ
Ἠλέκτρα,"νῦν δ᾽ ἡνίκ᾽ οὐκέτ᾽ ἔστιν, εἰς σὲ δὴ βλέπω,",,954.0,νῦν δ ἡνίκα οὐκέτ εἰμί εἰς σύ δή βλέπω
Ἠλέκτρα,ὅπως τὸν αὐτόχειρα πατρῴου φόνου,955.0,955.0,ὅπως ὁ αὐτόχειρ πατρῷος φόνος
Ἠλέκτρα,ξὺν τῇδ᾽ ἀδελφῇ μὴ κατοκνήσεις κτανεῖν,,956.0,σύν τῇδ ἀδελφή μή κατοκνέω κτείνω
Ἠλέκτρα,Αἴγισθον: οὐδὲν γάρ σε δεῖ κρύπτειν μ᾽ ἔτι.,,957.0,Αἴγισθος οὐδείς γάρ σύ δεῖ κρύπτω μ ἔτι
Ἠλέκτρα,"ποῖ γὰρ μενεῖς ῥᾴθυμος, εἰς τίν᾽ ἐλπίδων",,958.0,ποῖ γάρ μένω ῥᾴθυμος εἰς σύ ἐλπίς
Ἠλέκτρα,βλέψασ᾽ ἔτ᾽ ὀρθήν; ᾗ πάρεστι μὲν στένειν,,959.0,βλέψασ ἔτ ὀρθός ἵημι πάρειμι μέν στένω
Ἠλέκτρα,"πλούτου πατρῴου κτῆσιν ἐστερημένῃ,",960.0,960.0,πλοῦτος πατρῷος κτῆσις στερέω
Ἠλέκτρα,πάρεστι δ᾽ ἀλγεῖν ἐς τοσόνδε τοῦ χρόνου,,961.0,πάρειμι δ ἀλγέω εἰς τοσόσδε ὁ χρόνος
Ἠλέκτρα,ἄλεκτρα γηράσκουσαν ἀνυμέναιά τε.,,962.0,ἄλεκτρος γηράσκω ἀνυμέναιος τε
Ἠλέκτρα,καὶ τῶνδε μέντοι μηκέτ᾽ ἐλπίσῃς ὅπως,,963.0,καί ὅδε μέντοι μηκέτ ἐλπίζω ὅπως
Ἠλέκτρα,τεύξει ποτ᾽:  οὐ γὰρ ὧδ᾽ ἄβουλός ἐστ᾽ ἀνὴρ,,964.0,τεύχω ποτ  οὐ γάρ ὧδ ἄβουλος εἰμί ἀνήρ
Ἠλέκτρα,Αἴγισθος ὥστε σόν ποτ᾽ ἢ κἀμὸν γένος,965.0,965.0,Αἴγισθος ὥστε σός ποτ ἤ ἐμός γένος
Ἠλέκτρα,"βλαστεῖν ἐᾶσαι, πημονὴν αὑτῷ σαφῆ.",,966.0,βλαστάνω ἐάω πημονή ἑαυτοῦ σαφής
Ἠλέκτρα,"ἀλλ᾽ ἢν ἐπίσπῃ τοῖς ἐμοῖς βουλεύμασιν,",,967.0,ἀλλ ἐάν ἐφέπω ὁ ἐμός βούλευμα
Ἠλέκτρα,πρῶτον μὲν εὐσέβειαν ἐκ πατρὸς κάτω,,968.0,πρῶτος μέν εὐσέβεια ἐκ πατήρ κάτω
Ἠλέκτρα,θανόντος οἴσει τοῦ κασιγνήτου θ᾽ ἅμα:,,969.0,θνήσκω φέρω ὁ κασίγνητος θ ἅμα
Ἠλέκτρα,"ἔπειτα δ᾽, ὥσπερ ἐξέφυς, ἐλευθέρα",970.0,970.0,ἔπειτα δ ὥσπερ ἐκφύω ἐλεύθερος
Ἠλέκτρα,καλεῖ τὸ λοιπὸν καὶ γάμων ἐπαξίων,,971.0,καλέω ὁ λοιπός καί γάμος ἐπάξιος
Ἠλέκτρα,τεύξει: φιλεῖ γὰρ πρὸς τὰ χρηστὰ πᾶς ὁρᾶν.,,972.0,τεύχω φιλέω γάρ πρός ὁ χρηστός πᾶς ὁράω
Ἠλέκτρα,λόγων γε μὴν εὔκλειαν οὐχ ὁρᾷς ὅσην,,973.0,λόγος γε μήν εὔκλεια οὐ ὁράω ὅσος
Ἠλέκτρα,σαυτῇ τε κἀμοὶ προσβαλεῖς πεισθεῖσ᾽ ἐμοί;,,974.0,σεαυτοῦ τε ἐγώ προσβάλλω πεισθεῖσ ἐγώ
Ἠλέκτρα,τίς γάρ ποτ᾽ ἀστῶν ἢ ξένων ἡμᾶς ἰδὼν,975.0,975.0,τις γάρ ποτ ἀστός ἤ ξένος ἐγώ εἶδον
Ἠλέκτρα,τοιοῖσδ᾽ ἐπαίνοις οὐχὶ δεξιώσεται:,,976.0,τοιοῖσδ ἔπαινος οὐ δεξιόομαι
Ἠλέκτρα,"ἴδεσθε τώδε τὼ κασιγνήτω, φίλοι,",,977.0,εἶδον ὅδε ὁ κασίγνητος φίλος
Ἠλέκτρα,"ὣ τὸν πατρῷον οἶκον ἐξεσωσάτην,",,978.0,ὅς ὁ πατρῷος οἶκος ἐκσῴζω
Ἠλέκτρα,ὣ τοῖσιν ἐχθροῖς εὖ βεβηκόσιν ποτὲ,,979.0,ὅς ὁ ἐχθρός εὖ βαίνω ποτέ
Ἠλέκτρα,ψυχῆς ἀφειδήσαντε προὐστήτην φόνου:,980.0,980.0,ψυχή ἀφειδέω προίστημι φόνος
Ἠλέκτρα,"τούτω φιλεῖν χρή, τώδε χρὴ πάντας σέβειν,",,981.0,οὗτος φιλέω χρή ὅδε χρή πᾶς σέβω
Ἠλέκτρα,τώδ᾽ ἔν θ᾽ ἑορταῖς ἔν τε πανδήμῳ πόλει,,982.0,τώδ ἐν θ ἑορτή ἐν τε πάνδημος πόλις
Ἠλέκτρα,τιμᾶν ἅπαντας οὕνεκ᾽ ἀνδρείας χρεών.,,983.0,τιμάω ἅπας οὕνεκα ἀνδρεία χρεών
Ἠλέκτρα,"τοιαῦτά τοι νὼ πᾶς τις ἐξερεῖ βροτῶν,",,984.0,τοιοῦτος σύ ἐγώ πᾶς τις ἐξερέω βροτός
Ἠλέκτρα,ζώσαιν θανούσαιν θ᾽ ὥστε μὴ 'κλιπεῖν κλέος.,985.0,985.0,ζάω θνήσκω θ ὥστε μή ἐκλείπω κλέος
Ἠλέκτρα,"ἀλλ᾽, ὦ φίλη, πείσθητι, συμπόνει πατρί,",,986.0,ἀλλ ὦ φίλος πείθω συμπονέω πατήρ
Ἠλέκτρα,"σύγκαμν᾽ ἀδελφῷ, παῦσον ἐκ κακῶν ἐμέ,",,987.0,σύγκαμν ἀδελφός παύω ἐκ κακός ἐγώ
Ἠλέκτρα,"παῦσον δὲ σαυτήν, τοῦτο γιγνώσκουσ᾽ ὅτι",,988.0,παύω δέ σεαυτοῦ οὗτος γιγνώσκουσ ὅτι
Ἠλέκτρα,ζῆν αἰσχρὸν αἰσχρῶς τοῖς καλῶς πεφυκόσιν.,,989.0,ζάω αἰσχρός αἰσχρός ὁ καλός φύω
Χορός,ἐν τοῖς τοιούτοις ἐστὶν ἡ προμηθία,990.0,990.0,ἐν ὁ τοιοῦτος εἰμί ὁ προμήθεια
Χορός,καὶ τῷ λέγοντι καὶ κλύοντι σύμμαχος.,,991.0,καί ὁ λέγω καί κλύω σύμμαχος
Χρυσόθεμις,"καὶ πρίν γε φωνεῖν, ὦ γυναῖκες, εἰ φρενῶν",,992.0,καί πρίν γε φωνέω ὦ γυνή εἰ φρήν
Χρυσόθεμις,"ἐτύγχαν᾽ αὕτη μὴ κακῶν, ἐσῴζετ᾽ ἂν",,993.0,ἐτύγχαν οὗτος μή κακός ἐσῴζετ ἄν
Χρυσόθεμις,"τὴν εὐλάβειαν, ὥσπερ οὐχὶ σῴζεται.",,994.0,ὁ εὐλάβεια ὥσπερ οὐ σώζω
