Name,Speech,verse_number,inferred_verse_number,lemmata
Πολυνείκης,"Τυδεύς.  τρίτος δ᾽ Ἐτέοκλος, Ἀργεῖος γεγώς:",,1316.0,Τυδεύς  τρίτος δ Ἐτέοκλος Ἀργεῖος γίγνομαι
Πολυνείκης,τέταρτον Ἱππομέδοντ᾽ ἀπέστειλεν πατὴρ,,1317.0,τέταρτος Ἱππομέδοντ ἀποστέλλω πατήρ
Πολυνείκης,Ταλαός:  ὁ πέμπτος δ᾽ εὔχεται κατασκαφῇ,,1318.0,Ταλαός  ὁ πέμπτος δ εὔχομαι κατασκάπτω
Πολυνείκης,Καπανεὺς τὸ Θήβης ἄστυ δῃώσειν πυρί:,,1319.0,Καπανεύς ὁ Θήβη ἄστυ δηιόω πῦρ
Πολυνείκης,"ἕκτος δὲ Παρθενοπαῖος Ἀρκὰς ὄρνυται,",1320.0,1320.0,ἕκτος δέ Παρθενοπαῖος Ἀρκὰς ὄρνυμι
Πολυνείκης,ἐπώνυμος τῆς πρόσθεν ἀδμήτης χρόνῳ,,1321.0,ἐπώνυμος ὁ πρόσθεν ἄδμητος χρόνος
Πολυνείκης,"μητρὸς λοχευθείς, πιστὸς Ἀταλάντης γόνος:",,1322.0,μήτηρ λοχεύω πιστός Ἀταλάντης γόνος
Πολυνείκης,"ἐγὼ δὲ σός, κεἰ μὴ σός, ἀλλὰ τοῦ κακοῦ",,1323.0,ἐγώ δέ σός εἰ μή σός ἀλλά ὁ κακός
Πολυνείκης,"πότμου φυτευθείς, σός γέ τοι καλούμενος,",,1324.0,πότμος φυτεύω σός γε σύ καλέω
Πολυνείκης,ἄγω τὸν Ἄργους ἄφοβον ἐς Θήβας στρατόν.,1325.0,1325.0,ἄγω ὁ Ἄργος ἄφοβος εἰς Θῆβαι στρατός
Πολυνείκης,"οἵ σ᾽ ἀντὶ παίδων τῶνδε καὶ ψυχῆς, πάτερ,",,1326.0,ὅς σ ἀντί παῖς ὅδε καί ψυχή πάτηρ
Πολυνείκης,ἱκετεύομεν ξύμπαντες ἐξαιτούμενοι,,1327.0,ἱκετεύω σύμπας ἐξαιτέω
Πολυνείκης,μῆνιν βαρεῖαν εἰκαθεῖν ὁρμωμένῳ,,1328.0,μῆνις βαρύς εἴκω ὁρμάω
Πολυνείκης,"τῷδ᾽ ἀνδρὶ τοὐμοῦ πρὸς κασιγνήτου τίσιν,",,1329.0,τῷδ ἀνήρ ἐγώ πρός κασίγνητος τίσις
Πολυνείκης,ὅς μ᾽ ἐξέωσε κἀπεσύλησεν πάτρας.,1330.0,1330.0,ὅς μ ἐξωθέω ἀποσυλάω πάτρα
Πολυνείκης,"εἰ γάρ τι πιστόν ἐστιν ἐκ χρηστηρίων,",,1331.0,εἰ γάρ τις πιστός εἰμί ἐκ χρηστήριον
Πολυνείκης,"οἷς ἂν σὺ προσθῇ, τοῖσδ᾽ ἔφασκ᾽ εἶναι κράτος.",,1332.0,ὅς ἄν σύ προστίθημι τοῖσδ ἔφασκ εἰμί κράτος
Πολυνείκης,πρὸς νῦν σε κρηνῶν καὶ θεῶν ὁμογνίων,,1333.0,πρός νῦν σύ κρήνη καί θεός ὁμόγνιος
Πολυνείκης,"αἰτῶ πιθέσθαι καὶ παρεικαθεῖν, ἐπεὶ",,1334.0,αἰτέω πείθω καί παρείκω ἐπεί
Πολυνείκης,"πτωχοὶ μὲν ἡμεῖς καὶ ξένοι, ξένος δὲ σύ.",1335.0,1335.0,πτωχός μέν ἐγώ καί ξένος ξένος δέ σύ
Πολυνείκης,ἄλλους δὲ θωπεύοντες οἰκοῦμεν σύ τε,,1336.0,ἄλλος δέ θωπεύω οἰκέω σύ τε
Πολυνείκης,"κἀγώ, τὸν αὐτὸν δαίμον᾽ ἐξειληχότες.",,1337.0,ἐγώ ὁ αὐτός δαίμον ἐκλαγχάνω
Πολυνείκης,"ὁ δ᾽ ἐν δόμοις τύραννος, ὦ τάλας ἐγώ,",,1338.0,ὁ δ ἐν δόμος τύραννος ὦ τάλας ἐγώ
Πολυνείκης,κοινῇ καθ᾽ ἡμῶν ἐγγελῶν ἁβρύνεται:,,1339.0,κοινῇ κατά ἐγώ ἐγγελάω ἁβρύνω
Πολυνείκης,"ὅν, εἰ σὺ τἠμῇ ξυμπαραστήσει φρενί,",1340.0,1340.0,ὅς εἰ σύ ἐμός ξυμπαραστήσει φρήν
Πολυνείκης,βραχεῖ σὺν ὄγκῳ καὶ χρόνῳ διασκεδῶ.,,1341.0,βραχύς σύν ὄγκος καί χρόνος διασκεδάννυμι
Πολυνείκης,ὥστ᾽ ἐν δόμοισι τοῖσι σοῖς στήσω σ᾽ ἄγων.,,1342.0,ὥστ ἐν δόμος ὁ σός ἵστημι σ ἄγω
Πολυνείκης,"στήσω δ᾽ ἐμαυτόν, κεῖνον ἐκβαλὼν βίᾳ.",,1343.0,ἵστημι δ ἐμαυτοῦ ἐκεῖνος ἐκβάλλω βία
Πολυνείκης,καὶ ταῦτα σοῦ μὲν ξυνθέλοντος ἔστι μοι,,1344.0,καί οὗτος σύ μέν συνεθέλω εἰμί ἐγώ
Πολυνείκης,"κομπεῖν, ἄνευ σοῦ δ᾽ οὐδὲ σωθῆναι σθένω.",1345.0,1345.0,κομπέω ἄνευ σύ δ οὐδέ σώζω σθένω
Χορός,"τὸν ἄνδρα τοῦ πέμψαντος οὕνεκ᾽, Οἰδίπους",,1346.0,ὁ ἀνήρ ὁ πέμπω οὕνεκα Οἰδίπους
Χορός,εἰπὼν ὁποῖα ξύμφορ᾽ ἔκπεμψαι πάλιν.,,1347.0,εἶπον ὁποῖος ξύμφορ ἐκπέμπω πάλιν
Οἰδίπους,"ἀλλ᾽ εἰ μέν, ἄνδρες, τῆσδε δημοῦχοι χθονός",,1348.0,ἀλλ εἰ μέν ἀνήρ ὅδε δημοῦχος χθών
Οἰδίπους,μὴ 'τύγχαν᾽ αὐτὸν δεῦρο προσπέμψας ἐμοὶ,,1349.0,μή τύγχαν αὐτός δεῦρο προσπέμπω ἐγώ
Οἰδίπους,"Θησεύς, δικαιῶν ὥστ᾽ ἐμοῦ κλύειν λόγους,",1350.0,1350.0,Θησεύς δικαιόω ὥστ ἐγώ κλύω λόγος
Οἰδίπους,οὔ τἄν ποτ᾽ ὀμφῆς τῆς ἐμῆς ἐπῄσθετο:,,1351.0,οὐ εἰμί ποτ ὀμφή ὁ ἐμός ἐπαισθάνομαι
Οἰδίπους,νῦν δ᾽ ἀξιωθεὶς εἶσι κἀκούσας γ᾽ ἐμοῦ,,1352.0,νῦν δ ἀξιωθεὶς εἶμι ἀκούω γε ἐγώ
Οἰδίπους,τοιαῦθ᾽ ἃ τὸν τοῦδ᾽ οὔ ποτ᾽ εὐφρανεῖ βίον:,,1353.0,τοιαῦθ ὅς ὁ τοῦδ οὐ ποτ εὐφραίνω βίος
Οἰδίπους,"ὅς γ᾽, ὦ κάκιστε, σκῆπτρα καὶ θρόνους ἔχων,",,1354.0,ὅς γε ὦ κακός σκῆπτρον καί θρόνος ἔχω
Οἰδίπους,"ἃ νῦν ὁ σὸς ξύναιμος ἐν Θήβαις ἔχει,",1355.0,1355.0,ὅς νῦν ὁ σός σύναιμος ἐν Θῆβαι ἔχω
Οἰδίπους,τὸν αὐτὸς αὑτοῦ πατέρα τόνδ᾽ ἀπήλασας,,1356.0,ὁ αὐτός ἑαυτοῦ πατήρ τόνδ ἀπελαύνω
Οἰδίπους,"κἄθηκας ἄπολιν καὶ στολὰς ταύτας φορεῖν,",,1357.0,τίθημι ἄπολις καί στολή οὗτος φορέω
Οἰδίπους,"ἃς νῦν δακρύεις εἰσορῶν, ὅτ᾽ ἐν πόνῳ",,1358.0,ὅς νῦν δακρύω εἰσοράω ὅτ ἐν πόνος
Οἰδίπους,ταὐτῷ βεβηκὼς τυγχάνεις κακῶν ἐμοί.,,1359.0,ταὐτός βεβηκὼς τυγχάνω κακός ἐγώ
Οἰδίπους,"οὐ κλαυστὰ δ᾽ ἐστίν, ἀλλ᾽ ἐμοὶ μὲν οἰστέα",1360.0,1360.0,οὐ κλαυστὰ δ εἰμί ἀλλ ἐγώ μέν οἰστέος
Οἰδίπους,"τάδ᾽, ἕωσπερ ἂν ζῶ, σοῦ φονέως μεμνημένος:",,1361.0,τάδ ἕωσπερ ἄν ζάω σύ φονεύς μιμνήσκω
Οἰδίπους,"σὺ γάρ με μόχθῳ τῷδ᾽ ἔθηκας ἔντροφον,",,1362.0,σύ γάρ ἐγώ μόχθος τῷδ τίθημι ἔντροφος
Οἰδίπους,"σύ μ᾽ ἐξέωσας, ἐκ σέθεν δ᾽ ἀλώμενος",,1363.0,σύ μ ἐξωθέω ἐκ σύ δ ἀλάομαι
Οἰδίπους,ἄλλους ἐπαιτῶ τὸν καθ᾽ ἡμέραν βίον.,,1364.0,ἄλλος ἐπαιτέω ὁ κατά ἡμέρα βίος
Οἰδίπους,εἰ δ᾽ ἐξέφυσα τάσδε μὴ 'μαυτῷ τροφοὺς,1365.0,1365.0,εἰ δ ἐκφύω ὅδε μή ἐμαυτοῦ τροφός
Οἰδίπους,"τὰς παῖδας, ἦ τἂν οὐκ ἂν ἦ, τὸ σὸν μέρος:",,1366.0,ὁ παῖς εἰμί ἄν οὐ ἄν εἰμί ὁ σός μέρος
Οἰδίπους,"νῦν δ᾽ αἵδε μ᾽ ἐκσῴζουσιν, αἵδ᾽ ἐμαὶ τροφοί,",,1367.0,νῦν δ ὅδε μ ἐκσώιζω αἵδ ἐμός τροφός
Οἰδίπους,"αἵδ᾽ ἄνδρες, οὐ γυναῖκες, εἰς τὸ συμπονεῖν:",,1368.0,αἵδ ἀνήρ οὐ γυνή εἰς ὁ συμπονέω
Οἰδίπους,ὑμεῖς δ᾽ ἀπ᾽ ἄλλου κοὐκ ἐμοῦ πεφύκατον.,,1369.0,σύ δ ἀπό ἄλλος οὐ ἐγώ φύω
Οἰδίπους,τοιγάρ σ᾽ ὁ δαίμων εἰσορᾷ μὲν οὔ τί πω,1370.0,1370.0,τοιγάρ σ ὁ δαίμων εἰσοράω μέν οὐ τίς πω
Οἰδίπους,"ὡς αὐτίκ᾽, εἴπερ οἵδε κινοῦνται λόχοι",,1371.0,ὡς αὐτίκ εἴπερ ὅδε κινέω λόχος
Οἰδίπους,πρὸς ἄστυ Θήβης.  οὐ γὰρ ἔσθ᾽ ὅπως πόλιν,,1372.0,πρός ἄστυ Θήβη  οὐ γάρ εἰμί ὅπως πόλις
Οἰδίπους,"κείνην ἐρείψεις, ἀλλὰ πρόσθεν αἵματι",,1373.0,ἐκεῖνος ἐρείπω ἀλλά πρόσθεν αἷμα
Οἰδίπους,πεσεῖ μιανθεὶς χὼ σύναιμος ἐξ ἴσου.,,1374.0,πίπτω μιανθεὶς χὼ σύναιμος ἐκ ἴσος
Οἰδίπους,τοιάσδ᾽ ἀρὰς σφῷν πρόσθε τ᾽ ἐξανῆκ᾽ ἐγὼ,1375.0,1375.0,τοιάσδ ἀρά σύ πρόσθεν τ ἐξανῆκ ἐγώ
Οἰδίπους,"νῦν τ᾽ ἀνακαλοῦμαι ξυμμάχους ἐλθεῖν ἐμοί,",,1376.0,νῦν τ ἀνακαλέω σύμμαχος ἔρχομαι ἐγώ
Οἰδίπους,ἵν᾽ ἀξιῶτον τοὺς φυτεύσαντας σέβειν,,1377.0,ἵνα ἀξιόω ὁ φυτεύω σέβω
Οἰδίπους,"καὶ μὴ 'ξατιμάζητον, εἰ τυφλοῦ πατρὸς",,1378.0,καί μή ξατιμάζητον εἰ τυφλόω πατήρ
Οἰδίπους,τοιώδ᾽ ἐφύτην:  αἵδε γὰρ τάδ᾽ οὐκ ἔδρων.,,1379.0,τοιώδ ἐφύτην  ὅδε γάρ τάδ οὐ δράω
Οἰδίπους,τοιγὰρ τὸ σὸν θάκημα καὶ τοὺς σοὺς θρόνους,1380.0,1380.0,τοιγάρ ὁ σός θάκημα καί ὁ σός θρόνος
Οἰδίπους,"κρατοῦσιν, εἴπερ ἐστὶν ἡ παλαίφατος",,1381.0,κρατέω εἴπερ εἰμί ὁ παλαίφατος
Οἰδίπους,Δίκη ξύνεδρος Ζηνὸς ἀρχαίοις νόμοις.,,1382.0,δίκη σύνεδρος Ζεύς ἀρχαῖος νόμος
Οἰδίπους,"σὺ δ᾽ ἔρρ᾽ ἀπόπτυστός τε κἀπάτωρ ἐμοῦ,",,1383.0,σύ δ ἔρρ ἀπόπτυστός τε ἀπάτωρ ἐγώ
Οἰδίπους,"κακῶν κάκιστε, τάσδε συλλαβὼν ἀράς,",,1384.0,κακός κακός ὅδε συλλαμβάνω ἀρά
Οἰδίπους,"ἅς σοι καλοῦμαι, μήτε γῆς ἐμφυλίου",1385.0,1385.0,ὅς σύ καλέω μήτε γῆ ἐμφύλιος
Οἰδίπους,δόρει κρατῆσαι μήτε νοστῆσαί ποτε,,1386.0,δόρυ κρατέω μήτε νοστῆσαί ποτέ
Οἰδίπους,"τὸ κοῖλον Ἄργος, ἀλλὰ συγγενεῖ χερὶ",,1387.0,ὁ κοῖλος Ἄργος ἀλλά συγγενής χείρ
Οἰδίπους,θανεῖν κτανεῖν θ᾽ ὑφ᾽ οὗπερ ἐξελήλασαι.,,1388.0,θνήσκω κτείνω θ ὑπό οὗπερ ἐξελαύνω
Οἰδίπους,τοιαῦτ᾽ ἀρῶμαι καὶ καλῶ τὸ Ταρτάρου,,1389.0,τοιαῦτ ἀρόω καί καλέω ὁ Τάρταρος
Οἰδίπους,"στυγνὸν πατρῷον ἔρεβος, ὥς σ᾽ ἀποικίσῃ,",1390.0,1390.0,στυγνός πατρῷος ἔρεβος ὡς σ ἀποικίζω
Οἰδίπους,"καλῶ δὲ τάσδε δαίμονας, καλῶ δ᾽ Ἄρη",,1391.0,καλέω δέ ὅδε δαίμων καλέω δ Ἄρης
Οἰδίπους,τὸν σφῷν τὸ δεινὸν μῖσος ἐμβεβληκότα.,,1392.0,ὁ σύ ὁ δεινός μῖσος ἐμβάλλω
Οἰδίπους,"καὶ ταῦτ᾽ ἀκούσας στεῖχε, κἀξάγγελλ᾽ ἰὼν",,1393.0,καί ταῦτ ἀκούω στείχω κἀξάγγελλ εἶμι
Οἰδίπους,καὶ πᾶσι Καδμείοισι τοῖς σαυτοῦ θ᾽ ἅμα,,1394.0,καί πᾶς Καδμεῖος ὁ σεαυτοῦ θ ἅμα
Οἰδίπους,"πιστοῖσι συμμάχοισιν, οὕνεκ᾽ Οἰδίπους",1395.0,1395.0,πιστόω σύμμαχος οὕνεκα Οἰδίπους
Οἰδίπους,τοιαῦτ᾽ ἔνειμε παισὶ τοῖς αὑτοῦ γέρα.,,1396.0,τοιαῦτ νέμω παῖς ὁ ἑαυτοῦ γέρας
Χορός,"Πολύνεικες, οὔτε ταῖς παρελθούσαις ὁδοῖς",,1397.0,Πολυνείκης οὔτε ὁ παρέρχομαι ὁδός
Χορός,"ξυνήδομαί σοι, νῦν τ᾽ ἴθ᾽ ὡς τάχος πάλιν.",,1398.0,ξυνήδομαί σύ νῦν τ εἶμι ὡς τάχος πάλιν
Πολυνείκης,"οἴμοι κελεύθου τῆς τ᾽ ἐμῆς δυσπραξίας,",,1399.0,οἴμοι κέλευθος ὁ τ ἐμός δυσπραξία
Πολυνείκης,οἴμοι δ᾽ ἑταίρων:  οἷον ἆρ᾽ ὁδοῦ τέλος,1400.0,1400.0,οἴμοι δ ἑταῖρος  οἷος ἆρ ὁδός τέλος
Πολυνείκης,"Ἄργους ἀφωρμήθημεν, ὦ τάλας ἐγώ,",,1401.0,Ἄργος ἀφορμάω ὦ τάλας ἐγώ
Πολυνείκης,τοιοῦτον οἷον οὐδὲ φωνῆσαί τινι,,1402.0,τοιοῦτος οἷος οὐδέ φωνῆσαί τις
Πολυνείκης,"ἔξεσθ᾽ ἑταίρων, οὐδ᾽ ἀποστρέψαι πάλιν,",,1403.0,ἔξεσθ ἑταῖρος οὐδ ἀποστρέφω πάλιν
Πολυνείκης,ἀλλ᾽ ὄντ᾽ ἄναυδον τῇδε συγκῦρσαι τύχῃ.,,1404.0,ἀλλ εἰμί ἄναυδος ὅδε συγκυρέω τύχη
Πολυνείκης,"ὦ τοῦδ᾽ ὅμαιμοι παῖδες, ἀλλ᾽ ὑμεῖς, ἐπεὶ",1405.0,1405.0,ὦ τοῦδ ὅμαιμος παῖς ἀλλ σύ ἐπεί
Πολυνείκης,"τὰ σκληρὰ πατρὸς κλύετε ταῦτ᾽ ἀρωμένου,",,1406.0,ὁ σκληρός πατήρ κλύω ταῦτ ἀρόω
Πολυνείκης,"μή τοί με πρὸς θεῶν σφώ γ᾽, ἐὰν αἱ τοῦδ᾽ ἀραὶ",,1407.0,μή ὁ ἐγώ πρός θεός σύ γε ἐάν ὁ τοῦδ ἀρά
Πολυνείκης,πατρὸς τελῶνται καί τις ὑμῖν ἐς δόμους,,1408.0,πατήρ τελέω καί τις σύ εἰς δόμος
Πολυνείκης,"νόστος γένηται, μή μ᾽ ἀτιμάσητέ γε,",,1409.0,νόστος γίγνομαι μή μ ἀτιμάσητέ γε
Πολυνείκης,ἀλλ᾽ ἐν τάφοισι θέσθε κἀν κτερίσμασιν.,1410.0,1410.0,ἀλλ ἐν τάφος τίθημι ἐν κτερίσματα
Πολυνείκης,"καὶ σφῷν ὁ νῦν ἔπαινος, ὃν κομίζετον",,1411.0,καί σύ ὁ νῦν ἔπαινος ὅς κομίζω
Πολυνείκης,"τοῦδ᾽, ἀνδρὸς οἷς πονεῖτον, οὐκ ἐλάσσονα",,1412.0,τοῦδ ἀνήρ ὅς πονέω οὐ ἐλάσσων
Πολυνείκης,ἔτ᾽ ἄλλον οἴσει τῆς ἐμῆς ὑπουργίας.,,1413.0,ἔτ ἄλλος φέρω ὁ ἐμός ὑπουργία
Ἀντιγόνη,"Πολύνεικες, ἱκετεύω σε πεισθῆναί τί μοι.",,1414.0,Πολυνείκης ἱκετεύω σύ πεισθῆναί τίς ἐγώ
Πολυνείκης,"ὦ φιλτάτη, τὸ ποῖον, Ἀντιγόνη; λέγε.",1415.0,1415.0,ὦ φίλτατος ὁ ποῖος Ἀντιγόνη λέγω
Ἀντιγόνη,"στρέψαι στράτευμ᾽ ἐς Ἄργος ὡς τάχιστά γε,",,1416.0,στρέφω στράτευμ εἰς Ἄργος ὡς ταχύς γε
Ἀντιγόνη,καὶ μὴ σέ τ᾽ αὐτὸν καὶ πόλιν διεργάσῃ.,,1417.0,καί μή σύ τ αὐτός καί πόλις διεργάζομαι
Πολυνείκης,ἀλλ᾽ οὐχ οἷόν τε:  πῶς γὰρ αὖθις ἂν πάλιν,,1418.0,ἀλλ οὐ οἷος τε  πῶς γάρ αὖθις ἄν πάλιν
Πολυνείκης,στράτευμ᾽ ἄγοιμι ταὐτόν. εἰσάπαξ τρέσας;,,1419.0,στράτευμ ἄγω ταὐτός εἰσάπαξ τρέω
Ἀντιγόνη,"τί δ᾽ αὖθις, ὦ παῖ, δεῖ σε θυμοῦσθαι; τί σοι",1420.0,1420.0,τίς δ αὖθις ὦ παῖς δεῖ σύ θυμόω τίς σύ
Ἀντιγόνη,πάτραν κατασκάψαντι κέρδος ἔρχεται;,,1421.0,πάτρα κατασκάπτω κέρδος ἔρχομαι
Πολυνείκης,αἰσχρὸν τὸ φεύγειν καὶ τὸ πρεσβεύοντ᾽ ἐμὲ,,1422.0,αἰσχρός ὁ φεύγω καί ὁ πρεσβεύοντ ἐγώ
Πολυνείκης,οὕτω γελᾶσθαι τοῦ κασιγνήτου πάρα.,,1423.0,οὕτως γελάω ὁ κασίγνητος παρά
Ἀντιγόνη,ὁρᾷς τὰ τοῦδ᾽ οὖν ὡς ἐς ὀρθὸν ἐκφέρει,,1424.0,ὁράω ὁ τοῦδ οὖν ὡς εἰς ὀρθός ἐκφέρω
Ἀντιγόνη,"μαντεύμαθ᾽, ὃς σφῷν θάνατον ἐξ ἀμφοῖν θροεῖ;",1425.0,1425.0,μαντεύμαθ ὅς σύ θάνατος ἐκ ἄμφω θροέω
Πολυνείκης,χρῄζει γάρ:  ἡμῖν δ᾽ οὐχὶ συγχωρητέα.,,1426.0,χρῄζω γάρ  ἐγώ δ οὐ συγχωρητέον
Ἀντιγόνη,οἴμοι τάλαινα: τίς δὲ τολμήσει κλύων,,1427.0,οἴμοι τάλας τις δέ τολμάω κλύω
Ἀντιγόνη,"τὰ τοῦδ᾽ ἕπεσθαι τἀνδρός, οἷ᾽ ἐθέσπισεν;",,1428.0,ὁ τοῦδ ἕπομαι ἀνήρ ἕ θεσπίζω
Πολυνείκης,οὐκ ἀγγελοῦμεν φλαῦρ᾽:  ἐπεὶ στρατηλάτου,,1429.0,οὐ ἀγγέλλω φλαῦρ  ἐπεί στρατηλάτης
Πολυνείκης,χρηστοῦ τὰ κρείσσω μηδὲ τἀνδεᾶ λέγειν.,1430.0,1430.0,χρηστός ὁ κρείσσων μηδέ ἐνδεής λέγω
Ἀντιγόνη,"οὕτως ἄρ᾽, ὦ παῖ, ταῦτά σοι δεδογμένα;",,1431.0,οὕτως ἄρα ὦ παῖς οὗτος σύ δοκέω
Πολυνείκης,καὶ μή μ᾽ ἐπίσχῃς γ᾽:  ἀλλ᾽ ἐμοὶ μὲν ἥδ᾽ ὁδὸς,,1432.0,καί μή μ ἐπώχατο γε  ἀλλ ἐγώ μέν ἥδ ὁδός
Πολυνείκης,ἔσται μέλουσα δύσποτμός τε καὶ κακὴ,,1433.0,εἰμί μέλω δύσποτμός τε καί κακός
Πολυνείκης,πρὸς τοῦδε πατρὸς τῶν τε τοῦδ᾽ ἐρινύων:,,1434.0,πρός ὅδε πατήρ ὁ τε τοῦδ ἐρινύς
Πολυνείκης,"σφῷν δ᾽ εὖ διδοίη Ζεύς, τάδ᾽ εἰ θανόντι μοι",1435.0,1435.0,σύ δ εὖ δίδωμι Ζεύς τάδ εἰ θνήσκω ἐγώ
Πολυνείκης,"τελεῖτ᾽, ἐπεὶ οὔ μοι ζῶντί γ᾽ αὖθις ἕξετον.",,1436.0,τελεῖτ ἐπεί οὐ ἐγώ ζῶντί γε αὖθις ἔχω
Πολυνείκης,μέθεσθε δ᾽ ἤδη χαίρετόν τ᾽:  οὐ γάρ μ᾽ ἔτιβλέποντ᾽ ἐσόψεσθ᾽ αὖθις.,,1437.0,μεθίημι δ ἤδη χαίρετόν τ  οὐ γάρ μ ἔτιβλέποντ ἐσόψεσθ αὖθις
Ἀντιγόνη,ὦ τάλαιν᾽ ἐγώ.,,1438.0,ὦ τάλαιν ἐγώ
Πολυνείκης,μή τοί μ᾽ ὀδύρου.,,1439.0,μή ὁ μ ὀδύρομαι
Ἀντιγόνη,καὶ τίς ἄν σ᾽ ὁρμώμενον,,1440.0,καί τις ἀνά σ ὁρμάω
Ἀντιγόνη,"εἰς προὖπτον Ἅιδην οὐ καταστένοι, κάσι;",1440.0,1440.5,εἰς πρόοπτος ᾍδης οὐ καταστένω κάσις
Πολυνείκης,"εἰ χρή, θανοῦμαι.",,1441.0,εἰ χρή θνήσκω
Ἀντιγόνη,"μὴ σύ γ᾽, ἀλλ᾽ ἐμοὶ πιθοῦ.",,1442.0,μή σύ γε ἀλλ ἐγώ πείθω
Πολυνείκης,μὴ πεῖθ᾽ ἃ μὴ δεῖ.,,1443.0,μή πεῖθ ὅς μή δεῖ
Ἀντιγόνη,"δυστάλαινά τἄρ᾽ ἐγώ,εἴ σου στερηθῶ.",,1444.0,δυστάλαινά τἄρ ἐγώεἴ σύ στερέω
Πολυνείκης,ταῦτα δ᾽ ἐν τῷ δαίμονι,,1445.0,οὗτος δ ἐν ὁ δαίμων
Πολυνείκης,καὶ τῇδε φῦναι χἀτέρᾳ.  σφὼ δ᾽ οὖν ἐγὼ,,1446.0,καί ὅδε φύω ἕτερος  σφεῖς δ οὖν ἐγώ
Πολυνείκης,θεοῖς ἀρῶμαι μή ποτ᾽ ἀντῆσαι κακῶν:,1445.0,1445.5,θεός ἀρόω μή ποτ ἀντάω κακός
Πολυνείκης,ἀνάξιαι γὰρ πᾶσίν ἐστε δυστυχεῖν.,,1446.5,ἀνάξιος γάρ πᾶσίν εἰμί δυστυχέω
Χορός,νέα τάδε νεόθεν ἦλθέ μοι,,1447.0,νέος ὅδε νεόθεν ἦλθέ ἐγώ
Χορός,"κακὰ βαρύποτμὰ παρ᾽ ἀλαοῦ ξένου,",,1448.0,κακός βαρύποτμὰ παρ ἀλαός ξένος
Χορός,εἴ τι μοῖρα μὴ κιγχάνει.,1450.0,1450.0,εἰ τις μοῖρα μή κιχάνω
Χορός,μάταν γὰρ οὐδὲν ἀξίωμα δαιμόνων ἔχω φράσαι.,,1451.0,μάτην γάρ οὐδείς ἀξίωμα δαίμων ἔχω φράζω
Χορός,"ὁρᾷ ὁρᾷ ταῦτ᾽ ἀεὶ χρόνος, τρέχων μὲν ἕτερα,",,1452.0,ὁράω ὁράω ταῦτ ἀεί χρόνος τρέχω μέν ἕτερος
Χορός,τὰ δὲ παρ᾽ ἦμαρ αὖθις αὔξων ἄνω.,1455.0,1455.0,ὁ δέ παρ ἦμαρ αὖθις αὐξάνω ἄνω
Χορός,"ἔκτυπεν αἰθήρ, ὦ Ζεῦ.",,1456.0,κτυπέω αἰθήρ ὦ Ζεύς
Οἰδίπους,"ὦ τέκνα τέκνα, πῶς ἄν, εἴ τις ἔντοπος,",,1457.0,ὦ τέκνον τέκνον πῶς ἀνά εἰ τις ἔντοπος
Οἰδίπους,τὸν πάντ᾽ ἄριστον δεῦρο Θησέα πόροι;,,1458.0,ὁ πάντ ἄριστος δεῦρο Θησεύς πόρω
Ἀντιγόνη,"πάτερ, τί δ᾽ ἐστὶ τἀξίωμ᾽ ἐφ᾽ ᾧ καλεῖς;",,1459.0,πάτηρ τίς δ εἰμί τἀξίωμ ἐπί ὅς καλέω
Οἰδίπους,Διὸς πτερωτὸς ἥδε μ᾽ αὐτίκ᾽ ἄξεται,1460.0,1460.0,Ζεύς πτερωτὸς ὅδε μ αὐτίκ ἄγνυμι
Οἰδίπους,βροντὴ πρὸς Ἅιδην:  ἀλλὰ πέμψαθ᾽ ὡς τάχος.,,1461.0,βροντὴ πρός ᾍδης  ἀλλά πέμψαθ ὡς τάχος
Χορός,"μέγας, ἴδε, μάλ᾽ ὅδ᾽ ἐρείπεται",,1462.0,μέγας εἶδον μάλ ὅδ ἐρείπω
Χορός,κτύπος ἄφατος διόβολος: ἐς δ᾽ ἄκραν,,1463.0,κτύπος ἄφατος διόβολος εἰς δ ἄκρα
Χορός,δεῖμ᾽ ὑπῆλθε κρατὸς φόβαν.,1465.0,1465.0,δεῖμ ὑπέρχομαι κράς φόβη
Χορός,ἔπτηξα θυμόν:  οὐρανία γὰρ ἀστραπὴ φλέγει πάλιν.,,1466.0,πτήσσω θυμός  οὐράνιος γάρ ἀστραπὴ φλέγω πάλιν
Χορός,τί μὰν ἀφήσει τέλος; δέδοικα δ᾽:  οὐ γὰρ ἅλιον,,1467.0,τίς μήν ἀφίημι τέλος δείδω δ  οὐ γάρ ἅλιος
Χορός,"ἀφορμᾷ ποτ᾽, οὐκ ἄνευ ξυμφορᾶς.",1470.0,1470.0,ἀφορμάω ποτ οὐ ἄνευ συμφορά
Χορός,"ὦ μέγας αἰθήρ, ὦ Ζεῦ.",,1471.0,ὦ μέγας αἰθήρ ὦ Ζεύς
Οἰδίπους,"ὦ παῖδες, ἥκει τῷδ᾽ ἐπ᾽ ἀνδρὶ θέσφατος",,1472.0,ὦ παῖς ἥκω τῷδ ἐπί ἀνήρ θέσφατος
Οἰδίπους,βίου τελευτὴ κοὐκέτ᾽ ἔστ᾽ ἀποστροφή.,,1473.0,βίος τελευτή κοὐκέτ εἰμί ἀποστροφή
