lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_lower
πόλις,34,34.0,54.0,15.0,5.862968667697415,23.0,45.0,7197,0.0020842017507294707,0.0031957760177851883,0.0047241906349868,0.006252605252188412,0.007503126302626094,Antigone,πόλις
κήρυγμα,3,3.0,9.0,0.0,1.697445339126029,0.0,6.0,7197,0.0,0.0,0.00041684035014589413,0.0008336807002917883,0.0012505210504376823,Antigone,κήρυγμα
θείνω,1,1.0,5.0,0.0,0.9879251003978003,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0006947339169098236,Antigone,θείνω
στρατηγός,1,1.0,5.0,0.0,1.0236484473959524,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0006947339169098236,Antigone,στρατηγός
ἄρτιος,5,5.0,12.0,0.0,2.1711899811085016,1.0,9.0,7197,0.0,0.00013894678338196472,0.0006947339169098236,0.0012505210504376823,0.0016673614005835765,Antigone,ἄρτιος
ἔχις,13,13.0,27.0,4.0,3.776621126465711,6.0,20.0,7197,0.0005557871335278589,0.0008336807002917883,0.0018063081839655411,0.0027789356676392943,0.003751563151313047,Antigone,ἔχις
εἰσακούω,1,1.0,5.0,0.0,1.0105527117457966,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0006947339169098236,Antigone,εἰσακούω
σός,67,67.0,93.0,38.0,8.028815237995834,51.0,83.0,7197,0.005279977768514659,0.0070862859524802,0.009309434486591635,0.01153258302070307,0.012922050854522717,Antigone,σός
λανθάνω,2,2.0,8.0,0.0,1.4724116285862467,0.0,5.0,7197,0.0,0.0,0.00027789356676392944,0.0006947339169098236,0.0011115742670557178,Antigone,λανθάνω
πρός,33,33.0,51.0,19.0,5.538236356283645,22.0,44.0,7197,0.0026399888842573295,0.0030568292344032235,0.004585243851604835,0.006113658468806447,0.0070862859524802,Antigone,πρός
φίλος,24,24.0,41.0,9.0,4.947116739674135,14.0,34.0,7197,0.0012505210504376823,0.001945254967347506,0.003334722801167153,0.0047241906349868,0.005696818118660553,Antigone,φίλος
στείχω,7,7.0,16.0,0.0,2.514235593451938,2.0,12.0,7197,0.0,0.00027789356676392944,0.000972627483673753,0.0016673614005835765,0.0022231485341114355,Antigone,στείχω
ἔχθρα,4,4.0,12.0,0.0,2.081337078890403,0.0,8.0,7197,0.0,0.0,0.0005557871335278589,0.0011115742670557178,0.0016673614005835765,Antigone,ἔχθρα
μέν,48,48.0,69.0,28.0,7.156872304213704,34.0,62.0,7197,0.003890509934695012,0.0047241906349868,0.006669445602334306,0.008614700569681812,0.009587328053355566,Antigone,μέν
μῦθος,3,3.0,11.0,0.0,1.693091091039535,0.0,6.0,7197,0.0,0.0,0.00041684035014589413,0.0008336807002917883,0.0015284146172016117,Antigone,μῦθος
ἡδύς,10,10.0,22.0,1.0,3.1351043237632648,4.0,16.0,7197,0.00013894678338196472,0.0005557871335278589,0.0013894678338196471,0.0022231485341114355,0.0030568292344032235,Antigone,ἡδύς
ἵκετις,1,1.0,5.0,0.0,1.0089103527569236,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0006947339169098236,Antigone,ἵκετις
