lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_lower
οὐκέτι,7,7.0,16.0,1.0,2.5498384897236774,2.0,12.0,8034,0.00012447099825740602,0.00024894199651481205,0.0008712969878018422,0.0014936519790888724,0.0019915359721184964,Electra,οὐκέτι
ὀκνέω,2,2.0,7.0,0.0,1.3570116136129857,0.0,5.0,8034,0.0,0.0,0.00024894199651481205,0.0006223549912870301,0.0008712969878018422,Electra,ὀκνέω
καῖρος,6,6.0,14.0,0.0,2.511713617175592,1.0,11.0,8034,0.0,0.00012447099825740602,0.0007468259895444362,0.0013691809808314662,0.0017425939756036844,Electra,καῖρος
ἄλλος,112,113.0,152.0,78.0,10.876288445496947,92.0,134.0,8034,0.009708737864077669,0.011451331839681354,0.013940751804829475,0.016679113766492407,0.018919591735125717,Electra,ἄλλος
ἔργνυμι,10,10.0,21.0,1.0,3.0786126979300503,4.0,16.0,8034,0.00012447099825740602,0.0004978839930296241,0.0012447099825740602,0.0019915359721184964,0.0026138909634055266,Electra,ἔργνυμι
ἀκμή,2,2.0,7.0,0.0,1.4443219634368005,0.0,5.0,8034,0.0,0.0,0.00024894199651481205,0.0006223549912870301,0.0008712969878018422,Electra,ἀκμή
πρόσπολος,2,2.0,7.0,0.0,1.3859405358207721,0.0,5.0,8034,0.0,0.0,0.00024894199651481205,0.0006223549912870301,0.0008712969878018422,Electra,πρόσπολος
σημεία,2,2.0,8.0,0.0,1.3915371444469689,0.0,5.0,8034,0.0,0.0,0.00024894199651481205,0.0006223549912870301,0.0009957679860592482,Electra,σημεία
φαίνω,11,11.0,22.0,3.0,3.308325404644619,5.0,17.0,8034,0.0003734129947722181,0.0006223549912870301,0.0013691809808314662,0.0021160069703759026,0.0027383619616629324,Electra,φαίνω
ἐσθλός,4,4.0,12.0,0.0,1.9290994208242807,0.0,8.0,8034,0.0,0.0,0.0004978839930296241,0.0009957679860592482,0.0014936519790888724,Electra,ἐσθλός
εἶμι,28,28.0,47.0,14.0,5.223169774907044,18.0,38.0,8034,0.0017425939756036844,0.0022404779686333084,0.0034851879512073688,0.004729897933781429,0.005850136918098083,Electra,εἶμι
γίγνομαι,8,8.0,19.0,0.0,2.833741327307401,2.0,14.0,8034,0.0,0.00024894199651481205,0.0009957679860592482,0.0017425939756036844,0.0023649489668907146,Electra,γίγνομαι
ὥσπερ,7,7.0,15.0,0.0,2.5857377980065883,2.0,12.0,8034,0.0,0.00024894199651481205,0.0008712969878018422,0.0014936519790888724,0.0018670649738610904,Electra,ὥσπερ
ἵππος,4,4.0,13.0,0.0,1.9931907060813803,0.0,8.0,8034,0.0,0.0,0.0004978839930296241,0.0009957679860592482,0.0016181229773462784,Electra,ἵππος
εὐγενής,2,2.0,7.0,0.0,1.4130977159578013,0.0,5.0,8034,0.0,0.0,0.00024894199651481205,0.0006223549912870301,0.0008712969878018422,Electra,εὐγενής
κἀν,5,5.0,13.0,0.0,2.32649037018369,0.0,10.0,8034,0.0,0.0,0.0006223549912870301,0.0012447099825740602,0.0016181229773462784,Electra,κἀν
γέρας,4,4.0,13.0,0.0,2.1000646962109832,0.0,8.0,8034,0.0,0.0,0.0004978839930296241,0.0009957679860592482,0.0016181229773462784,Electra,γέρας
δεῖνος,12,12.0,23.0,3.0,3.4718404807358767,5.0,19.0,8034,0.0003734129947722181,0.0006223549912870301,0.0014936519790888724,0.0023649489668907146,0.0028628329599203386,Electra,δεῖνος
θύμον,4,4.0,11.0,0.0,1.9677342356065317,0.0,8.0,8034,0.0,0.0,0.0004978839930296241,0.0009957679860592482,0.0013691809808314662,Electra,θύμον
οὐ,153,153.0,191.0,108.0,12.106351401464615,129.0,177.0,8034,0.01344286781179985,0.016056758775205376,0.019044062733383122,0.022031366691560868,0.02377396066716455,Electra,οὐ
ἀπόλλυμι,8,8.0,21.0,0.0,2.9454670637737954,2.0,14.0,8034,0.0,0.00024894199651481205,0.0009957679860592482,0.0017425939756036844,0.0026138909634055266,Electra,ἀπόλλυμι
ὀρθός,7,7.0,20.0,1.0,2.599692981181354,2.0,12.0,8034,0.00012447099825740602,0.00024894199651481205,0.0008712969878018422,0.0014936519790888724,0.0024894199651481204,Electra,ὀρθός
οὖς,2,2.0,8.0,0.0,1.4322355606878017,0.0,5.0,8034,0.0,0.0,0.00024894199651481205,0.0006223549912870301,0.0009957679860592482,Electra,οὖς
ἵστημι,7,7.0,15.0,1.0,2.573821951992686,2.0,12.0,8034,0.00012447099825740602,0.00024894199651481205,0.0008712969878018422,0.0014936519790888724,0.0018670649738610904,Electra,ἵστημι
ὡσαύτως,1,1.0,5.0,0.0,1.0011212495216333,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0006223549912870301,Electra,ὡσαύτως
ὀτρύνω,1,1.0,6.0,0.0,1.019803902718557,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0007468259895444362,Electra,ὀτρύνω
αὐτός,45,45.0,72.0,26.0,6.618369073329863,32.0,58.0,8034,0.003236245954692557,0.003983071944236993,0.005601194921583271,0.007219317898929549,0.008961911874533234,Electra,αὐτός
πρότερος,3,3.0,9.0,0.0,1.6777601499854264,0.0,6.0,8034,0.0,0.0,0.0003734129947722181,0.0007468259895444362,0.0011202389843166542,Electra,πρότερος
ἕπομαι,3,3.0,12.0,0.0,1.7392828680536399,0.0,6.0,8034,0.0,0.0,0.0003734129947722181,0.0007468259895444362,0.0014936519790888724,Electra,ἕπομαι
τοιγάρ,2,2.0,7.0,0.0,1.4163022586694154,0.0,5.0,8034,0.0,0.0,0.00024894199651481205,0.0006223549912870301,0.0008712969878018422,Electra,τοιγάρ
μέν,67,67.0,98.0,45.0,8.356160875391557,51.0,83.0,8034,0.005601194921583271,0.006348020911127707,0.008339556883246203,0.0103310928553647,0.01219815782922579,Electra,μέν
δοξάζω,1,1.0,6.0,0.0,1.032241482174824,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0007468259895444362,Electra,δοξάζω
δηλόω,3,3.0,10.0,0.0,1.7029198642144214,0.0,6.0,8034,0.0,0.0,0.0003734129947722181,0.0007468259895444362,0.0012447099825740602,Electra,δηλόω
ὀξύς,1,1.0,5.0,0.0,0.9827798043591168,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0006223549912870301,Electra,ὀξύς
ἀκοή,1,1.0,5.0,0.0,0.974921293475288,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0006223549912870301,Electra,ἀκοή
ἐμέω,14,14.0,27.0,4.0,3.6788161562774935,7.0,21.0,8034,0.0004978839930296241,0.0008712969878018422,0.0017425939756036844,0.0026138909634055266,0.0033607169529499626,Electra,ἐμέω
δίδωμι,9,9.0,19.0,2.0,3.0146419246845775,3.0,15.0,8034,0.00024894199651481205,0.0003734129947722181,0.0011202389843166542,0.0018670649738610904,0.0023649489668907146,Electra,δίδωμι
εἰ,80,80.0,115.0,55.0,8.695474841392086,63.0,97.0,8034,0.006845904904157331,0.00784167289021658,0.009957679860592481,0.012073686830968385,0.014314164799601693,Electra,εἰ
μή,69,69.0,94.0,42.0,8.184968069436941,53.0,85.0,8034,0.005227781926811053,0.006596962907642519,0.008588498879761016,0.010580034851879512,0.011700273836196167,Electra,μή
τυγχάνω,15,15.0,29.0,5.0,3.774216645704283,8.0,22.0,8034,0.0006223549912870301,0.0009957679860592482,0.0018670649738610904,0.0027383619616629324,0.0036096589494647746,Electra,τυγχάνω
μεθαρμόζω,1,1.0,6.0,0.0,0.9710998738723866,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0007468259895444362,Electra,μεθαρμόζω
ἑνίζω,4,4.0,12.0,0.0,2.056677436527682,0.0,8.0,8034,0.0,0.0,0.0004978839930296241,0.0009957679860592482,0.0014936519790888724,Electra,ἑνίζω
ἱκνέομαι,6,6.0,15.0,0.0,2.4468075389918047,1.0,11.0,8034,0.0,0.00012447099825740602,0.0007468259895444362,0.0013691809808314662,0.0018670649738610904,Electra,ἱκνέομαι
Πυθικός,2,2.0,8.0,0.0,1.4370020963711307,0.0,5.0,8034,0.0,0.0,0.00024894199651481205,0.0006223549912870301,0.0009957679860592482,Electra,πυθικός
μαντεῖον,1,1.0,6.0,0.0,0.9787420824385064,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0007468259895444362,Electra,μαντεῖον
μανθάνω,7,7.0,15.0,0.0,2.6587656844925176,2.0,12.0,8034,0.0,0.00024894199651481205,0.0008712969878018422,0.0014936519790888724,0.0018670649738610904,Electra,μανθάνω
ὅστις,19,19.0,34.0,7.0,4.358326856376537,10.0,28.0,8034,0.0008712969878018422,0.0012447099825740602,0.0023649489668907146,0.0034851879512073688,0.004232013940751805,Electra,ὅστις
τρόπος,4,4.0,11.0,0.0,1.968076389606022,0.0,8.0,8034,0.0,0.0,0.0004978839930296241,0.0009957679860592482,0.0013691809808314662,Electra,τρόπος
δίκη,16,16.0,30.0,6.0,3.9425221013306344,8.0,24.0,8034,0.0007468259895444362,0.0009957679860592482,0.0019915359721184964,0.002987303958177745,0.0037341299477221808,Electra,δίκη
ἀείρω,1,1.0,7.0,0.0,1.043265832088637,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0008712969878018422,Electra,ἀείρω
φονεύω,1,1.0,5.0,0.0,0.9802444189482137,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0006223549912870301,Electra,φονεύω
παρά,8,8.0,20.0,0.0,2.8947539445694517,2.0,14.0,8034,0.0,0.00024894199651481205,0.0009957679860592482,0.0017425939756036844,0.0024894199651481204,Electra,παρά
