lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_lower
στενάζω,2,2.0,9.0,0.0,1.3937573104954248,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.001047242262043286,Philoctetes,στενάζω
οὗτος,115,115.0,148.0,85.0,10.255139497534206,95.0,135.0,8594,0.009890621363742146,0.011054223877123575,0.013381428903886432,0.01570863393064929,0.017221317198045146,Philoctetes,οὗτος
τίς,149,149.0,189.0,103.0,12.392159069089066,125.0,173.0,8594,0.011985105887828718,0.01454503141726786,0.01733767744938329,0.02013032348149872,0.021992087502909007,Philoctetes,τίς
Δεύς,42,42.0,64.0,22.0,6.345367783485234,30.0,54.0,8594,0.002559925529439144,0.003490807540144287,0.004887130556202001,0.006283453572259716,0.007447056085641145,Philoctetes,δεύς
λέγω,35,35.0,53.0,17.0,5.781900693057225,24.0,46.0,8594,0.0019781242727484293,0.0027926460321154294,0.004072608796835001,0.005352571561554573,0.006167093320921573,Philoctetes,λέγω
ἀκμή,1,1.0,5.0,0.0,1.016620127440178,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0005818012566907144,Philoctetes,ἀκμή
γάρ,102,102.0,134.0,72.0,9.7636622687955,83.0,121.0,8594,0.008377938096346288,0.00965790086106586,0.011868745636490576,0.01407959041191529,0.015592273679311148,Philoctetes,γάρ
οὐ,145,146.0,184.0,114.0,11.800576528017874,123.0,169.0,8594,0.01326506865254829,0.014312310914591576,0.01687223644403072,0.01966488247614615,0.021410286246218293,Philoctetes,οὐ
μάκρα,3,3.0,11.0,0.0,1.6940844364795036,0.0,6.0,8594,0.0,0.0,0.0003490807540144287,0.0006981615080288574,0.001279962764719572,Philoctetes,μάκρα
λόγος,40,40.0,60.0,23.0,6.345042351124414,28.0,52.0,8594,0.0026762857807772866,0.003258087037468001,0.004654410053525715,0.00605073306958343,0.006981615080288574,Philoctetes,λόγος
μή,86,86.0,119.0,59.0,9.367106880392221,68.0,104.0,8594,0.00686525482895043,0.007912497090993717,0.010006981615080289,0.01210146613916686,0.013846869909239005,Philoctetes,μή
καί,134,133.0,176.0,98.0,12.164199696065264,109.0,157.0,8594,0.011403304631138002,0.012683267395857576,0.015592273679311148,0.018268559460088433,0.02047940423551315,Philoctetes,καί
