lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_min
τις,69,69.0,92.0,44.0,8.126522972611133,53.0,85.0,7751,0.0056766868791123725,0.0068378273771126305,0.008902077151335312,0.010966326925557993,0.011869436201780416,Ajax,τις
εὔρινος,1,1.0,7.0,0.0,0.9982342052201656,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0009031092762224229,Ajax,εὔρινος
βάσις,3,3.0,11.0,0.0,1.7831568499849777,0.0,6.0,7751,0.0,0.0,0.00038704683266675265,0.0007740936653335053,0.0014191717197780931,Ajax,βάσις
γάρ,118,118.0,149.0,80.0,10.821761569935072,97.0,139.0,7751,0.010321248871113405,0.012514514256225004,0.015223842084892272,0.01793316991355954,0.019223326022448715,Ajax,γάρ
ἀνήρ,77,77.0,104.0,48.0,8.91162033655929,60.0,94.0,7751,0.0061927493226680425,0.007740936653335054,0.009934202038446652,0.01212746742355825,0.013417623532447426,Ajax,ἀνήρ
ἄρτι,6,6.0,14.0,0.0,2.3620924028243455,1.0,11.0,7751,0.0,0.00012901561088891756,0.0007740936653335053,0.0014191717197780931,0.0018062185524448458,Ajax,ἄρτι
τυγχάνω,6,6.0,16.0,0.0,2.4723885808475377,1.0,11.0,7751,0.0,0.00012901561088891756,0.0007740936653335053,0.0014191717197780931,0.002064249774222681,Ajax,τυγχάνω
κάρα,2,2.0,7.0,0.0,1.383450781175845,0.0,5.0,7751,0.0,0.0,0.0002580312217778351,0.0006450780544445878,0.0009031092762224229,Ajax,κάρα
στάζω,1,1.0,5.0,0.0,1.0088885686021682,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,στάζω
ἱδρώς,1,1.0,5.0,0.0,1.012873184516251,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,ἱδρώς
χείρ,31,31.0,51.0,16.0,5.630747790420072,20.0,42.0,7751,0.002064249774222681,0.0025803122177783513,0.003999483937556445,0.005418655657334537,0.006579796155334795,Ajax,χείρ
ξιφοκτόνος,1,1.0,5.0,0.0,1.017603303609261,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,ξιφοκτόνος
οὐδείς,31,31.0,49.0,17.0,5.3982757079812576,20.0,42.0,7751,0.0021932653851115987,0.0025803122177783513,0.003999483937556445,0.005418655657334537,0.006321764933556961,Ajax,οὐδείς
εἴσω,1,1.0,5.0,0.0,0.9568293878860962,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,εἴσω
ὅδε,73,73.0,98.0,45.0,8.297063260049228,57.0,89.0,7751,0.00580570249000129,0.007353889820668301,0.009418139594890981,0.011482389369113662,0.012643529867113921,Ajax,ὅδε
παπταίνω,1,1.0,5.0,0.0,1.0057993674845769,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,παπταίνω
πύλη,2,2.0,7.0,0.0,1.3718076191128856,0.0,5.0,7751,0.0,0.0,0.0002580312217778351,0.0006450780544445878,0.0009031092762224229,Ajax,πύλη
ἔτ,7,7.0,18.0,1.0,2.505352910628201,2.0,12.0,7751,0.00012901561088891756,0.0002580312217778351,0.0009031092762224229,0.0015481873306670106,0.002322280996000516,Ajax,ἔτ
ἔργον,12,12.0,22.0,2.0,3.426985522325676,5.0,19.0,7751,0.0002580312217778351,0.0006450780544445878,0.0015481873306670106,0.0024512966068894336,0.0028383434395561863,Ajax,ἔργον
εἰμί,119,119.0,156.0,90.0,10.644715310235592,98.0,140.0,7751,0.01161140498000258,0.012643529867113921,0.015352857695781189,0.01806218552444846,0.020126435298671138,Ajax,εἰμί
ἐνέπω,2,2.0,8.0,0.0,1.39742377494917,0.0,5.0,7751,0.0,0.0,0.0002580312217778351,0.0006450780544445878,0.0010321248871113405,Ajax,ἐνέπω
δ,107,108.0,144.0,74.0,10.167055276087224,88.0,128.0,7751,0.0095471552057799,0.011353373758224745,0.013804670365114178,0.016513998193781448,0.018578247968004127,Ajax,δ
ὅστις,15,15.0,31.0,4.0,3.7203238018765505,8.0,22.0,7751,0.0005160624435556702,0.0010321248871113405,0.0019352341633337635,0.0028383434395561863,0.003999483937556445,Ajax,ὅστις
χάρις,12,12.0,26.0,3.0,3.4301475315082426,5.0,19.0,7751,0.00038704683266675265,0.0006450780544445878,0.0015481873306670106,0.0024512966068894336,0.0033544058831118566,Ajax,χάρις
σπουδή,1,1.0,6.0,0.0,1.0296949685570598,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0007740936653335053,Ajax,σπουδή
τίθημι,5,5.0,13.0,0.0,2.2859738239263234,1.0,9.0,7751,0.0,0.00012901561088891756,0.0006450780544445878,0.001161140498000258,0.0016772029415559283,Ajax,τίθημι
τήνδ,7,7.0,16.0,0.0,2.601999538509111,2.0,12.0,7751,0.0,0.0002580312217778351,0.0009031092762224229,0.0015481873306670106,0.002064249774222681,Ajax,τήνδ
παρ,7,7.0,16.0,0.0,2.6834744204174954,2.0,12.0,7751,0.0,0.0002580312217778351,0.0009031092762224229,0.0015481873306670106,0.002064249774222681,Ajax,παρ
οἶδα,10,10.0,20.0,1.0,3.2161707426307804,4.0,16.0,7751,0.00012901561088891756,0.0005160624435556702,0.0012901561088891757,0.002064249774222681,0.0025803122177783513,Ajax,οἶδα
μανθάνω,10,10.0,22.0,3.0,3.1928673004685906,4.0,16.0,7751,0.00038704683266675265,0.0005160624435556702,0.0012901561088891757,0.002064249774222681,0.0028383434395561863,Ajax,μανθάνω
φθέγμ,2,2.0,7.0,0.0,1.3907809778220792,0.0,5.0,7751,0.0,0.0,0.0002580312217778351,0.0006450780544445878,0.0009031092762224229,Ajax,φθέγμ
Ἀθήνη,7,7.0,19.0,1.0,2.6529221631996673,2.0,12.0,7751,0.00012901561088891756,0.0002580312217778351,0.0009031092762224229,0.0015481873306670106,0.0024512966068894336,Ajax,ἀθήνη
φίλτατος,2,2.0,8.0,0.0,1.4013365961624786,0.0,5.0,7751,0.0,0.0,0.0002580312217778351,0.0006450780544445878,0.0010321248871113405,Ajax,φίλτατος
ἐγώ,196,196.0,247.0,151.0,13.52426051130422,169.0,223.0,7751,0.01948135724422655,0.021803638240227068,0.025287059734227842,0.028770481228228617,0.03186685588956264,Ajax,ἐγώ
θεός,42,42.0,67.0,21.0,6.51439166010908,29.0,55.0,7751,0.0027093278286672686,0.0037414527157786093,0.005418655657334537,0.007095858598890466,0.008644045929557476,Ajax,θεός
εὐμαθής,1,1.0,5.0,0.0,0.9382237133347924,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,εὐμαθής
κἀν,9,9.0,20.0,1.0,2.9970051651673852,3.0,15.0,7751,0.00012901561088891756,0.00038704683266675265,0.001161140498000258,0.0019352341633337635,0.0025803122177783513,Ajax,κἀν
ἄποπτος,1,1.0,5.0,0.0,1.004597821626536,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,ἄποπτος
ὅμως,2,2.0,8.0,0.0,1.3837915742188662,0.0,5.0,7751,0.0,0.0,0.0002580312217778351,0.0006450780544445878,0.0010321248871113405,Ajax,ὅμως
φώνημ,1,1.0,7.0,0.0,0.9979479444841316,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0009031092762224229,Ajax,φώνημ
ἀκούω,10,10.0,22.0,1.0,3.212445205105335,4.0,16.0,7751,0.00012901561088891756,0.0005160624435556702,0.0012901561088891757,0.002064249774222681,0.0028383434395561863,Ajax,ἀκούω
συναρπάζω,3,3.0,11.0,0.0,1.772422218175038,0.0,6.0,7751,0.0,0.0,0.00038704683266675265,0.0007740936653335053,0.0014191717197780931,Ajax,συναρπάζω
φρήν,9,9.0,19.0,1.0,3.017092168768654,3.0,15.0,7751,0.00012901561088891756,0.00038704683266675265,0.001161140498000258,0.0019352341633337635,0.0024512966068894336,Ajax,φρήν
χαλκόστομος,1,1.0,5.0,0.0,0.9848127455796526,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,χαλκόστομος
κώδων,1,1.0,7.0,0.0,1.0112918909549755,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0009031092762224229,Ajax,κώδων
τυρσηνός,1,1.0,5.0,0.0,0.9791992487901383,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,τυρσηνός
ἐπιγιγνώσκω,1,1.0,7.0,0.0,1.031848481469679,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0009031092762224229,Ajax,ἐπιγιγνώσκω
μ,16,16.0,29.0,6.0,3.967741804222534,8.0,24.0,7751,0.0007740936653335053,0.0010321248871113405,0.002064249774222681,0.0030963746613340212,0.0037414527157786093,Ajax,μ
δυσμενής,5,5.0,13.0,0.0,2.288664679236791,1.0,9.0,7751,0.0,0.00012901561088891756,0.0006450780544445878,0.001161140498000258,0.0016772029415559283,Ajax,δυσμενής
κυκλοῦντ,1,1.0,5.0,0.0,1.0224112065723274,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,κυκλοῦντ
σακεσφόρος,1,1.0,6.0,0.0,1.0568987487148171,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0007740936653335053,Ajax,σακεσφόρος
ἄλλος,15,15.0,32.0,3.0,3.9724196508070397,7.0,23.0,7751,0.00038704683266675265,0.0009031092762224229,0.0019352341633337635,0.002967359050445104,0.004128499548445362,Ajax,ἄλλος
ἰχνεύω,1,1.0,6.0,0.0,0.9671218513324339,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0007740936653335053,Ajax,ἰχνεύω
νύξ,6,6.0,15.0,0.0,2.4450345204503394,1.0,11.0,7751,0.0,0.00012901561088891756,0.0007740936653335053,0.0014191717197780931,0.0019352341633337635,Ajax,νύξ
πρᾶγος,2,2.0,8.0,0.0,1.428466129985398,0.0,5.0,7751,0.0,0.0,0.0002580312217778351,0.0006450780544445878,0.0010321248871113405,Ajax,πρᾶγος
ἄσκοπος,1,1.0,6.0,0.0,1.0276963754727562,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0007740936653335053,Ajax,ἄσκοπος
περαίνω,1,1.0,5.0,0.0,0.9923866025048769,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,περαίνω
εἴπερ,7,7.0,18.0,0.0,2.7279963409000434,2.0,12.0,7751,0.0,0.0002580312217778351,0.0009031092762224229,0.0015481873306670106,0.002322280996000516,Ajax,εἴπερ
ἐργάζομαι,2,2.0,9.0,0.0,1.4431075637524213,0.0,5.0,7751,0.0,0.0,0.0002580312217778351,0.0006450780544445878,0.001161140498000258,Ajax,ἐργάζομαι
τρανής,1,1.0,5.0,0.0,1.0295203193293925,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,τρανής
ἀλλ,64,64.0,94.0,37.0,7.915382663982999,48.0,80.0,7751,0.00477357760288995,0.0061927493226680425,0.008256999096890724,0.010321248871113405,0.01212746742355825,Ajax,ἀλλ
ἀλάομαι,1,1.0,6.0,0.0,0.9583191662361883,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0007740936653335053,Ajax,ἀλάομαι
θελοντὴς,1,1.0,7.0,0.0,1.0396879574906355,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0009031092762224229,Ajax,θελοντὴς
τῷδ,6,6.0,14.0,0.0,2.375078735747308,1.0,11.0,7751,0.0,0.00012901561088891756,0.0007740936653335053,0.0014191717197780931,0.0018062185524448458,Ajax,τῷδ
ὑποζεύγνυμι,1,1.0,6.0,0.0,1.0427486155947097,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0007740936653335053,Ajax,ὑποζεύγνυμι
πόνος,12,12.0,24.0,4.0,3.510049223934843,5.0,19.0,7751,0.0005160624435556702,0.0006450780544445878,0.0015481873306670106,0.0024512966068894336,0.0030963746613340212,Ajax,πόνος
φθείρω,3,3.0,9.0,0.0,1.7771774363747834,0.0,6.0,7751,0.0,0.0,0.00038704683266675265,0.0007740936653335053,0.001161140498000258,Ajax,φθείρω
ἄρτιος,7,7.0,19.0,0.0,2.7473074639905732,2.0,12.0,7751,0.0,0.0002580312217778351,0.0009031092762224229,0.0015481873306670106,0.0024512966068894336,Ajax,ἄρτιος
εὑρίσκω,7,7.0,18.0,0.0,2.6193062506635707,2.0,12.0,7751,0.0,0.0002580312217778351,0.0009031092762224229,0.0015481873306670106,0.002322280996000516,Ajax,εὑρίσκω
λεία,3,3.0,9.0,0.0,1.7147121514230181,0.0,6.0,7751,0.0,0.0,0.00038704683266675265,0.0007740936653335053,0.001161140498000258,Ajax,λεία
ἅπας,6,6.0,13.0,0.0,2.390183470568115,1.0,11.0,7751,0.0,0.00012901561088891756,0.0007740936653335053,0.0014191717197780931,0.0016772029415559283,Ajax,ἅπας
κατεναρίζω,1,1.0,5.0,0.0,1.0069260647634974,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,κατεναρίζω
ἐκ,25,25.0,40.0,10.0,4.902323859230339,15.0,35.0,7751,0.0012901561088891757,0.0019352341633337635,0.003225390272222939,0.004515546381112115,0.005160624435556703,Ajax,ἐκ
αὐτός,47,47.0,68.0,25.0,6.785361513517958,34.0,60.0,7751,0.003225390272222939,0.004386530770223197,0.006063733711779125,0.007740936653335054,0.008773061540446395,Ajax,αὐτός
ποίμνιον,1,1.0,6.0,0.0,0.9918690416603334,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0007740936653335053,Ajax,ποίμνιον
ἐπιστάτης,1,1.0,5.0,0.0,1.001256952293214,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,ἐπιστάτης
οὖν,14,14.0,29.0,4.0,3.8435555259315612,6.0,22.0,7751,0.0005160624435556702,0.0007740936653335053,0.0018062185524448458,0.0028383434395561863,0.0037414527157786093,Ajax,οὖν
πᾶς,35,35.0,57.0,18.0,6.010588392759295,23.0,47.0,7751,0.002322280996000516,0.002967359050445104,0.004515546381112115,0.006063733711779125,0.007353889820668301,Ajax,πᾶς
αἰτία,2,2.0,7.0,0.0,1.406994089409177,0.0,5.0,7751,0.0,0.0,0.0002580312217778351,0.0006450780544445878,0.0009031092762224229,Ajax,αἰτία
νέμω,7,7.0,20.0,0.0,2.7516802604489166,2.0,12.0,7751,0.0,0.0002580312217778351,0.0009031092762224229,0.0015481873306670106,0.0025803122177783513,Ajax,νέμω
ὀπτήρ,1,1.0,5.0,0.0,1.0083983007061978,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,ὀπτήρ
εἰσοράω,6,6.0,14.0,0.0,2.2971671734936865,1.0,11.0,7751,0.0,0.00012901561088891756,0.0007740936653335053,0.0014191717197780931,0.0018062185524448458,Ajax,εἰσοράω
μόνος,19,19.0,33.0,5.0,4.506778777026317,10.0,28.0,7751,0.0006450780544445878,0.0012901561088891757,0.0024512966068894336,0.0036124371048896916,0.004257515159334279,Ajax,μόνος
πηδάω,2,2.0,9.0,0.0,1.4497972575198577,0.0,5.0,7751,0.0,0.0,0.0002580312217778351,0.0006450780544445878,0.001161140498000258,Ajax,πηδάω
πεδίον,3,3.0,12.0,0.0,1.732046193374778,0.0,6.0,7751,0.0,0.0,0.00038704683266675265,0.0007740936653335053,0.0015481873306670106,Ajax,πεδίον
σύν,14,14.0,27.0,3.0,3.734046718388091,7.0,21.0,7751,0.00038704683266675265,0.0009031092762224229,0.0018062185524448458,0.0027093278286672686,0.003483421494000774,Ajax,σύν
νεόρραντος,2,2.0,7.0,0.0,1.3798188648877396,0.0,5.0,7751,0.0,0.0,0.0002580312217778351,0.0006450780544445878,0.0009031092762224229,Ajax,νεόρραντος
ξίφος,5,5.0,13.0,0.0,2.278837620169738,1.0,9.0,7751,0.0,0.00012901561088891756,0.0006450780544445878,0.001161140498000258,0.0016772029415559283,Ajax,ξίφος
φράζω,7,7.0,15.0,1.0,2.5308056075046457,2.0,12.0,7751,0.00012901561088891756,0.0002580312217778351,0.0009031092762224229,0.0015481873306670106,0.0019352341633337635,Ajax,φράζω
τε,28,28.0,45.0,14.0,5.163296656946261,18.0,38.0,7751,0.0018062185524448458,0.002322280996000516,0.0036124371048896916,0.004902593213778867,0.00580570249000129,Ajax,τε
δηλόω,8,8.0,18.0,1.0,2.8043248317978016,3.0,13.0,7751,0.00012901561088891756,0.00038704683266675265,0.0010321248871113405,0.0016772029415559283,0.002322280996000516,Ajax,δηλόω
εὐθύς,4,4.0,12.0,0.0,1.9711713480863264,0.0,8.0,7751,0.0,0.0,0.0005160624435556702,0.0010321248871113405,0.0015481873306670106,Ajax,εὐθύς
κατά,16,16.0,32.0,5.0,4.01059585608911,8.0,24.0,7751,0.0006450780544445878,0.0010321248871113405,0.002064249774222681,0.0030963746613340212,0.004128499548445362,Ajax,κατά
ᾁσσω,1,1.0,6.0,0.0,0.9722565079662359,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0007740936653335053,Ajax,ᾁσσω
σημαίνω,2,2.0,11.0,0.0,1.433762994248473,0.0,5.0,7751,0.0,0.0,0.0002580312217778351,0.0006450780544445878,0.0014191717197780931,Ajax,σημαίνω
ἐκπλήγνυμι,1,1.0,6.0,0.0,0.977734133578269,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0007740936653335053,Ajax,ἐκπλήγνυμι
καιρός,4,4.0,11.0,0.0,1.884885462513092,0.0,8.0,7751,0.0,0.0,0.0005160624435556702,0.0010321248871113405,0.0014191717197780931,Ajax,καιρός
ἐφήκω,1,1.0,7.0,0.0,1.0441071976381788,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0009031092762224229,Ajax,ἐφήκω
τ,25,25.0,44.0,10.0,4.994294246935704,15.0,35.0,7751,0.0012901561088891757,0.0019352341633337635,0.003225390272222939,0.004515546381112115,0.0056766868791123725,Ajax,τ
πάρος,5,5.0,14.0,0.0,2.284251342519952,1.0,9.0,7751,0.0,0.00012901561088891756,0.0006450780544445878,0.001161140498000258,0.0018062185524448458,Ajax,πάρος
εἰσέπειτα,1,1.0,6.0,0.0,1.0284125473915486,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0007740936653335053,Ajax,εἰσέπειτα
σός,29,29.0,49.0,15.0,5.439393256696841,18.0,40.0,7751,0.0019352341633337635,0.002322280996000516,0.0037414527157786093,0.005160624435556703,0.006321764933556961,Ajax,σός
κυβερνάω,1,1.0,6.0,0.0,1.0192738007616338,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0007740936653335053,Ajax,κυβερνάω
γιγνώσκω,4,4.0,13.0,0.0,1.9883361183362622,0.0,8.0,7751,0.0,0.0,0.0005160624435556702,0.0010321248871113405,0.0016772029415559283,Ajax,γιγνώσκω
