lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_min
ἔχω,50,50.0,81.0,26.0,7.110613277265273,36.0,64.0,7224,0.0035991140642303433,0.0049833887043189366,0.0069213732004429675,0.008859357696566999,0.011212624584717609,Antigone,ἔχω
εἰσακούω,1,1.0,6.0,0.0,0.9917239956341106,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0008305647840531562,Antigone,εἰσακούω
ἤ,37,37.0,57.0,21.0,6.110084195093297,25.0,49.0,7224,0.0029069767441860465,0.0034606866002214838,0.0051218161683277965,0.006782945736434108,0.007890365448504983,Antigone,ἤ
σύ,97,97.0,126.0,65.0,9.89994702253254,78.0,116.0,7224,0.008997785160575858,0.01079734219269103,0.013427464008859358,0.016057585825027684,0.01744186046511628,Antigone,σύ
λανθάνω,1,1.0,5.0,0.0,0.9818167018155924,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0006921373200442968,Antigone,λανθάνω
πρός,33,33.0,54.0,12.0,5.647444764460509,22.0,44.0,7224,0.0016611295681063123,0.003045404208194906,0.004568106312292359,0.006090808416389812,0.007475083056478406,Antigone,πρός
φίλος,23,23.0,38.0,11.0,4.840362062398319,14.0,32.0,7224,0.001522702104097453,0.001937984496124031,0.003183831672203765,0.004429678848283499,0.005260243632336656,Antigone,φίλος
στείχω,6,6.0,16.0,0.0,2.470097289456558,1.0,11.0,7224,0.0,0.00013842746400885935,0.0008305647840531562,0.001522702104097453,0.0022148394241417496,Antigone,στείχω
ἐχθρός,7,7.0,17.0,1.0,2.7032921062638113,2.0,12.0,7224,0.00013842746400885935,0.0002768549280177187,0.0009689922480620155,0.0016611295681063123,0.002353266888150609,Antigone,ἐχθρός
μέν,48,48.0,68.0,26.0,6.7334315841998995,35.0,61.0,7224,0.0035991140642303433,0.0048449612403100775,0.006644518272425249,0.008444075304540421,0.009413067552602437,Antigone,μέν
μῦθος,3,3.0,10.0,0.0,1.676052757866783,0.0,6.0,7224,0.0,0.0,0.0004152823920265781,0.0008305647840531562,0.0013842746400885937,Antigone,μῦθος
Ἀντιγόνη,4,4.0,10.0,0.0,1.9593506437222807,0.0,8.0,7224,0.0,0.0,0.0005537098560354374,0.0011074197120708748,0.0013842746400885937,Antigone,ἀντιγόνη
οὔθ,6,6.0,15.0,0.0,2.5105845863135157,1.0,11.0,7224,0.0,0.00013842746400885935,0.0008305647840531562,0.001522702104097453,0.0020764119601328905,Antigone,οὔθ
ἡδύς,3,3.0,11.0,0.0,1.7334794630889214,0.0,6.0,7224,0.0,0.0,0.0004152823920265781,0.0008305647840531562,0.001522702104097453,Antigone,ἡδύς
ἵκετ,1,1.0,5.0,0.0,0.9914388780711799,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0006921373200442968,Antigone,ἵκετ
ἐκ,48,48.0,69.0,27.0,6.961637853149325,34.0,62.0,7224,0.003737541528239203,0.004706533776301218,0.006644518272425249,0.00858250276854928,0.009551495016611296,Antigone,ἐκ
ὅστις,24,24.0,39.0,9.0,4.948151957267267,14.0,34.0,7224,0.0012458471760797341,0.001937984496124031,0.0033222591362126247,0.004706533776301218,0.005398671096345515,Antigone,ὅστις
δύο,3,3.0,9.0,0.0,1.7354377706343247,0.0,6.0,7224,0.0,0.0,0.0004152823920265781,0.0008305647840531562,0.0012458471760797341,Antigone,δύο
ἀδελφός,7,7.0,16.0,0.0,2.7032754764726294,2.0,12.0,7224,0.0,0.0002768549280177187,0.0009689922480620155,0.0016611295681063123,0.0022148394241417496,Antigone,ἀδελφός
στερέω,3,3.0,11.0,0.0,1.8451020563647986,0.0,7.0,7224,0.0,0.0,0.0004152823920265781,0.0009689922480620155,0.001522702104097453,Antigone,στερέω
εἷς,13,13.0,26.0,4.0,3.6749890415543307,6.0,20.0,7224,0.0005537098560354374,0.0008305647840531562,0.0017995570321151717,0.0027685492801771874,0.0035991140642303433,Antigone,εἷς
θνήσκω,35,35.0,56.0,15.0,5.745892856230851,24.0,46.0,7224,0.0020764119601328905,0.0033222591362126247,0.0048449612403100775,0.00636766334440753,0.007751937984496124,Antigone,θνήσκω
ἡμέρα,4,4.0,13.0,0.0,2.0388661125672303,0.0,8.0,7224,0.0,0.0,0.0005537098560354374,0.0011074197120708748,0.0017995570321151717,Antigone,ἡμέρα
διπλός,3,3.0,9.0,0.0,1.641977438971049,0.0,6.0,7224,0.0,0.0,0.0004152823920265781,0.0008305647840531562,0.0012458471760797341,Antigone,διπλός
χείρ,14,14.0,28.0,4.0,3.7342826798285023,7.0,21.0,7224,0.0005537098560354374,0.0009689922480620155,0.001937984496124031,0.0029069767441860465,0.003875968992248062,Antigone,χείρ
ἐπεί,11,11.0,24.0,2.0,3.364119305449604,4.0,18.0,7224,0.0002768549280177187,0.0005537098560354374,0.001522702104097453,0.0024916943521594683,0.0033222591362126247,Antigone,ἐπεί
δέ,60,60.0,85.0,39.0,7.817248916299139,45.0,75.0,7224,0.005398671096345515,0.006229235880398671,0.008305647840531562,0.010382059800664452,0.011766334440753045,Antigone,δέ
φροῦδος,2,2.0,9.0,0.0,1.4109001951376139,0.0,5.0,7224,0.0,0.0,0.0002768549280177187,0.0006921373200442968,0.0012458471760797341,Antigone,φροῦδος
Ἀργεῖος,1,1.0,7.0,0.0,0.9984383410502242,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0009689922480620155,Antigone,ἀργεῖος
στρατός,1,1.0,6.0,0.0,1.0620057174310042,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0008305647840531562,Antigone,στρατός
ἐν,63,63.0,89.0,38.0,7.796938101347463,48.0,78.0,7224,0.005260243632336656,0.006644518272425249,0.00872093023255814,0.01079734219269103,0.012320044296788483,Antigone,ἐν
νύξ,1,1.0,7.0,0.0,0.9953086760595234,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0009689922480620155,Antigone,νύξ
οἶδ,7,7.0,16.0,0.0,2.66795727177105,2.0,12.0,7224,0.0,0.0002768549280177187,0.0009689922480620155,0.0016611295681063123,0.0022148394241417496,Antigone,οἶδ
ὑπέρ,16,16.0,31.0,5.0,4.025618759098584,8.0,24.0,7224,0.0006921373200442968,0.0011074197120708748,0.0022148394241417496,0.0033222591362126247,0.00429125138427464,Antigone,ὑπέρ
εὐτυχέω,2,2.0,8.0,0.0,1.3765722098571727,0.0,5.0,7224,0.0,0.0,0.0002768549280177187,0.0006921373200442968,0.0011074197120708748,Antigone,εὐτυχέω
μᾶλλον,4,4.0,14.0,0.0,2.033993822294173,0.0,8.0,7224,0.0,0.0,0.0005537098560354374,0.0011074197120708748,0.001937984496124031,Antigone,μᾶλλον
ἀτάομαι,2,2.0,6.0,0.0,1.4180885109805443,0.0,5.0,7224,0.0,0.0,0.0002768549280177187,0.0006921373200442968,0.0008305647840531562,Antigone,ἀτάομαι
οἶδα,22,22.0,40.0,9.0,4.867441218544294,12.0,32.0,7224,0.0012458471760797341,0.0016611295681063123,0.003045404208194906,0.004429678848283499,0.005537098560354375,Antigone,οἶδα
καλός,15,15.0,26.0,3.0,3.8227323627586887,8.0,22.0,7224,0.0004152823920265781,0.0011074197120708748,0.0020764119601328905,0.003045404208194906,0.0035991140642303433,Antigone,καλός
σ,12,12.0,26.0,3.0,3.511097007745899,5.0,19.0,7224,0.0004152823920265781,0.0006921373200442968,0.0016611295681063123,0.002630121816168328,0.0035991140642303433,Antigone,σ
ἐκτός,5,5.0,15.0,0.0,2.2207206937389508,1.0,9.0,7224,0.0,0.00013842746400885935,0.0006921373200442968,0.0012458471760797341,0.0020764119601328905,Antigone,ἐκτός
αὔλειος,1,1.0,6.0,0.0,1.0263919911420396,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0008305647840531562,Antigone,αὔλειος
πύλη,4,4.0,12.0,0.0,1.9837380833206681,0.0,8.0,7224,0.0,0.0,0.0005537098560354374,0.0011074197120708748,0.0016611295681063123,Antigone,πύλη
τοῦδ,6,6.0,15.0,0.0,2.4851551267468195,1.0,11.0,7224,0.0,0.00013842746400885935,0.0008305647840531562,0.001522702104097453,0.0020764119601328905,Antigone,τοῦδ
οὕνεκα,4,4.0,12.0,0.0,2.0646319998259424,0.0,8.0,7224,0.0,0.0,0.0005537098560354374,0.0011074197120708748,0.0016611295681063123,Antigone,οὕνεκα
ἐκπέμπω,1,1.0,5.0,0.0,1.0381985088874566,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0006921373200442968,Antigone,ἐκπέμπω
ὡς,53,53.0,79.0,29.0,7.053075508306575,39.0,67.0,7224,0.004014396456256921,0.005398671096345515,0.007336655592469546,0.009274640088593578,0.010935769656699889,Antigone,ὡς
μόνος,16,16.0,31.0,6.0,4.079784229666966,8.0,24.0,7224,0.0008305647840531562,0.0011074197120708748,0.0022148394241417496,0.0033222591362126247,0.00429125138427464,Antigone,μόνος
κλύω,9,9.0,19.0,2.0,2.9802493375363945,3.0,15.0,7224,0.0002768549280177187,0.0004152823920265781,0.0012458471760797341,0.0020764119601328905,0.002630121816168328,Antigone,κλύω
δ,127,127.0,163.0,85.0,11.322808662341519,105.0,149.0,7224,0.011766334440753045,0.014534883720930232,0.017580287929125138,0.020625692137320045,0.022563676633444076,Antigone,δ
δηλόω,3,3.0,10.0,0.0,1.7434466993878555,0.0,6.0,7224,0.0,0.0,0.0004152823920265781,0.0008305647840531562,0.0013842746400885937,Antigone,δηλόω
καλχαίνουσ,1,1.0,6.0,0.0,1.026722864340636,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0008305647840531562,Antigone,καλχαίνουσ
ἔπος,9,9.0,23.0,1.0,3.0116115612416205,3.0,15.0,7224,0.00013842746400885935,0.0004152823920265781,0.0012458471760797341,0.0020764119601328905,0.003183831672203765,Antigone,ἔπος
τάφος,15,15.0,29.0,3.0,3.933686072106683,7.0,23.0,7224,0.0004152823920265781,0.0009689922480620155,0.0020764119601328905,0.003183831672203765,0.004014396456256921,Antigone,τάφος
κασίγνητος,4,4.0,12.0,0.0,2.085319506108702,0.0,8.0,7224,0.0,0.0,0.0005537098560354374,0.0011074197120708748,0.0016611295681063123,Antigone,κασίγνητος
Κρέων,11,11.0,22.0,2.0,3.343076403577972,4.0,18.0,7224,0.0002768549280177187,0.0005537098560354374,0.001522702104097453,0.0024916943521594683,0.003045404208194906,Antigone,κρέων
πρόσοιδα,1,1.0,6.0,0.0,0.9567260189441248,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0008305647840531562,Antigone,πρόσοιδα
ἀτιμάω,2,2.0,9.0,0.0,1.4442936044946113,0.0,5.0,7224,0.0,0.0,0.0002768549280177187,0.0006921373200442968,0.0012458471760797341,Antigone,ἀτιμάω
Ἐτεοκλῆς,2,2.0,9.0,0.0,1.421800437303523,0.0,5.0,7224,0.0,0.0,0.0002768549280177187,0.0006921373200442968,0.0012458471760797341,Antigone,ἐτεοκλῆς
λέγω,43,43.0,70.0,25.0,6.350032998411824,31.0,55.0,7224,0.0034606866002214838,0.00429125138427464,0.005952380952380952,0.007613510520487265,0.009689922480620155,Antigone,λέγω
σύν,12,12.0,24.0,3.0,3.4311544964954805,5.0,19.0,7224,0.0004152823920265781,0.0006921373200442968,0.0016611295681063123,0.002630121816168328,0.0033222591362126247,Antigone,σύν
δίκη,12,12.0,26.0,2.0,3.5901435722169763,5.0,19.0,7224,0.0002768549280177187,0.0006921373200442968,0.0016611295681063123,0.002630121816168328,0.0035991140642303433,Antigone,δίκη
χρῆσις,1,1.0,5.0,0.0,0.9543088046881331,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0006921373200442968,Antigone,χρῆσις
δίκαιος,10,10.0,22.0,1.0,3.159527083063445,4.0,16.0,7224,0.00013842746400885935,0.0005537098560354374,0.0013842746400885937,0.0022148394241417496,0.003045404208194906,Antigone,δίκαιος
νόμος,18,18.0,33.0,5.0,4.2690901687749445,10.0,26.0,7224,0.0006921373200442968,0.0013842746400885937,0.0024916943521594683,0.0035991140642303433,0.004568106312292359,Antigone,νόμος
κατά,12,12.0,22.0,1.0,3.422303294589752,5.0,19.0,7224,0.00013842746400885935,0.0006921373200442968,0.0016611295681063123,0.002630121816168328,0.003045404208194906,Antigone,κατά
χθών,8,8.0,22.0,1.0,2.8655025554176135,2.0,14.0,7224,0.00013842746400885935,0.0002768549280177187,0.0011074197120708748,0.001937984496124031,0.003045404208194906,Antigone,χθών
κρύπτω,6,6.0,16.0,0.0,2.5069489836837895,1.0,11.0,7224,0.0,0.00013842746400885935,0.0008305647840531562,0.001522702104097453,0.0022148394241417496,Antigone,κρύπτω
ἔνερθε,1,1.0,6.0,0.0,0.9984143272365272,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0008305647840531562,Antigone,ἔνερθε
ἔντιμος,1,1.0,6.0,0.0,0.9468903836249496,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0008305647840531562,Antigone,ἔντιμος
νεκρός,13,13.0,24.0,3.0,3.458399842489224,6.0,20.0,7224,0.0004152823920265781,0.0008305647840531562,0.0017995570321151717,0.0027685492801771874,0.0033222591362126247,Antigone,νεκρός
ἄθλιος,3,3.0,12.0,0.0,1.7578850474817336,0.0,6.0,7224,0.0,0.0,0.0004152823920265781,0.0008305647840531562,0.0016611295681063123,Antigone,ἄθλιος
Πολυνείκης,5,5.0,15.0,0.0,2.218233405338454,1.0,9.0,7224,0.0,0.00013842746400885935,0.0006921373200442968,0.0012458471760797341,0.0020764119601328905,Antigone,πολυνείκης
νέκυς,9,9.0,18.0,1.0,2.9940346952304617,3.0,15.0,7224,0.00013842746400885935,0.0004152823920265781,0.0012458471760797341,0.0020764119601328905,0.0024916943521594683,Antigone,νέκυς
ἀστός,4,4.0,12.0,0.0,2.0179296221721774,0.0,8.0,7224,0.0,0.0,0.0005537098560354374,0.0011074197120708748,0.0016611295681063123,Antigone,ἀστός
ἐκκηρύσσω,2,2.0,9.0,0.0,1.4620200058489277,0.0,5.0,7224,0.0,0.0,0.0002768549280177187,0.0006921373200442968,0.0012458471760797341,Antigone,ἐκκηρύσσω
μή,55,55.0,79.0,33.0,7.4722673413615865,40.0,70.0,7224,0.004568106312292359,0.005537098560354375,0.007613510520487265,0.009689922480620155,0.010935769656699889,Antigone,μή
καλύπτω,2,2.0,7.0,0.0,1.3750800539769128,0.0,5.0,7224,0.0,0.0,0.0002768549280177187,0.0006921373200442968,0.0009689922480620155,Antigone,καλύπτω
μηδέ,1,1.0,5.0,0.0,0.9797224830818861,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0006921373200442968,Antigone,μηδέ
κωκύω,3,3.0,8.0,0.0,1.6504665885863739,0.0,6.0,7224,0.0,0.0,0.0004152823920265781,0.0008305647840531562,0.0011074197120708748,Antigone,κωκύω
ἐάω,3,3.0,10.0,0.0,1.7618722445721868,0.0,6.0,7224,0.0,0.0,0.0004152823920265781,0.0008305647840531562,0.0013842746400885937,Antigone,ἐάω
ἄκλαυστος,3,3.0,9.0,0.0,1.7293673087899135,0.0,6.0,7224,0.0,0.0,0.0004152823920265781,0.0008305647840531562,0.0012458471760797341,Antigone,ἄκλαυστος
ἄταφος,1,1.0,6.0,0.0,1.0254756943001608,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0008305647840531562,Antigone,ἄταφος
οἰωνός,6,6.0,14.0,0.0,2.4687100823161603,1.0,11.0,7224,0.0,0.00013842746400885935,0.0008305647840531562,0.001522702104097453,0.001937984496124031,Antigone,οἰωνός
γλυκύς,1,1.0,5.0,0.0,1.0115951143242454,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0006921373200442968,Antigone,γλυκύς
θησαυρός,1,1.0,5.0,0.0,0.9675535334852738,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0006921373200442968,Antigone,θησαυρός
εἰσοράω,6,6.0,17.0,0.0,2.3872475885318347,1.0,11.0,7224,0.0,0.00013842746400885935,0.0008305647840531562,0.001522702104097453,0.002353266888150609,Antigone,εἰσοράω
χάρις,6,6.0,14.0,0.0,2.5398580906970163,1.0,11.0,7224,0.0,0.00013842746400885935,0.0008305647840531562,0.001522702104097453,0.001937984496124031,Antigone,χάρις
βορά,3,3.0,10.0,0.0,1.7603746990112892,0.0,6.0,7224,0.0,0.0,0.0004152823920265781,0.0008305647840531562,0.0013842746400885937,Antigone,βορά
τοιοῦτος,7,7.0,16.0,1.0,2.6419568626183274,2.0,12.0,7224,0.00013842746400885935,0.0002768549280177187,0.0009689922480620155,0.0016611295681063123,0.0022148394241417496,Antigone,τοιοῦτος
ἀγαθός,3,3.0,14.0,0.0,1.844071961340267,0.0,7.0,7224,0.0,0.0,0.0004152823920265781,0.0009689922480620155,0.001937984496124031,Antigone,ἀγαθός
κηρύξαντ,1,1.0,5.0,0.0,1.0050074427783855,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0006921373200442968,Antigone,κηρύξαντ
δεῦρο,1,1.0,5.0,0.0,0.9802648014282,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0006921373200442968,Antigone,δεῦρο
νέομαι,1,1.0,5.0,0.0,1.0092360687953243,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0006921373200442968,Antigone,νέομαι
οὗτος,66,66.0,91.0,41.0,7.889531753450972,51.0,81.0,7224,0.005675526024363234,0.0070598006644518275,0.009136212624584718,0.011212624584717609,0.012596899224806201,Antigone,οὗτος
σαφής,2,2.0,8.0,0.0,1.4169700758323025,0.0,5.0,7224,0.0,0.0,0.0002768549280177187,0.0006921373200442968,0.0011074197120708748,Antigone,σαφής
προκηρύσσω,2,2.0,7.0,0.0,1.4288723958689744,0.0,5.0,7224,0.0,0.0,0.0002768549280177187,0.0006921373200442968,0.0009689922480620155,Antigone,προκηρύσσω
πρᾶγμ,3,3.0,9.0,0.0,1.7598394713822547,0.0,6.0,7224,0.0,0.0,0.0004152823920265781,0.0008305647840531562,0.0012458471760797341,Antigone,πρᾶγμ
ἄγω,18,18.0,35.0,5.0,4.259902021733036,10.0,26.0,7224,0.0006921373200442968,0.0013842746400885937,0.0024916943521594683,0.0035991140642303433,0.0048449612403100775,Antigone,ἄγω
παρ,6,6.0,14.0,0.0,2.450763912792042,1.0,11.0,7224,0.0,0.00013842746400885935,0.0008305647840531562,0.001522702104097453,0.001937984496124031,Antigone,παρ
ἀλλ,53,53.0,77.0,30.0,7.204303159639006,39.0,67.0,7224,0.004152823920265781,0.005398671096345515,0.007336655592469546,0.009274640088593578,0.01065891472868217,Antigone,ἀλλ
ὅς,46,46.0,71.0,28.0,6.4535249295237085,33.0,59.0,7224,0.003875968992248062,0.004568106312292359,0.00636766334440753,0.008167220376522701,0.009828349944629014,Antigone,ὅς
